Species,Protocol,RunID,Elapsed,A,Ci,Tleaf,CO2_r,PAR,VPDleaf
Potato,DAT,Potato_wlk1_2_DAT,15420.9,54.87663064,958.3896811,32.7405,1430.71,1499.94,1.543206097
Potato,DAT,Potato_wlk1_2_DAT,15421.9,54.88170224,959.5618152,32.74325,1432.445,1499.94,1.543742218
Potato,DAT,Potato_wlk1_2_DAT,15422.9,54.92948088,962.9084963,32.7529,1437.52,1499.94,1.545695629
Potato,DAT,Potato_wlk1_2_DAT,15423.9,55.02543458,962.9736179,32.7527,1439.195,1500.08,1.54524505
Potato,DAT,Potato_wlk1_2_DAT,15424.9,55.14555354,963.9477827,32.761,1444.12,1499.93,1.54615108
Potato,DAT,Potato_wlk1_2_DAT,15425.9,55.17329741,963.7721362,32.7681,1445.805,1499.935,1.547622386
Potato,DAT,Potato_wlk1_2_DAT,15426.9,54.99904629,967.7205783,32.7912,1450.86,1499.93,1.552574118
Potato,DAT,Potato_wlk1_2_DAT,15427.9,54.85647004,970.2180755,32.79215,1452.565,1499.93,1.552452173
Potato,DAT,Potato_wlk1_2_DAT,15428.9,54.77562236,975.3795865,32.7919,1457.5,1499.92,1.551212456
Potato,DAT,Potato_wlk1_2_DAT,15429.9,54.89886122,975.4007804,32.79515,1459.215,1499.92,1.551768722
Potato,DAT,Potato_wlk1_2_DAT,15430.9,55.09767473,977.1488981,32.8131,1464.24,1499.94,1.555716535
Potato,DAT,Potato_wlk1_2_DAT,15431.9,55.1491604,977.8214505,32.8208,1465.955,1499.935,1.557577102
Potato,DAT,Potato_wlk1_2_DAT,15432.9,55.09647154,982.4946917,32.8295,1471.08,1499.93,1.559325103
Potato,DAT,Potato_wlk1_2_DAT,15433.9,55.06047004,984.5699341,32.82735,1472.8,1500.065,1.558505
Potato,DAT,Potato_wlk1_2_DAT,15434.9,55.08634666,989.6810669,32.8149,1478.01,1499.93,1.554435961
Potato,DAT,Potato_wlk1_2_DAT,15435.9,55.17412408,989.8343106,32.8155,1479.665,1499.93,1.55434301
Potato,DAT,Potato_wlk1_2_DAT,15436.9,55.16547765,994.2801566,32.8115,1484.58,1500.21,1.552642596
Potato,DAT,Potato_wlk1_2_DAT,15437.9,55.20727487,994.6938761,32.81485,1486.225,1500.06,1.553346764
Potato,DAT,Potato_wlk1_2_DAT,15438.9,55.27715383,998.0478769,32.8178,1491.15,1499.92,1.553566933
Potato,DAT,Potato_wlk1_2_DAT,15439.9,55.38219668,997.2393155,32.82005,1492.87,1500.065,1.553943976
Potato,DAT,Potato_wlk1_2_DAT,15440.9,55.39431279,999.9492782,32.8231,1497.83,1499.92,1.553978673
Potato,DAT,Potato_wlk1_2_DAT,15441.9,55.30298284,1000.035337,32.8225,1499.53,1499.915,1.55352472
Potato,DAT,Potato_wlk1_2_DAT,15442.9,55.18030123,1006.134986,32.8232,1504.46,1499.91,1.552688925
Potato,DAT,Potato_wlk1_2_DAT,15443.9,55.16579124,1007.254997,32.827,1506.2,1499.915,1.553479114
Potato,DAT,Potato_wlk1_2_DAT,15444.9,55.33549032,1010.187646,32.8355,1511.26,1500.2,1.555025575
Potato,DAT,Potato_wlk1_2_DAT,15445.9,55.51376076,1008.777917,32.8416,1513.03,1500.055,1.556498398
Potato,DAT,Potato_wlk1_2_DAT,15446.9,55.54993731,1009.718914,32.8457,1518.18,1499.9,1.556661449
Potato,DAT,Potato_wlk1_2_DAT,15447.9,55.56456106,1008.547827,32.8475,1519.88,1499.905,1.55673301
Potato,DAT,Potato_wlk1_2_DAT,15448.9,55.51144939,1013.766074,32.8498,1524.78,1499.91,1.555944124
Potato,DAT,Potato_wlk1_2_DAT,15449.9,55.54597717,1015.910426,32.85315,1526.45,1499.91,1.556496615
Potato,DAT,Potato_wlk1_2_DAT,15450.9,55.59756727,1020.72786,32.856,1531.32,1500.2,1.556116077
Potato,DAT,Potato_wlk1_2_DAT,15451.9,55.59744533,1022.368375,32.8568,1532.995,1500.055,1.556052876
Potato,DAT,Potato_wlk1_2_DAT,15452.9,55.63382235,1026.067351,32.8586,1537.91,1500.2,1.555549806
Potato,DAT,Potato_wlk1_2_DAT,15453.9,55.57647718,1027.705313,32.8631,1539.765,1500.055,1.556539288
Potato,DAT,Potato_wlk1_2_DAT,15454.9,55.56931094,1031.579026,32.8759,1545.17,1500.19,1.559228426
Potato,DAT,Potato_wlk1_2_DAT,15455.9,55.51178803,1033.420964,32.8833,1546.975,1500.19,1.56106594
Potato,DAT,Potato_wlk1_2_DAT,15456.9,55.48338448,1037.383627,32.9061,1551.82,1499.89,1.566671526
Potato,DAT,Potato_wlk1_2_DAT,15457.9,55.64117158,1039.253332,32.9088,1553.38,1500.04,1.567328919
Potato,DAT,Potato_wlk1_2_DAT,15458.9,55.79521286,1043.036589,32.9178,1558,1500.18,1.569471866
Potato,DAT,Potato_wlk1_2_DAT,15459.9,55.99979976,1043.018955,32.91755,1559.695,1500.035,1.569319294
Potato,DAT,Potato_wlk1_2_DAT,15460.9,55.97016809,1046.94431,32.9201,1564.62,1499.9,1.569515448
Potato,DAT,Potato_wlk1_2_DAT,15461.9,55.79254819,1049.906297,32.9124,1566.32,1500.04,1.567198798
Potato,DAT,Potato_wlk1_2_DAT,15462.9,55.61948633,1055.330784,32.8973,1571.27,1499.89,1.562518712
Potato,DAT,Potato_wlk1_2_DAT,15463.9,55.60883384,1053.933,32.8942,1573.025,1500.03,1.561506877
Potato,DAT,Potato_wlk1_2_DAT,15464.9,55.77316338,1051.798934,32.9,1578.14,1499.88,1.562396582
Potato,DAT,Potato_wlk1_2_DAT,15465.9,56.01623561,1045.679284,32.90315,1579.925,1500.025,1.562831618
Potato,DAT,Potato_wlk1_2_DAT,15466.9,56.14535884,1044.989641,32.9078,1585.06,1499.88,1.562545472
Potato,DAT,Potato_wlk1_2_DAT,15467.9,56.13483453,1046.737033,32.9061,1586.875,1499.88,1.56151424
Potato,DAT,Potato_wlk1_2_DAT,15468.9,55.91417161,1053.549941,32.902,1591.9,1499.88,1.558483616
Potato,DAT,Potato_wlk1_2_DAT,15469.9,55.92345384,1055.050829,32.90555,1593.59,1500.02,1.558888959
Potato,DAT,Potato_wlk1_2_DAT,15470.9,56.00970922,1059.598949,32.9123,1598.31,1499.87,1.55894005
Potato,DAT,Potato_wlk1_2_DAT,15471.9,56.20028041,1060.562958,32.9144,1600.065,1499.875,1.558968298
Potato,DAT,Potato_wlk1_2_DAT,15472.9,56.16836609,1065.66319,32.9121,1605.11,1499.88,1.556737306
Potato,DAT,Potato_wlk1_2_DAT,15473.9,56.17044881,1065.625475,32.9141,1606.935,1500.025,1.55673573
Potato,DAT,Potato_wlk1_2_DAT,15474.9,56.18732786,1067.395482,32.9191,1612.06,1499.89,1.556574809
Potato,DAT,Potato_wlk1_2_DAT,15475.9,56.25380141,1065.334375,32.92155,1613.84,1499.89,1.55674598
Potato,DAT,Potato_wlk1_2_DAT,15476.4,56.2705058,1064.057252,32.92155,1613.84,1499.89,1.55674598
Potato,DAT,Potato_wlk1_2_DAT,15477.9,56.26615783,1069.376629,32.92545,1621.035,1500.035,1.555908767
Potato,DAT,Potato_wlk1_2_DAT,15478.4,56.27287477,1068.904121,32.92545,1621.035,1500.035,1.555908767
Potato,DAT,Potato_wlk1_2_DAT,15479.9,56.39650852,1073.073787,32.92445,1626.78,1500.17,1.554381752
Potato,DAT,Potato_wlk1_2_DAT,15480.4,56.38889049,1072.662461,32.92445,1626.78,1500.17,1.554381752
Potato,DAT,Potato_wlk1_2_DAT,15481.9,56.28928508,1079.141083,32.92095,1633.215,1500.17,1.551931828
Potato,DAT,Potato_wlk1_2_DAT,15482.4,56.19497162,1079.815751,32.92095,1633.215,1500.17,1.551931828
Potato,DAT,Potato_wlk1_2_DAT,15483.4,56.24476778,1085.139151,32.9328,1639.06,1500.18,1.554057086
Potato,DAT,Potato_wlk1_2_DAT,15484.4,56.30874998,1087.27809,32.9346,1640.69,1500.04,1.554301483
Potato,DAT,Potato_wlk1_2_DAT,15485.4,56.24890779,1091.743335,32.9387,1645.74,1499.89,1.554744116
Potato,DAT,Potato_wlk1_2_DAT,15486.4,56.23458864,1093.077957,32.9387,1647.42,1499.895,1.554579026
Potato,DAT,Potato_wlk1_2_DAT,15487.4,56.27133247,1097.178143,32.934,1652.72,1499.89,1.552803161
Potato,DAT,Potato_wlk1_2_DAT,15488.4,56.53912896,1095.93921,32.9301,1654.495,1500.035,1.551512748
Potato,DAT,Potato_wlk1_2_DAT,15489.4,56.56778258,1100.014676,32.9216,1660.1,1499.9,1.548590896
Potato,DAT,Potato_wlk1_2_DAT,15490.4,56.44546564,1101.847573,32.92295,1661.91,1500.045,1.548747264
Potato,DAT,Potato_wlk1_2_DAT,15491.4,56.25922775,1107.332374,32.9277,1667.13,1499.9,1.549338563
Potato,DAT,Potato_wlk1_2_DAT,15492.4,56.32560659,1108.043451,32.9309,1668.715,1500.04,1.549927901
Potato,DAT,Potato_wlk1_2_DAT,15493.4,56.54129226,1109.773905,32.9401,1673.38,1499.89,1.551809116
Potato,DAT,Potato_wlk1_2_DAT,15494.4,56.70563265,1110.614377,32.94,1674.985,1499.89,1.551515401
Potato,DAT,Potato_wlk1_2_DAT,15495.4,56.63552973,1113.908429,32.9399,1679.76,1499.91,1.550606526
Potato,DAT,Potato_wlk1_2_DAT,15496.4,56.54747905,1113.943556,32.9388,1681.395,1499.9,1.549923918
Potato,DAT,Potato_wlk1_2_DAT,15497.4,56.47690878,1120.81895,32.9375,1686.21,1500.18,1.548607916
Potato,DAT,Potato_wlk1_2_DAT,15498.4,56.56345521,1122.458829,32.9353,1687.855,1500.17,1.547700634
Potato,DAT,Potato_wlk1_2_DAT,15499.4,56.61572147,1127.191811,32.9326,1692.78,1499.88,1.546291634
Potato,DAT,Potato_wlk1_2_DAT,15500.4,56.64120398,1126.847646,32.93305,1694.54,1499.88,1.54618356
Potato,DAT,Potato_wlk1_2_DAT,15501.4,56.52213805,1129.437791,32.933,1699.75,1500.18,1.545452404
Potato,DAT,Potato_wlk1_2_DAT,15502.4,56.38399938,1129.884017,32.93035,1701.415,1500.175,1.544425046
Potato,DAT,Potato_wlk1_2_DAT,15503.4,56.32141499,1136.027605,32.9277,1706.29,1499.89,1.542875514
Potato,DAT,Potato_wlk1_2_DAT,15504.4,56.48673021,1135.673631,32.93355,1707.96,1499.885,1.544286752
Potato,DAT,Potato_wlk1_2_DAT,15505.4,56.67116882,1136.187404,32.9572,1712.92,1499.87,1.55006685
Potato,DAT,Potato_wlk1_2_DAT,15506.4,56.64932964,1137.110556,32.96225,1714.59,1499.87,1.55114606
Potato,DAT,Potato_wlk1_2_DAT,15507.4,56.55334577,1143.94272,32.9723,1719.53,1499.88,1.553084279
Potato,DAT,Potato_wlk1_2_DAT,15508.4,56.55618594,1146.590154,32.9771,1721.275,1500.02,1.554232599
Potato,DAT,Potato_wlk1_2_DAT,15509.4,56.61931791,1149.984401,32.991,1726.36,1499.86,1.557727342
Potato,DAT,Potato_wlk1_2_DAT,15510.4,56.70765976,1149.847515,32.99365,1728.09,1500.01,1.558430638
Potato,DAT,Potato_wlk1_2_DAT,15511.4,56.73515027,1152.284911,32.988,1733.2,1499.87,1.556475898
Potato,DAT,Potato_wlk1_2_DAT,15512.4,56.87739762,1151.375511,32.9894,1734.915,1500.02,1.556678538
Potato,DAT,Potato_wlk1_2_DAT,15513.4,56.90273735,1155.013912,32.9944,1739.89,1499.87,1.557424394
Potato,DAT,Potato_wlk1_2_DAT,15514.4,56.86757895,1156.907959,32.9942,1741.47,1499.875,1.557218638
Potato,DAT,Potato_wlk1_2_DAT,15515.4,56.77357,1164.487039,32.993,1746.3,1499.87,1.556637668
Potato,DAT,Potato_wlk1_2_DAT,15516.4,56.69687876,1165.10501,32.9974,1747.93,1500.02,1.557869682
Potato,DAT,Potato_wlk1_2_DAT,15517.4,56.67154467,1165.841799,33.0099,1753.02,1500.16,1.561370576
Potato,DAT,Potato_wlk1_2_DAT,15518.4,56.84449198,1161.524048,33.0121,1754.68,1500.16,1.561806331
Potato,DAT,Potato_wlk1_2_DAT,15519.4,56.98506874,1159.610476,33.014,1759.84,1500.16,1.56150476
Potato,DAT,Potato_wlk1_2_DAT,15520.4,56.9794247,1155.780064,33.0124,1761.54,1500.01,1.560636842
Potato,DAT,Potato_wlk1_2_DAT,15521.4,56.81117712,1157.61899,33.0096,1766.84,1499.87,1.558550706
Potato,DAT,Potato_wlk1_2_DAT,15522.4,56.74365193,1160.152196,33.0091,1768.505,1499.875,1.557931111
Potato,DAT,Potato_wlk1_2_DAT,15523.4,56.84417432,1162.545456,33.0089,1773.39,1500.16,1.55627712
Potato,DAT,Potato_wlk1_2_DAT,15524.4,56.97472523,1162.86808,33.00815,1774.945,1500.015,1.555530002
Potato,DAT,Potato_wlk1_2_DAT,15525.4,57.11807888,1166.747561,33.0081,1779.89,1500.18,1.553708672
Potato,DAT,Potato_wlk1_2_DAT,15526.4,57.1878436,1166.716335,33.01325,1781.615,1500.175,1.554501773
Potato,DAT,Potato_wlk1_2_DAT,15527.4,57.12867688,1169.183237,33.0263,1786.86,1499.88,1.555908327
Potato,DAT,Potato_wlk1_2_DAT,15528.4,56.99778221,1171.84876,33.02625,1788.575,1499.88,1.555183259
Potato,DAT,Potato_wlk1_2_DAT,15529.4,56.90604862,1179.253476,33.0176,1793.63,1499.89,1.550731123
Potato,DAT,Potato_wlk1_2_DAT,15530.4,56.98963182,1180.70066,33.0134,1795.31,1499.895,1.549008084
Potato,DAT,Potato_wlk1_2_DAT,15531.4,57.14528189,1182.48029,33.0069,1800.26,1500.19,1.545384954
Potato,DAT,Potato_wlk1_2_DAT,15532.4,57.3361061,1180.252619,33.01035,1801.98,1500.045,1.545728697
Potato,DAT,Potato_wlk1_2_DAT,15533.4,57.22388622,1185.195101,33.0256,1807.26,1499.89,1.548248751
Potato,DAT,Potato_wlk1_2_DAT,15534.4,57.15494297,1188.328646,33.0313,1808.98,1499.895,1.549354631
Potato,DAT,Potato_wlk1_2_DAT,15535.4,57.07947351,1193.037664,33.0437,1814,1500.19,1.551441542
Potato,DAT,Potato_wlk1_2_DAT,15536.4,57.28937664,1191.963844,33.04495,1815.595,1500.05,1.551348807
Potato,DAT,Potato_wlk1_2_DAT,15537.4,57.48098644,1194.572674,33.0428,1820.49,1499.9,1.549446163
Potato,DAT,Potato_wlk1_2_DAT,15538.4,57.58364014,1195.038823,33.04075,1822.245,1499.905,1.548432217
Potato,DAT,Potato_wlk1_2_DAT,15539.4,57.38008672,1202.181799,33.0389,1827.5,1499.9,1.546604998
Potato,DAT,Potato_wlk1_2_DAT,15540.4,57.18411354,1205.334369,33.0399,1829.135,1500.045,1.546466328
Potato,DAT,Potato_wlk1_2_DAT,15541.4,57.1369485,1210.581494,33.0421,1833.99,1499.88,1.545920993
Potato,DAT,Potato_wlk1_2_DAT,15542.4,57.4358689,1208.526363,33.04285,1835.615,1499.885,1.54572958
Potato,DAT,Potato_wlk1_2_DAT,15543.4,57.55039706,1211.296034,33.0478,1840.63,1499.9,1.545934114
Potato,DAT,Potato_wlk1_2_DAT,15544.4,57.42979195,1213.966533,33.0501,1842.375,1499.9,1.546163518
Potato,DAT,Potato_wlk1_2_DAT,15545.4,57.34332602,1220.756749,33.0537,1847.42,1500.18,1.546051693
Potato,DAT,Potato_wlk1_2_DAT,15546.4,57.39451584,1222.140624,33.05355,1849.115,1500.175,1.54564606
Potato,DAT,Potato_wlk1_2_DAT,15547.4,57.60948734,1224.027127,33.0566,1853.99,1499.89,1.545556075
Potato,DAT,Potato_wlk1_2_DAT,15548.4,57.67914748,1223.971575,33.05975,1855.675,1499.89,1.546073612
Potato,DAT,Potato_wlk1_2_DAT,15549.4,57.63689353,1228.967148,33.0727,1860.66,1500.18,1.548899748
Potato,DAT,Potato_wlk1_2_DAT,15550.4,57.59211672,1230.791938,33.0797,1862.385,1500.04,1.550607812
Potato,DAT,Potato_wlk1_2_DAT,15551.4,57.4641131,1233.958957,33.0976,1867.31,1500.18,1.554785805
Potato,DAT,Potato_wlk1_2_DAT,15552.4,57.42787236,1232.11681,33.1001,1869.045,1500.03,1.555132914
Potato,DAT,Potato_wlk1_2_DAT,15553.4,57.39932835,1236.38335,33.1015,1873.9,1499.89,1.55434533
Potato,DAT,Potato_wlk1_2_DAT,15554.4,57.54558633,1236.041846,33.1003,1875.655,1499.885,1.553696349
Potato,DAT,Potato_wlk1_2_DAT,15555.4,57.59965946,1239.873739,33.1015,1880.72,1500.17,1.553055248
Potato,DAT,Potato_wlk1_2_DAT,15556.4,57.60722411,1240.966963,33.09925,1882.44,1500.02,1.552104729
Potato,DAT,Potato_wlk1_2_DAT,15557.4,57.54251496,1245.336222,33.0941,1887.4,1500.16,1.549689219
Potato,DAT,Potato_wlk1_2_DAT,15558.4,57.72428455,1243.850734,33.0941,1889.11,1500.015,1.549347323
Potato,DAT,Potato_wlk1_2_DAT,15559.4,57.83375711,1244.899993,33.0988,1894.16,1500.16,1.549697616
Potato,DAT,Potato_wlk1_2_DAT,15560.4,57.8938539,1243.400961,33.1019,1895.865,1500.02,1.550229316
Potato,DAT,Potato_wlk1_2_DAT,15561.4,57.84311286,1245.578611,33.1052,1900.69,1500.15,1.550129481
Potato,DAT,Potato_wlk1_2_DAT,15562.4,57.78746471,1243.64224,33.108,1902.465,1500.15,1.55046722
Potato,DAT,Potato_wlk1_2_DAT,15563.4,57.72540181,1246.214892,33.115,1907.45,1499.87,1.551066297
Potato,DAT,Potato_wlk1_2_DAT,15564.4,57.68769673,1246.851957,33.1202,1909.04,1500.015,1.552024257
Potato,DAT,Potato_wlk1_2_DAT,15564.9,57.68023003,1246.886633,33.1202,1909.04,1500.015,1.552024257
Potato,DAT,Potato_wlk1_2_DAT,15566.4,57.88890732,1252.162906,33.1259,1915.645,1500.15,1.551299472
Potato,DAT,Potato_wlk1_2_DAT,15567.4,57.95550559,1256.10667,33.1261,1919.69,1499.87,1.550201839
Potato,DAT,Potato_wlk1_2_DAT,15568.4,57.80081285,1257.131621,33.129,1921.425,1500.015,1.550652029
Potato,DAT,Potato_wlk1_2_DAT,15568.9,57.74867482,1256.688269,33.129,1921.425,1500.015,1.550652029
Potato,DAT,Potato_wlk1_2_DAT,15570.4,57.74400667,1258.636318,33.1382,1928.9,1500.04,1.551564411
Potato,DAT,Potato_wlk1_2_DAT,15570.9,57.843736,1256.607076,33.1382,1928.9,1500.04,1.551564411
Potato,DAT,Potato_wlk1_2_DAT,15572.4,58.03588558,1259.609113,33.13865,1935.4,1499.92,1.550355092
Potato,DAT,Potato_wlk1_2_DAT,15572.9,58.04401013,1259.344775,33.13865,1935.4,1499.92,1.550355092
Potato,DAT,Potato_wlk1_2_DAT,15574.4,58.12950168,1261.920653,33.1413,1942.275,1499.95,1.550202296
Potato,DAT,Potato_wlk1_2_DAT,15574.9,58.01561926,1262.098109,33.1413,1942.275,1499.95,1.550202296
Potato,DAT,Potato_wlk1_2_DAT,15576.4,57.77511752,1266.955385,33.12545,1949.215,1500.095,1.545230207
Potato,DAT,Potato_wlk1_2_DAT,15576.9,57.6753562,1266.222383,33.12545,1949.215,1500.095,1.545230207
Potato,DAT,Potato_wlk1_2_DAT,15577.9,57.70595668,1270.033502,33.127,1955.1,1499.94,1.545328173
Potato,DAT,Potato_wlk1_2_DAT,15578.9,57.93799066,1268.712528,33.1268,1956.82,1499.945,1.545105939
Potato,DAT,Potato_wlk1_2_DAT,15579.9,58.16185239,1271.877024,33.117,1962.04,1499.94,1.541827351
Potato,DAT,Potato_wlk1_2_DAT,15580.9,58.25286529,1271.525908,33.11985,1963.69,1499.945,1.542453829
Potato,DAT,Potato_wlk1_2_DAT,15581.9,58.14118851,1276.042722,33.1262,1968.48,1499.94,1.543694801
Potato,DAT,Potato_wlk1_2_DAT,15582.9,58.1617646,1277.16993,33.12695,1970.1,1499.945,1.543803065
Potato,DAT,Potato_wlk1_2_DAT,15583.9,58.16942439,1282.482942,33.1196,1975.11,1500.24,1.54116698
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,17308.5,24.1569913,226.3431249,32.7138,400.0113333,1500.066667,1.463257945
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,17411.5,17.33108073,173.2463484,32.74916667,299.9986667,1500.023333,1.485672262
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,17521,10.14394925,124.3980987,32.71493333,200.002,1499.95,1.470907981
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,17596.5,7.01836324,75.66924011,32.71316667,99.78736667,1500.003333,1.541718717
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,17649,-1.090072576,55.5220304,32.79385,50.0168,1499.94,1.517195009
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,17739,6.622172773,103.4279182,32.84283333,150.0403333,1499.996667,1.524874801
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,17836.5,14.27904615,155.0363815,32.8601,249.9625,1499.82,1.516606409
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,17927.5,21.82614352,209.8408839,32.8879,350.0286667,1500.043333,1.512916793
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,18023.5,25.77966091,240.4179624,32.61363333,400.075,1499.91,1.471794254
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,18104.5,26.04438495,239.9431579,32.57426667,400.135,1500.056667,1.496483202
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,18183.9,25.9967719,240.136614,32.55796667,400.085,1499.946667,1.509787379
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,18270.9,37.30712437,361.9532497,32.6592,600.1135,1500.05,1.533085231
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,18357.9,44.29404196,490.2033609,32.61106667,800.0623333,1499.94,1.539054483
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,18513.4,50.6903533,748.5229589,32.75823333,1249.846667,1500.23,1.573620516
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,18579.9,56.0379393,1067.488142,32.95395,1749.83,1499.92,1.55229689
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,18724.4,51.60675574,764.7562567,33.16965,1500.02,1500.035,1.509349185
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,18788.4,39.20588753,436.0016262,33.1845,1000.032333,1499.983333,1.519700962
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,18893.4,27.72515225,302.2581793,33.1817,700.0245,1500.025,1.518609738
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,19014.9,19.2150238,142.461361,33.3095,500.016,1500.01,1.507341634
Potato,SplitDownUp,Potato_wlk1_2_SplitDownUp,19131.9,15.45715066,140.3675077,33.3234,399.964,1499.945,1.488899558
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,0,29.94761934,271.2115395,29.20378,399.8243333,1500.015,1.504286439
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,158,21.97137922,201.6759156,29.41236129,299.9373871,1499.992581,1.529173842
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,300.5,13.05817806,139.9651786,29.65220667,199.9650667,1500.025333,1.504419207
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,470.5,4.004683662,80.24419335,29.51352903,99.97570323,1499.998065,1.471448377
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,561.5,-0.898903498,51.6535551,29.40085806,49.9865129,1499.986452,1.516825999
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,784,8.781012754,109.9325722,29.31708333,150.0001,1500.003333,1.463154731
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,951.5,17.88274522,169.9434131,29.4251,249.9901935,1500.004516,1.505264491
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,1056.5,26.03049206,234.0562291,29.46621935,350.0345484,1499.98,1.475546576
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,1175,29.59627602,265.8416348,29.54459,399.9897667,1500.009,1.495576613
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,1285,29.48963284,264.2481454,29.56234,399.9993,1500.009333,1.486293054
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,1391,29.17705919,262.4069293,29.87868387,399.9981935,1499.985806,1.510096394
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,1560.5,40.29866947,400.9788061,30.01911333,599.9994667,1500.002,1.510072994
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,1768.1,46.93864303,545.9370016,30.28810667,800.0261333,1500,1.550635707
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,1925.6,53.47234363,937.1362701,30.45821,1250.075,1499.982,1.554230482
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,2170.1,54.9206939,1406.5679,30.32852903,1749.920968,1499.986452,1.488032077
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,2316.1,53.73818411,1164.226744,30.40358667,1499.948,1499.981,1.502223201
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,2505.1,49.64078174,694.2596697,30.66353333,999.9757,1499.984667,1.520689068
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,2612.6,40.93978381,451.1545055,30.70329355,700.0012581,1499.973548,1.481425959
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,2730.6,30.85277982,311.404107,30.77773667,499.9782,1499.996333,1.499120903
Potato,SplitDownUp,Potato_wlk4_1_SplitDownUp,2833.1,24.59978312,249.7922704,30.81289,400.0115,1500.019333,1.479636144
Potato,SplitUpDown,Potato_wlk4_1_SplitUpDown,3274.1,25.3555834,245.1645928,30.67021,399.9887,1500.013,1.504630791
Potato,SplitUpDown,Potato_wlk4_1_SplitUpDown,3394.5,37.34724875,373.1966484,30.65442333,599.9968333,1500.020333,1.483723542
Potato,SplitUpDown,Potato_wlk4_1_SplitUpDown,3518.5,45.22730441,521.6999864,30.73746774,800.0459032,1499.977419,1.486816353
Potato,SplitUpDown,Potato_wlk4_1_SplitUpDown,3625,52.70461857,912.9197897,30.74491613,1250.040323,1500.026452,1.480980633
Potato,SplitUpDown,Potato_wlk4_1_SplitUpDown,3783,55.09471213,1378.793472,30.56366667,1750.030333,1500.033,1.496967254
Potato,SplitUpDown,Potato_wlk4_1_SplitUpDown,3893.5,53.86982951,1138.406332,30.84673667,1499.970333,1500.004333,1.51186945
Potato,SplitUpDown,Potato_wlk4_1_SplitUpDown,4067.5,48.74529434,679.6599693,30.83416333,999.9752333,1499.996,1.504759539
Potato,SplitUpDown,Potato_wlk4_1_SplitUpDown,4214.5,39.8687425,439.9112355,31.10327097,700.0164516,1499.993226,1.505885314
Potato,SplitUpDown,Potato_wlk4_1_SplitUpDown,4316.5,29.98132045,308.979824,30.85295484,500.0573871,1500.002258,1.447995657
Potato,SplitUpDown,Potato_wlk4_1_SplitUpDown,4469.5,23.90684486,246.4198889,30.87979032,400.0068387,1499.973226,1.512487744
Potato,SplitUpDown,Potato_wlk4_1_SplitUpDown,4570,24.19483802,247.4522602,30.82332667,400.0079333,1499.980667,1.467711231
Potato,SplitUpDown,Potato_wlk4_1_SplitUpDown,4631.5,24.43944431,243.637385,30.78730333,399.991,1499.987667,1.511563526
Potato,SplitUpDown,Potato_wlk4_1_SplitUpDown,4871.5,18.16189374,190.0667836,30.83482581,300.0074516,1499.988387,1.48926047
Potato,SplitUpDown,Potato_wlk4_1_SplitUpDown,5044.1,10.85658136,135.9132717,30.96587667,199.9953333,1499.996333,1.492171069
Potato,SplitUpDown,Potato_wlk4_1_SplitUpDown,5254.6,3.151959241,81.05192798,31.03201935,100.0044258,1499.991935,1.498659251
