IDO1,CCR7,FOXP3,CD4,PDCD1,CCL22,EPCAM,CCL19,CD8A,CXCL10,CD3E,TCF7,AF_R3,AF_R2,AF_R1,nucleus_perim,slide,x,y,type,comp
0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,14.961139,MSa29_05,20808,16743,CCL19+ cells,MSa29_05_72
0,0,0,15,1,0,0,0,0,0,2,0,0,0,0,17.953367,MSa29_05,20314,16744,TCF7- CD4 T cells,MSa29_05_72
6,1,14,7,0,0,0,0,0,0,0,2,0,0,0,10.971502,MSa29_05,20503.5,16742,Other,MSa29_05_72
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12.467616,MSa29_05,20827.5,16744.5,Other,MSa29_05_72
0,1,0,11,1,0,0,2,0,0,2,3,0,0,0,16.955957,MSa29_05,20472.5,16746.5,TCF7+ CD4 T cells,MSa29_05_72
0,0,24,17,0,0,0,2,0,0,3,8,0,0,0,21.943005,MSa29_05,20489.5,16748.5,CCL19+ cells,MSa29_05_72
0,0,1,7,0,0,0,0,0,0,5,1,0,0,0,13.96373,MSa29_05,20536,16746.5,Tregs,MSa29_05_72
0,1,3,21,2,0,0,0,0,0,4,5,0,0,0,28.92487,MSa29_05,20556.5,16747,Other,MSa29_05_72
0,0,9,13,0,0,0,0,0,0,0,0,0,0,0,15.958549,MSa29_05,20376.5,16747.5,Other,MSa29_05_72
0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,15.958549,MSa29_05,20906.5,16747.5,Other,MSa29_05_72
0,0,3,10,0,0,0,0,0,0,2,0,0,0,0,13.96373,MSa29_05,20389.5,16747,Tregs,MSa29_05_72
0,0,14,10,1,0,0,0,0,0,0,1,0,0,0,23.937822,MSa29_05,20363,16753,Other,MSa29_05_72
0,0,0,10,2,0,0,0,1,0,4,9,0,0,0,24.436527,MSa29_05,20576,16752.5,Other,MSa29_05_72
0,0,0,22,1,0,0,0,1,0,5,9,0,0,0,23.937822,MSa29_05,20672.5,16752.5,Other,MSa29_05_72
0,0,1,9,1,0,0,1,0,0,1,4,0,0,0,14.961139,MSa29_05,20808.5,16753,Tregs,MSa29_05_72
0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,14.961139,MSa29_05,20821,16751.5,Other,MSa29_05_72
0,0,1,6,0,0,0,0,0,0,2,0,0,0,0,21.943005,MSa29_05,20334,16754,Other,MSa29_05_72
0,0,34,35,0,0,0,0,0,0,3,0,0,0,0,36.904144,MSa29_05,20408.5,16758.5,Other,MSa29_05_72
0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,14.961139,MSa29_05,20604,16751,Other,MSa29_05_72
0,2,2,10,0,0,0,1,0,0,2,1,0,0,0,26.93005,MSa29_05,20654,16756.5,CCL19+ cells,MSa29_05_72
0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,11.968911,MSa29_05,20854.5,16751.5,Other,MSa29_05_72
0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12.96632,MSa29_05,20882.5,16753,Other,MSa29_05_72
0,0,2,14,0,0,0,3,0,0,0,0,0,0,0,28.92487,MSa29_05,20292,16757.5,CCL19+ cells,MSa29_05_72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.945595,MSa29_05,20637,16758,Other,MSa29_05_72
0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,17.454662,MSa29_05,20871.5,16756,TCF7- CD4 T cells,MSa29_05_72
0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,17.953367,MSa29_05,20320.5,16756,TCF7- CD4 T cells,MSa29_05_72
0,2,1,31,2,0,0,0,0,0,6,3,0,0,0,40.395077,MSa29_05,20897,16761.5,Other,MSa29_05_72
0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,14.961139,MSa29_05,20433,16756.5,TCF7- CD4 T cells,MSa29_05_72
0,0,1,16,0,0,0,0,0,0,7,1,0,0,0,39.397667,MSa29_05,20703.5,16766.5,Other,MSa29_05_72
0,0,23,18,2,0,0,3,0,0,2,1,0,0,0,38.89896,MSa29_05,20460.5,16763.5,CCL19+ cells,MSa29_05_72
0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,18.950775,MSa29_05,20502,16758,TCF7- CD4 T cells,MSa29_05_72
0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,17.953367,MSa29_05,20786,16760,Other,MSa29_05_72
0,3,0,16,1,0,0,0,0,0,2,4,0,0,0,20.945595,MSa29_05,20442.5,16762,TCF7+ CD4 T cells,MSa29_05_72
1,2,2,31,0,0,0,0,1,0,13,0,0,0,0,18.950775,MSa29_05,20515.5,16761,TCF7- CD8 T cells,MSa29_05_72
0,1,4,26,2,0,0,0,0,0,6,4,0,0,0,27.92746,MSa29_05,20538,16762,Other,MSa29_05_72
0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,14.462435,MSa29_05,20844.5,16759,Other,MSa29_05_72
0,2,2,10,1,0,0,0,1,0,0,0,0,0,0,14.462435,MSa29_05,20387.5,16760.5,Other,MSa29_05_72
0,1,0,7,0,0,0,1,0,1,0,0,0,0,0,7.979274,MSa29_05,20561.5,16762,CCL19+ cells,MSa29_05_72
0,0,2,5,0,0,0,2,0,0,1,4,0,0,0,22.940413,MSa29_05,20592.5,16764,CCL19+ cells,MSa29_05_72
0,0,0,9,1,0,0,0,0,0,3,0,0,0,0,14.462435,MSa29_05,20689,16763,TCF7- CD4 T cells,MSa29_05_72
0,0,1,19,0,0,0,0,0,0,2,2,0,0,0,22.940413,MSa29_05,20799.5,16766,Other,MSa29_05_72
0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,14.961139,MSa29_05,20865.5,16764,Other,MSa29_05_72
2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,20.945595,MSa29_05,20621,16767.5,CCL19+ cells,MSa29_05_72
0,0,0,6,0,0,0,1,0,0,0,2,0,0,0,13.96373,MSa29_05,20772,16765.5,CCL19+ cells,MSa29_05_72
0,0,0,7,0,0,0,0,0,0,1,7,0,0,0,15.958549,MSa29_05,20605,16767.5,TCF7+ CD4 T cells,MSa29_05_72
0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,10.472797,MSa29_05,20760.5,16767.5,Other,MSa29_05_72
1,0,0,1,0,0,23,0,0,0,0,0,0,0,0,35.408028,MSa29_05,20745.5,16777.5,EPCAM+ cells,MSa29_05_72
0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,15.958549,MSa29_05,20356.5,16771.5,TCF7- CD4 T cells,MSa29_05_72
0,4,0,9,0,0,0,1,1,0,1,5,0,0,0,20.44689,MSa29_05,20421.5,16774,TCF7+ CD8 T cells,MSa29_05_72
0,0,0,4,0,0,0,0,0,0,1,5,0,0,0,13.96373,MSa29_05,20778,16772,TCF7+ CD4 T cells,MSa29_05_72
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.974092,MSa29_05,20817.5,16768.5,Other,MSa29_05_72
0,0,0,26,0,0,0,0,0,0,2,4,0,0,0,14.961139,MSa29_05,20385.5,16774.5,TCF7+ CD4 T cells,MSa29_05_72
0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,18.950775,MSa29_05,20503.5,16774.5,Other,MSa29_05_72
0,0,0,23,2,0,0,0,0,0,3,1,0,0,0,31.418392,MSa29_05,20551,16777,Other,MSa29_05_72
0,0,5,34,0,0,0,0,1,0,6,0,0,0,0,27.92746,MSa29_05,20577,16775,Other,MSa29_05_72
0,0,0,3,1,0,0,0,0,0,3,0,0,0,0,16.457253,MSa29_05,20846,16775.5,TCF7- CD4 T cells,MSa29_05_72
0,0,0,14,0,0,0,0,0,0,3,1,0,0,0,17.953367,MSa29_05,20487.5,16777,TCF7+ CD4 T cells,MSa29_05_72
0,0,0,3,0,0,0,0,0,0,5,1,0,0,0,15.958549,MSa29_05,20654.5,16776.5,TCF7+ CD4 T cells,MSa29_05_72
0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,19.44948,MSa29_05,20672.5,16777.5,Other,MSa29_05_72
0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,13.96373,MSa29_05,20861,16776,Other,MSa29_05_72
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,18.950775,MSa29_05,20324,16778.5,TCF7- CD4 T cells,MSa29_05_72
0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,14.961139,MSa29_05,20522,16777.5,Other,MSa29_05_72
15,9,0,4,0,22,0,0,0,0,0,0,0,0,0,16.457253,MSa29_05,20475,16780.5,mregDCs,MSa29_05_72
0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,17.953367,MSa29_05,20821,16780.5,TCF7+ CD4 T cells,MSa29_05_72
0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,13.465025,MSa29_05,20600,16780,TCF7+ CD4 T cells,MSa29_05_72
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19.948185,MSa29_05,20798,16786,Other,MSa29_05_72
0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,9.974092,MSa29_05,20433.5,16782.5,CCL19+ cells,MSa29_05_72
0,0,0,23,0,0,0,2,0,0,0,0,0,0,0,11.968911,MSa29_05,20614.5,16783,CCL19+ cells,MSa29_05_72
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.89896,MSa29_05,20640.5,16793,CCL19+ cells,MSa29_05_72
0,0,0,18,2,0,0,0,0,0,2,0,0,0,0,20.44689,MSa29_05,20459.5,16786,TCF7- CD4 T cells,MSa29_05_72
0,1,1,13,0,0,0,0,0,0,1,0,0,0,0,15.958549,MSa29_05,20875,16786,Tregs,MSa29_05_72
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11.470206,MSa29_05,20899,16783,Other,MSa29_05_72
0,0,4,6,3,0,0,1,0,0,0,0,0,0,0,21.943005,MSa29_05,20371,16784.5,CCL19+ cells,MSa29_05_72
0,0,0,7,0,0,2,0,0,0,3,1,0,0,0,15.958549,MSa29_05,20331.5,16787,TCF7+ CD4 T cells,MSa29_05_72
0,3,0,8,0,0,0,0,0,0,5,3,0,0,0,17.454662,MSa29_05,20598,16791,TCF7+ CD4 T cells,MSa29_05_72
0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,8.976684,MSa29_05,20409,16786.5,Other,MSa29_05_72
0,0,0,13,0,0,0,0,0,0,1,0,0,0,0,13.96373,MSa29_05,20564,16788,TCF7- CD4 T cells,MSa29_05_72
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10.971502,MSa29_05,20830,16787.5,Other,MSa29_05_72
0,0,0,11,0,0,0,0,2,0,3,0,0,0,0,16.955957,MSa29_05,20388,16790,TCF7- CD8 T cells,MSa29_05_72
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11.968911,MSa29_05,20516.5,16789,Other,MSa29_05_72
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9.974092,MSa29_05,20765.5,16788,Other,MSa29_05_72
0,0,0,13,6,0,0,0,0,0,3,0,0,0,0,13.465025,MSa29_05,20345,16790.5,TCF7- CD4 T cells,MSa29_05_72
0,0,0,9,1,0,0,1,0,0,3,0,0,0,0,14.961139,MSa29_05,20861.5,16792.5,TCF7- CD4 T cells,MSa29_05_72
1,0,0,23,0,0,0,1,0,0,0,0,0,0,0,17.953367,MSa29_05,20404,16794,CCL19+ cells,MSa29_05_72
0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,13.465025,MSa29_05,20443,16793.5,Other,MSa29_05_72
0,0,0,10,1,0,0,1,0,0,1,2,0,0,0,15.459844,MSa29_05,20373,16797.5,TCF7+ CD4 T cells,MSa29_05_72
0,3,5,33,4,0,0,8,0,0,2,9,0,0,0,23.937822,MSa29_05,20423,16796.5,CCL19+ cells,MSa29_05_72
0,0,0,7,0,0,0,0,0,0,1,2,0,0,0,16.955957,MSa29_05,20673.5,16794.5,TCF7+ CD4 T cells,MSa29_05_72
0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,15.958549,MSa29_05,20902,16795,Other,MSa29_05_72
0,5,0,29,3,0,0,15,1,0,7,8,0,0,0,41.392483,MSa29_05,20551.5,16802,CCL19+ cells,MSa29_05_72
0,0,1,26,3,0,0,2,0,0,0,8,0,0,0,32.914505,MSa29_05,20763.5,16804.5,CCL19+ cells,MSa29_05_72
0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11.968911,MSa29_05,20821,16796.5,Other,MSa29_05_72
0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,16.955957,MSa29_05,20579,16797,TCF7- CD4 T cells,MSa29_05_72
0,0,0,9,1,0,0,0,0,0,1,0,0,0,0,19.948185,MSa29_05,20622.5,16798.5,TCF7- CD4 T cells,MSa29_05_72
0,0,0,18,1,0,0,0,0,0,0,1,0,0,0,17.953367,MSa29_05,20529.5,16799.5,Other,MSa29_05_72
2,0,0,15,1,0,0,0,0,0,2,0,0,0,0,18.950775,MSa29_05,20475,16800.5,TCF7- CD4 T cells,MSa29_05_72
0,0,7,6,0,0,0,0,0,0,1,1,0,0,0,16.955957,MSa29_05,20509,16800,Tregs,MSa29_05_72
0,0,0,2,0,0,38,0,0,0,0,0,0,0,0,35.906734,MSa29_05,20715.5,16804.5,EPCAM+ cells,MSa29_05_72
6,3,0,2,2,3,0,0,3,0,1,0,0,0,0,15.459844,MSa29_05,20455.5,16802.5,mregDCs,MSa29_05_72
0,1,0,3,1,0,0,1,0,0,2,4,0,0,0,16.955957,MSa29_05,20659.5,16802.5,TCF7+ CD4 T cells,MSa29_05_72
0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,15.459844,MSa29_05,20849.5,16804,TCF7- CD4 T cells,MSa29_05_72
0,0,1,9,0,0,0,0,0,0,2,0,0,0,0,17.953367,MSa29_05,20677.5,16807.5,Tregs,MSa29_05_72
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15.958549,MSa29_05,20495,16805.5,Other,MSa29_05_72
0,0,0,11,0,0,3,1,0,0,0,1,0,0,0,20.945595,MSa29_05,20745,16808.5,EPCAM+ cells,MSa29_05_72
0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,17.454662,MSa29_05,20864.5,16806,Other,MSa29_05_72
0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,10.971502,MSa29_05,20399,16806.5,TCF7- CD8 T cells,MSa29_05_72
0,0,0,11,3,0,0,1,0,0,3,0,0,0,0,15.459844,MSa29_05,20387.5,16808.5,TCF7- CD4 T cells,MSa29_05_72
0,2,0,17,0,3,0,0,0,0,0,0,0,0,0,17.953367,MSa29_05,20438,16810.5,Other,MSa29_05_72
0,0,1,1,0,0,0,1,2,0,3,1,0,0,0,14.961139,MSa29_05,20627,16810.5,TCF7+ CD8 T cells,MSa29_05_72
0,0,0,8,0,0,0,0,2,0,0,2,0,0,0,18.950775,MSa29_05,20590,16812,Other,MSa29_05_72
0,0,4,38,5,0,1,9,0,0,2,5,0,0,0,21.943005,MSa29_05,20605.5,16814,EPCAM+ cells,MSa29_05_72
0,0,0,19,0,0,0,0,0,0,1,3,0,0,0,8.976684,MSa29_05,20422,16811.5,TCF7+ CD4 T cells,MSa29_05_72
0,0,0,3,0,0,0,0,0,2,0,1,0,0,0,8.976684,MSa29_05,20577.5,16812,Other,MSa29_05_72
0,0,1,12,0,0,0,0,0,0,3,0,0,0,0,18.950775,MSa29_05,20376.5,16812.5,Tregs,MSa29_05_72
0,0,28,7,0,0,0,0,0,0,0,0,0,0,0,10.971502,MSa29_05,20466,16813.5,Other,MSa29_05_72
0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,9.974092,MSa29_05,20405,16814,Tregs,MSa29_05_72
0,0,0,21,0,0,0,0,0,0,4,9,0,0,0,27.92746,MSa29_05,20661.5,16822,Other,MSa29_05_72
0,0,0,16,1,0,0,0,0,0,0,3,0,0,0,15.459844,MSa29_05,20489.5,16818.5,Other,MSa29_05_72
0,1,8,13,0,0,0,0,0,0,1,0,0,0,0,17.454662,MSa29_05,20511.5,16817.5,Tregs,MSa29_05_72
0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,13.96373,MSa29_05,20557,16818,CCL19+ cells,MSa29_05_72
0,0,0,39,1,0,0,0,0,0,0,0,0,0,0,29.423573,MSa29_05,20534,16824,Other,MSa29_05_72
0,0,0,6,0,0,0,17,0,0,3,1,0,0,0,12.96632,MSa29_05,20619.5,16821.5,TCF7+ CD4 T cells,MSa29_05_72
1,0,0,6,0,0,0,2,3,0,0,0,0,0,0,16.955957,MSa29_05,20633.5,16823,CCL19+ cells,MSa29_05_72
1,2,0,3,0,0,0,3,1,0,1,0,0,0,0,14.961139,MSa29_05,20455,16823.5,TCF7- CD8 T cells,MSa29_05_72
0,0,1,24,8,0,0,2,0,0,1,7,0,0,0,13.96373,MSa29_05,20473,16823,Tregs,MSa29_05_72
0,0,12,26,0,0,0,0,0,0,4,0,0,0,0,19.44948,MSa29_05,20398.5,16827,Tregs,MSa29_05_72
0,0,2,13,0,0,0,0,0,1,0,0,0,0,0,7.979274,MSa29_05,20679,16824.5,Other,MSa29_05_72
17,0,9,13,0,0,0,0,0,0,2,0,0,0,0,8.477979,MSa29_05,20418.5,16826,Tregs,MSa29_05_72
0,0,0,8,0,0,0,0,0,0,3,1,0,0,0,17.454662,MSa29_05,20497.5,16828.5,TCF7+ CD4 T cells,MSa29_05_72
0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,26.93005,MSa29_05,20705,16830.5,EPCAM+ cells,MSa29_05_72
0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,19.44948,MSa29_05,20645.5,16831.5,Other,MSa29_05_72
0,0,0,11,0,0,0,4,0,0,1,2,0,0,0,15.958549,MSa29_05,20514.5,16830,TCF7+ CD4 T cells,MSa29_05_72
0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,11.470206,MSa29_05,20593,16831,TCF7- CD4 T cells,MSa29_05_72
0,1,1,32,1,0,0,24,0,0,7,4,0,0,0,23.937822,MSa29_05,20441,16835,CCL19+ cells,MSa29_05_72
1,0,1,8,0,0,0,1,0,0,0,1,0,0,0,16.955957,MSa29_05,20554.5,16834,CCL19+ cells,MSa29_05_72
3,0,1,6,10,0,0,0,1,0,3,0,0,0,0,14.961139,MSa29_05,20426,16834.5,TCF7- CD8 T cells,MSa29_05_72
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.974092,MSa29_05,20475,16835,TCF7- CD4 T cells,MSa29_05_72
0,1,2,9,0,0,0,0,0,0,0,0,0,0,0,8.976684,MSa29_05,20461.5,16836,Other,MSa29_05_72
0,0,0,9,1,0,0,0,7,0,6,0,0,0,0,19.948185,MSa29_05,20579,16840,TCF7- CD8 T cells,MSa29_05_72
0,0,1,18,6,0,0,3,10,0,12,0,0,0,0,26.431345,MSa29_05,20616.5,16839.5,CCL19+ cells,MSa29_05_72
0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,17.953367,MSa29_05,20681.5,16841,TCF7- CD4 T cells,MSa29_05_72
0,1,0,23,0,0,0,0,1,0,1,0,0,0,0,19.948185,MSa29_05,20411.5,16842,TCF7- CD8 T cells,MSa29_05_72
0,0,2,12,1,0,0,1,0,0,1,0,0,0,0,16.457253,MSa29_05,20484,16840,Tregs,MSa29_05_72
1,0,2,25,1,0,0,0,1,0,1,3,0,0,0,15.958549,MSa29_05,20514.5,16843,CD3 CD8 TCF7+ PD1+ T cells,MSa29_05_72
0,0,0,8,0,0,0,0,1,0,0,2,0,0,0,22.940413,MSa29_05,20657.5,16842.5,Other,MSa29_05_72
0,0,3,8,1,0,2,0,0,0,1,0,0,0,0,9.974092,MSa29_05,20598.5,16844.5,Tregs,MSa29_05_72
0,6,0,26,0,0,0,1,1,0,9,9,0,0,0,29.423573,MSa29_05,20633.5,16849.5,CCL19+ cells,MSa29_05_72
0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,15.459844,MSa29_05,20536,16847,Other,MSa29_05_72
0,0,1,7,4,0,0,0,10,0,8,0,0,0,0,15.958549,MSa29_05,20397.5,16848.5,TCF7- CD8 T cells,MSa29_05_72
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10.971502,MSa29_05,20474.5,16847.5,Other,MSa29_05_72
0,0,0,15,0,0,0,0,6,0,5,10,0,0,0,16.955957,MSa29_05,20494.5,16850,TCF7+ CD8 T cells,MSa29_05_72
0,0,0,2,1,0,0,0,0,0,2,3,0,0,0,16.955957,MSa29_05,20675.5,16852,TCF7+ CD4 T cells,MSa29_05_72
0,0,1,3,1,0,68,0,0,0,0,0,0,0,0,25.433937,MSa29_05,20700.5,16854.5,EPCAM+ cells,MSa29_05_72
0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,41.392483,MSa29_05,20549.5,16860.5,Other,MSa29_05_72
0,0,1,35,0,0,0,0,0,0,0,0,0,0,0,26.431345,MSa29_05,20442.5,16854,Other,MSa29_05_72
1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,22.940413,MSa29_05,20586,16853.5,EPCAM+ cells,MSa29_05_72
0,1,0,6,2,0,0,0,0,0,7,4,0,0,0,15.958549,MSa29_05,20651.5,16855.5,TCF7+ CD4 T cells,MSa29_05_72
0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,16.955957,MSa29_05,20414,16859.5,Other,MSa29_05_72
0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,24.436527,MSa29_05,20456,16857.5,Other,MSa29_05_72
1,0,2,6,0,0,0,0,7,0,4,1,0,0,0,10.472797,MSa29_05,20527.5,16855.5,TCF7+ CD8 T cells,MSa29_05_72
0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,18.950775,MSa29_05,20512,16859,Other,MSa29_05_72
0,0,0,2,0,0,0,0,1,0,2,1,0,0,0,12.96632,MSa29_05,20666.5,16858.5,TCF7+ CD8 T cells,MSa29_05_72
0,0,0,2,1,0,1,0,0,0,2,0,0,0,0,13.96373,MSa29_05,20604,16861.5,TCF7- CD4 T cells,MSa29_05_72
0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14.462435,MSa29_05,20622,16864.5,Other,MSa29_05_72
1,0,0,7,0,0,0,0,8,0,2,1,0,0,0,17.953367,MSa29_05,20490,16868.5,TCF7+ CD8 T cells,MSa29_05_72
0,0,0,23,0,0,0,0,0,0,0,1,0,0,0,25.93264,MSa29_05,20651.5,16871.5,Other,MSa29_05_72
0,0,0,14,1,0,0,0,1,0,0,4,0,0,0,23.937822,MSa29_05,20423,16872,Other,MSa29_05_72
0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,14.462435,MSa29_05,20473,16869.5,CCL19+ cells,MSa29_05_72
0,2,2,13,0,0,0,1,2,0,3,10,0,0,0,17.953367,MSa29_05,20523,16870.5,TCF7+ CD8 T cells,MSa29_05_72
0,0,0,12,2,0,0,0,0,0,1,2,0,0,0,30.420982,MSa29_05,20634,16875.5,Other,MSa29_05_72
0,0,1,9,7,0,1,1,12,0,5,0,0,0,0,29.922277,MSa29_05,20689,16877.5,EPCAM+ cells,MSa29_05_72
0,0,0,36,1,0,0,0,0,0,0,0,0,0,0,29.423573,MSa29_05,20503.5,16880.5,Other,MSa29_05_72
0,0,1,15,0,0,18,0,0,0,1,0,0,0,0,20.44689,MSa29_05,20448.5,16874,Tregs,MSa29_05_72
0,0,1,0,0,0,39,0,0,0,1,0,0,0,0,27.92746,MSa29_05,20448,16887,EPCAM+ cells,MSa29_05_72
0,1,0,14,1,0,0,0,0,0,5,7,0,0,0,19.44948,MSa29_05,20482.5,16885.5,TCF7+ CD4 T cells,MSa29_05_72
0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,16.955957,MSa29_05,20661,16890.5,Other,MSa29_05_72
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.96632,MSa29_05,20678.5,16893,Other,MSa29_05_72
0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,20.44689,MSa29_05,20472,16901.5,Other,MSa29_05_72
0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,32.415802,MSa29_05,21264.5,15815.5,Other,MSa29_05_68
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.90155,MSa29_05,21608.5,15818.5,Other,MSa29_05_68
0,0,0,17,0,0,0,0,2,0,1,2,0,0,0,22.441708,MSa29_05,21655,15814.5,Other,MSa29_05_68
7,9,7,5,2,2,3,0,1,3,6,2,1,2,6,18.950775,MSa29_05,21632.5,15814,AF,MSa29_05_68
1,0,1,16,0,0,0,0,0,0,1,0,0,0,0,17.953367,MSa29_05,21422.5,15816.5,Tregs,MSa29_05_68
0,2,0,18,0,0,0,0,6,1,7,8,0,0,0,21.4443,MSa29_05,21706.5,15815,TCF7+ CD8 T cells,MSa29_05_68
0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,14.462435,MSa29_05,21122.5,15818.5,Other,MSa29_05_68
0,0,0,6,0,0,0,0,0,0,1,2,0,0,0,26.93005,MSa29_05,21216.5,15818,Other,MSa29_05_68
0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,13.96373,MSa29_05,21371,15817.5,Other,MSa29_05_68
0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,17.953367,MSa29_05,21172.5,15818.5,Other,MSa29_05_68
0,0,0,5,0,0,0,0,0,0,0,13,0,0,0,17.953367,MSa29_05,21293,15821.5,Other,MSa29_05_68
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11.470206,MSa29_05,21455.5,15817,Other,MSa29_05_68
0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,13.96373,MSa29_05,21149.5,15819,Other,MSa29_05_68
0,2,0,9,0,0,0,0,1,0,2,6,0,0,0,18.950775,MSa29_05,21328,15819.5,TCF7+ CD8 T cells,MSa29_05_68
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13.96373,MSa29_05,21404,15818,Other,MSa29_05_68
0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,12.96632,MSa29_05,21435.5,15820,Other,MSa29_05_68
0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,21.943005,MSa29_05,21536.5,15821,Other,MSa29_05_68
1,4,0,3,0,0,0,0,0,0,2,1,0,0,0,13.465025,MSa29_05,21512,15819.5,TCF7+ CD4 T cells,MSa29_05_68
0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,14.961139,MSa29_05,21692,15820,TCF7- CD8 T cells,MSa29_05_68
0,0,0,9,0,0,0,0,0,0,2,5,0,0,0,13.465025,MSa29_05,21082,15822,TCF7+ CD4 T cells,MSa29_05_68
0,0,0,5,0,0,0,1,0,0,4,0,0,0,0,18.452072,MSa29_05,21243.5,15824,TCF7- CD4 T cells,MSa29_05_68
0,0,1,8,0,0,0,0,2,0,3,0,0,0,0,10.472797,MSa29_05,21446.5,15821.5,TCF7- CD8 T cells,MSa29_05_68
0,0,0,7,0,0,0,0,2,0,2,0,0,0,0,17.953367,MSa29_05,21344,15823.5,TCF7- CD8 T cells,MSa29_05_68
0,0,1,9,0,0,0,0,0,0,4,0,0,0,0,13.465025,MSa29_05,21680,15822,Tregs,MSa29_05_68
0,0,1,8,0,0,0,0,0,0,6,6,0,0,0,14.462435,MSa29_05,21307.5,15824.5,Tregs,MSa29_05_68
0,1,0,3,2,0,0,0,7,0,1,1,0,0,0,16.955957,MSa29_05,21492.5,15828.5,CD3 CD8 TCF7+ PD1+ T cells,MSa29_05_68
0,0,0,7,0,0,0,0,1,0,1,0,0,0,0,17.953367,MSa29_05,21070,15829.5,TCF7- CD8 T cells,MSa29_05_68
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8.976684,MSa29_05,21283,15827.5,Other,MSa29_05_68
0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,18.452072,MSa29_05,21506,15832,Other,MSa29_05_68
