CP,Iteration,Species1,nSamples1,Species2,nSamples2,F,R2,P,adjP
Nov_2019,226,PHAF,8,REAR,8,2.333013821,0.142840375,0.008,0.08
Nov_2019,226,PHAF,8,SYCA,8,6.854514949,0.32868254,2.00E-04,0.0104
Nov_2019,226,PHAF,8,TRAN,8,6.512730596,0.317497008,3.00E-04,0.012
Nov_2019,226,PHAF,8,TRST,8,5.166539494,0.269560371,1.00E-04,0.0055
Nov_2019,226,REAR,8,SYCA,8,6.329974893,0.311361668,2.00E-04,0.0104
Nov_2019,226,REAR,8,TRAN,8,5.745390765,0.290973769,2.00E-04,0.0104
Nov_2019,226,REAR,8,TRST,8,4.336788036,0.236507508,2.00E-04,0.0104
Nov_2019,226,SYCA,8,TRAN,8,13.26110062,0.486447734,1.00E-04,0.0055
Nov_2019,226,SYCA,8,TRST,8,9.955012384,0.415571164,4.00E-04,0.0132
Nov_2019,226,TRAN,8,TRST,8,1.931192701,0.121220849,0.0268,0.134
Nov_2019,227,AEME,8,HINI,8,3.326449367,0.191986788,0.0031,0.0341
Nov_2019,227,AEME,8,COTA,8,3.545420552,0.202070993,1.00E-04,0.0055
Nov_2019,227,AEME,8,KOEL,8,3.376175972,0.194299136,4.00E-04,0.0092
Nov_2019,227,AEME,8,LOAF,8,6.239518576,0.308283942,3.00E-04,0.0086
Nov_2019,227,AEME,8,OUOU,8,1.883029665,0.118556076,0.0201,0.0543
Nov_2019,227,AEME,8,PHAF,8,2.690114119,0.161180091,1.00E-04,0.0055
Nov_2019,227,AEME,8,REAR,8,2.949451469,0.174014568,9.00E-04,0.0144
Nov_2019,227,AEME,8,SYCA,8,6.323986702,0.31115877,2.00E-04,0.0086
Nov_2019,227,AEME,8,TRAN,8,3.439532051,0.197226166,1.00E-04,0.0055
Nov_2019,227,AEME,8,TRST,8,2.71445875,0.162401834,4.00E-04,0.0092
Nov_2019,227,HINI,8,COTA,8,2.824125327,0.167861643,0.0131,0.0532
Nov_2019,227,HINI,8,KOEL,8,4.129771546,0.227789497,0.0018,0.0234
Nov_2019,227,HINI,8,LOAF,8,9.339725281,0.400164319,1.00E-04,0.0055
Nov_2019,227,HINI,8,OUOU,8,2.83495927,0.168397156,0.0038,0.037
Nov_2019,227,HINI,8,PHAF,8,3.200453999,0.186067996,0.0081,0.0532
Nov_2019,227,HINI,8,REAR,8,3.240740069,0.187969893,0.0053,0.0424
Nov_2019,227,HINI,8,SYCA,8,3.864853225,0.21633837,1.00E-04,0.0055
Nov_2019,227,HINI,8,TRAN,8,8.003928995,0.363749992,2.00E-04,0.0086
Nov_2019,227,HINI,8,TRST,8,4.94276991,0.26093174,2.00E-04,0.0086
Nov_2019,227,COTA,8,KOEL,8,4.912513219,0.259749361,0.0018,0.0234
Nov_2019,227,COTA,8,LOAF,8,11.86546043,0.458737646,2.00E-04,0.0086
Nov_2019,227,COTA,8,OUOU,8,4.311033918,0.23543367,2.00E-04,0.0086
Nov_2019,227,COTA,8,PHAF,8,3.406773306,0.195715383,0.0011,0.0154
Nov_2019,227,COTA,8,REAR,8,4.981461866,0.262438262,2.00E-04,0.0086
Nov_2019,227,COTA,8,SYCA,8,5.055759433,0.265313983,5.00E-04,0.0092
Nov_2019,227,COTA,8,TRAN,8,9.32602511,0.399812015,3.00E-04,0.0086
Nov_2019,227,COTA,8,TRST,8,6.248086646,0.308576645,2.00E-04,0.0086
Nov_2019,227,KOEL,8,LOAF,8,7.773881254,0.357027815,4.00E-04,0.0092
Nov_2019,227,KOEL,8,OUOU,8,2.763831923,0.164868745,1.00E-04,0.0055
Nov_2019,227,KOEL,8,PHAF,8,3.167193841,0.184491063,0.0037,0.037
Nov_2019,227,KOEL,8,REAR,8,2.748761822,0.164117315,0.0076,0.0532
Nov_2019,227,KOEL,8,SYCA,8,7.664832473,0.353791449,7.00E-04,0.0119
Nov_2019,227,KOEL,8,TRAN,8,6.76832686,0.325896588,3.00E-04,0.0086
Nov_2019,227,KOEL,8,TRST,8,4.820055756,0.256112725,1.00E-04,0.0055
Nov_2019,227,LOAF,8,OUOU,8,4.507092638,0.243533262,1.00E-04,0.0055
Nov_2019,227,LOAF,8,PHAF,8,7.825841069,0.358558511,2.00E-04,0.0086
Nov_2019,227,LOAF,8,REAR,8,6.482754147,0.316498167,2.00E-04,0.0086
Nov_2019,227,LOAF,8,SYCA,8,17.50370049,0.555607761,2.00E-04,0.0086
Nov_2019,227,LOAF,8,TRAN,8,8.317711965,0.372695551,1.00E-04,0.0055
Nov_2019,227,LOAF,8,TRST,8,6.184916666,0.306412792,2.00E-04,0.0086
Nov_2019,227,OUOU,8,PHAF,8,3.144322134,0.183403118,2.00E-04,0.0086
Nov_2019,227,OUOU,8,REAR,8,2.152988021,0.133287291,0.0181,0.0543
Nov_2019,227,OUOU,8,SYCA,8,6.428085779,0.314669022,2.00E-04,0.0086
Nov_2019,227,OUOU,8,TRAN,8,4.329513121,0.23620448,2.00E-04,0.0086
Nov_2019,227,OUOU,8,TRST,8,2.500194145,0.151525135,4.00E-04,0.0092
Nov_2019,227,PHAF,8,REAR,8,2.423570221,0.147566588,0.0096,0.0532
Nov_2019,227,PHAF,8,SYCA,8,5.591727468,0.285412681,9.00E-04,0.0144
Nov_2019,227,PHAF,8,TRAN,8,6.674400969,0.322834068,1.00E-04,0.0055
Nov_2019,227,PHAF,8,TRST,8,4.819966792,0.256109208,1.00E-04,0.0055
Nov_2019,227,REAR,8,SYCA,8,7.392534329,0.345566085,4.00E-04,0.0092
Nov_2019,227,REAR,8,TRAN,8,5.37861041,0.277553978,3.00E-04,0.0086
Nov_2019,227,REAR,8,TRST,8,3.817074382,0.214236878,1.00E-04,0.0055
Nov_2019,227,SYCA,8,TRAN,8,12.91261245,0.479797808,2.00E-04,0.0086
Nov_2019,227,SYCA,8,TRST,8,8.703241298,0.383347963,2.00E-04,0.0086
Nov_2019,227,TRAN,8,TRST,8,1.909028678,0.119996558,0.029,0.0543
Nov_2019,228,AEME,8,HINI,8,4.813761348,0.255863847,3.00E-04,0.0108
Nov_2019,228,AEME,8,COTA,8,4.754645556,0.253518284,3.00E-04,0.0108
Nov_2019,228,AEME,8,KOEL,8,2.18727142,0.135122922,0.0019,0.0266
Nov_2019,228,AEME,8,LOAF,8,2.768803758,0.165116355,0.0048,0.0432
Nov_2019,228,AEME,8,OUOU,8,1.621449836,0.103796373,0.0456,0.1664
Nov_2019,228,AEME,8,PHAF,8,3.422988386,0.196463908,8.00E-04,0.0152
Nov_2019,228,AEME,8,REAR,8,3.292527454,0.190401748,2.00E-04,0.0094
Nov_2019,228,AEME,8,SYCA,8,6.598264506,0.320331089,3.00E-04,0.0108
Nov_2019,228,AEME,8,TRAN,8,3.535302089,0.201610561,4.00E-04,0.0116
Nov_2019,228,AEME,8,TRST,8,2.425771288,0.147680815,2.00E-04,0.0094
Nov_2019,228,HINI,8,COTA,8,4.832095137,0.256588293,0.0032,0.0372
Nov_2019,228,HINI,8,KOEL,8,3.474839635,0.198848156,0.0031,0.0372
Nov_2019,228,HINI,8,LOAF,8,8.01080591,0.363948778,3.00E-04,0.0108
Nov_2019,228,HINI,8,OUOU,8,2.952804947,0.174177958,0.0052,0.0432
Nov_2019,228,HINI,8,PHAF,8,5.279544082,0.27384175,2.00E-04,0.0094
Nov_2019,228,HINI,8,REAR,8,4.801309586,0.255371019,2.00E-04,0.0094
Nov_2019,228,HINI,8,SYCA,8,6.142228714,0.304942854,2.00E-04,0.0094
Nov_2019,228,HINI,8,TRAN,8,9.44490096,0.40285523,4.00E-04,0.0116
Nov_2019,228,HINI,8,TRST,8,5.383392545,0.277732215,4.00E-04,0.0116
Nov_2019,228,COTA,8,KOEL,8,3.376692976,0.194323107,0.0049,0.0432
Nov_2019,228,COTA,8,LOAF,8,8.029120227,0.364477571,2.00E-04,0.0094
Nov_2019,228,COTA,8,OUOU,8,4.109235222,0.226913791,1.00E-04,0.0055
Nov_2019,228,COTA,8,PHAF,8,3.409878946,0.195858854,0.0022,0.0286
Nov_2019,228,COTA,8,REAR,8,4.998084585,0.263083605,1.00E-04,0.0055
Nov_2019,228,COTA,8,SYCA,8,5.625824487,0.286654173,0.0041,0.041
Nov_2019,228,COTA,8,TRAN,8,9.803122524,0.411841871,4.00E-04,0.0116
Nov_2019,228,COTA,8,TRST,8,6.552513815,0.31881812,1.00E-04,0.0055
Nov_2019,228,KOEL,8,LOAF,8,3.747484442,0.211155809,3.00E-04,0.0108
Nov_2019,228,KOEL,8,OUOU,8,1.360843342,0.088591708,0.1216,0.2432
Nov_2019,228,KOEL,8,PHAF,8,1.978660687,0.123831448,0.0416,0.1664
Nov_2019,228,KOEL,8,REAR,8,1.42695139,0.092497303,0.151,0.2432
Nov_2019,228,KOEL,8,SYCA,8,5.023123238,0.264053551,5.00E-04,0.0116
Nov_2019,228,KOEL,8,TRAN,8,4.597466767,0.247209301,2.00E-04,0.0094
Nov_2019,228,KOEL,8,TRST,8,3.133084074,0.18286749,4.00E-04,0.0116
Nov_2019,228,LOAF,8,OUOU,8,2.910513978,0.172112686,0.001,0.017
Nov_2019,228,LOAF,8,PHAF,8,5.060413251,0.265493365,9.00E-04,0.0162
Nov_2019,228,LOAF,8,REAR,8,4.890411812,0.258883282,3.00E-04,0.0108
Nov_2019,228,LOAF,8,SYCA,8,10.98664484,0.439700685,2.00E-04,0.0094
Nov_2019,228,LOAF,8,TRAN,8,5.765260131,0.291686529,1.00E-04,0.0055
Nov_2019,228,LOAF,8,TRST,8,3.655612771,0.207051028,1.00E-04,0.0055
Nov_2019,228,OUOU,8,PHAF,8,2.851749663,0.169225731,0.0015,0.024
Nov_2019,228,OUOU,8,REAR,8,1.747480635,0.110968902,0.027,0.135
Nov_2019,228,OUOU,8,SYCA,8,5.615135343,0.28626544,1.00E-04,0.0055
Nov_2019,228,OUOU,8,TRAN,8,4.148997254,0.22860752,2.00E-04,0.0094
Nov_2019,228,OUOU,8,TRST,8,2.223691598,0.137064464,4.00E-04,0.0116
Nov_2019,228,PHAF,8,REAR,8,2.992007832,0.176083242,0.0017,0.0255
Nov_2019,228,PHAF,8,SYCA,8,6.948663625,0.331699613,4.00E-04,0.0116
Nov_2019,228,PHAF,8,TRAN,8,6.222454813,0.30770027,1.00E-04,0.0055
Nov_2019,228,PHAF,8,TRST,8,4.475383355,0.242234939,4.00E-04,0.0116
Nov_2019,228,REAR,8,SYCA,8,7.5045821,0.348975956,2.00E-04,0.0094
Nov_2019,228,REAR,8,TRAN,8,5.841825967,0.294419777,1.00E-04,0.0055
Nov_2019,228,REAR,8,TRST,8,4.10474489,0.226722051,2.00E-04,0.0094
Nov_2019,228,SYCA,8,TRAN,8,12.61239063,0.473929261,3.00E-04,0.0108
Nov_2019,228,SYCA,8,TRST,8,8.522512077,0.378399712,4.00E-04,0.0116
Nov_2019,228,TRAN,8,TRST,8,2.028522639,0.126557056,0.0181,0.1086
Nov_2019,229,AEME,8,HINI,8,5.123591575,0.267919944,6.00E-04,0.0116
Nov_2019,229,AEME,8,COTA,8,3.973851617,0.22109071,3.00E-04,0.0105
Nov_2019,229,AEME,8,KOEL,8,1.758175516,0.111572277,0.0412,0.1962
Nov_2019,229,AEME,8,LOAF,8,2.698228977,0.161587734,0.0013,0.0169
Nov_2019,229,AEME,8,OUOU,8,1.216822283,0.079965597,0.1822,0.3644
Nov_2019,229,AEME,8,PHAF,8,3.31512174,0.191458183,2.00E-04,0.0094
Nov_2019,229,AEME,8,REAR,8,3.097201331,0.181152533,1.00E-04,0.0055
Nov_2019,229,AEME,8,SYCA,8,6.332852441,0.311459126,4.00E-04,0.0116
Nov_2019,229,AEME,8,TRAN,8,3.991777032,0.221866746,7.00E-04,0.0116
Nov_2019,229,AEME,8,TRST,8,3.152098958,0.183773366,1.00E-04,0.0055
Nov_2019,229,HINI,8,COTA,8,4.752278318,0.25342405,0.0049,0.049
Nov_2019,229,HINI,8,KOEL,8,5.869619685,0.295406745,2.00E-04,0.0094
Nov_2019,229,HINI,8,LOAF,8,8.590648671,0.380274546,2.00E-04,0.0094
Nov_2019,229,HINI,8,OUOU,8,4.156314853,0.228918417,6.00E-04,0.0116
Nov_2019,229,HINI,8,PHAF,8,6.303861957,0.310476006,4.00E-04,0.0116
Nov_2019,229,HINI,8,REAR,8,6.315995406,0.310887814,3.00E-04,0.0105
Nov_2019,229,HINI,8,SYCA,8,5.860988197,0.295100533,5.00E-04,0.0116
Nov_2019,229,HINI,8,TRAN,8,12.44177918,0.470534872,2.00E-04,0.0094
Nov_2019,229,HINI,8,TRST,8,8.569120398,0.379683401,2.00E-04,0.0094
Nov_2019,229,COTA,8,KOEL,8,3.702433627,0.209148285,0.0051,0.049
Nov_2019,229,COTA,8,LOAF,8,6.94625328,0.33162271,1.00E-04,0.0055
Nov_2019,229,COTA,8,OUOU,8,3.578133279,0.203555931,1.00E-04,0.0055
Nov_2019,229,COTA,8,PHAF,8,3.105982358,0.181572873,0.0077,0.0616
Nov_2019,229,COTA,8,REAR,8,4.801101483,0.255362777,4.00E-04,0.0116
Nov_2019,229,COTA,8,SYCA,8,5.178348416,0.270010133,0.001,0.014
Nov_2019,229,COTA,8,TRAN,8,10.78164825,0.435065825,2.00E-04,0.0094
Nov_2019,229,COTA,8,TRST,8,9.154758808,0.39537267,6.00E-04,0.0116
Nov_2019,229,KOEL,8,LOAF,8,3.831461218,0.214870849,3.00E-04,0.0105
Nov_2019,229,KOEL,8,OUOU,8,1.604517292,0.102823898,0.0327,0.1962
Nov_2019,229,KOEL,8,PHAF,8,2.445181233,0.148686792,0.0194,0.1358
Nov_2019,229,KOEL,8,REAR,8,2.044505057,0.127427119,0.0379,0.1962
Nov_2019,229,KOEL,8,SYCA,8,6.789313335,0.326577084,3.00E-04,0.0105
Nov_2019,229,KOEL,8,TRAN,8,5.793658586,0.292702764,3.00E-04,0.0105
Nov_2019,229,KOEL,8,TRST,8,5.137606976,0.268456081,2.00E-04,0.0094
Nov_2019,229,LOAF,8,OUOU,8,2.628790445,0.15808669,0.0035,0.0385
Nov_2019,229,LOAF,8,PHAF,8,5.258274938,0.273039769,4.00E-04,0.0116
Nov_2019,229,LOAF,8,REAR,8,4.518436267,0.243996642,5.00E-04,0.0116
Nov_2019,229,LOAF,8,SYCA,8,10.33470257,0.424689907,1.00E-04,0.0055
Nov_2019,229,LOAF,8,TRAN,8,6.052783673,0.301842566,5.00E-04,0.0116
Nov_2019,229,LOAF,8,TRST,8,5.030384554,0.264334362,1.00E-04,0.0055
Nov_2019,229,OUOU,8,PHAF,8,2.673788326,0.160358778,8.00E-04,0.012
Nov_2019,229,OUOU,8,REAR,8,1.200764161,0.078993671,0.2547,0.3644
Nov_2019,229,OUOU,8,SYCA,8,5.596182415,0.285575134,3.00E-04,0.0105
Nov_2019,229,OUOU,8,TRAN,8,4.454065693,0.241359588,1.00E-04,0.0055
Nov_2019,229,OUOU,8,TRST,8,3.602517043,0.204659199,1.00E-04,0.0055
Nov_2019,229,PHAF,8,REAR,8,2.710205658,0.162188648,0.0028,0.0336
Nov_2019,229,PHAF,8,SYCA,8,6.87615099,0.329378294,2.00E-04,0.0094
Nov_2019,229,PHAF,8,TRAN,8,7.73675292,0.355929561,5.00E-04,0.0116
Nov_2019,229,PHAF,8,TRST,8,7.100337052,0.33650349,4.00E-04,0.0116
Nov_2019,229,REAR,8,SYCA,8,7.785234241,0.357362889,2.00E-04,0.0094
Nov_2019,229,REAR,8,TRAN,8,6.471392112,0.31611881,4.00E-04,0.0116
Nov_2019,229,REAR,8,TRST,8,5.95369319,0.2983755,2.00E-04,0.0094
Nov_2019,229,SYCA,8,TRAN,8,14.9748691,0.516822666,2.00E-04,0.0094
Nov_2019,229,SYCA,8,TRST,8,12.9555057,0.480625585,2.00E-04,0.0094
Nov_2019,229,TRAN,8,TRST,8,2.031579467,0.1267236,0.0327,0.1962
Nov_2019,230,AEME,8,HINI,8,3.819412892,0.214339996,0.001,0.022
Nov_2019,230,AEME,8,COTA,8,3.744036934,0.211002544,2.00E-04,0.0098
Nov_2019,230,AEME,8,KOEL,8,1.82076606,0.115087098,0.0363,0.2178
Nov_2019,230,AEME,8,LOAF,8,2.803419278,0.166836239,0.0057,0.0784
Nov_2019,230,AEME,8,OUOU,8,1.231290921,0.080839564,0.1878,0.5634
Nov_2019,230,AEME,8,PHAF,8,2.916355317,0.172398561,0.0011,0.0231
Nov_2019,230,AEME,8,REAR,8,2.56803572,0.154999408,3.00E-04,0.0123
Nov_2019,230,AEME,8,SYCA,8,6.133857539,0.304653866,2.00E-04,0.0098
Nov_2019,230,AEME,8,TRAN,8,3.978953924,0.221311759,5.00E-04,0.015
Nov_2019,230,AEME,8,TRST,8,3.248202795,0.188321232,6.00E-04,0.0168
Nov_2019,230,HINI,8,COTA,8,3.837870042,0.215152932,0.0056,0.0784
Nov_2019,230,HINI,8,KOEL,8,3.624783639,0.205664008,0.002,0.034
Nov_2019,230,HINI,8,LOAF,8,6.151685729,0.305269039,8.00E-04,0.0208
Nov_2019,230,HINI,8,OUOU,8,2.652832869,0.159302197,0.006,0.0784
Nov_2019,230,HINI,8,PHAF,8,4.124012176,0.227544108,0.0018,0.0324
Nov_2019,230,HINI,8,REAR,8,3.411424547,0.195930237,0.0027,0.0416
Nov_2019,230,HINI,8,SYCA,8,4.792023727,0.255003069,2.00E-04,0.0098
Nov_2019,230,HINI,8,TRAN,8,9.378672759,0.40116361,1.00E-04,0.0055
Nov_2019,230,HINI,8,TRST,8,6.00849976,0.300297365,3.00E-04,0.0123
Nov_2019,230,COTA,8,KOEL,8,2.510997553,0.152080306,0.0271,0.1897
Nov_2019,230,COTA,8,LOAF,8,5.997049068,0.299896702,8.00E-04,0.0208
Nov_2019,230,COTA,8,OUOU,8,3.337961216,0.192523283,2.00E-04,0.0098
Nov_2019,230,COTA,8,PHAF,8,2.835317118,0.168414833,0.0142,0.1278
Nov_2019,230,COTA,8,REAR,8,3.924673854,0.218953711,4.00E-04,0.0136
Nov_2019,230,COTA,8,SYCA,8,5.250096717,0.272730927,4.00E-04,0.0136
Nov_2019,230,COTA,8,TRAN,8,9.883977593,0.413832979,3.00E-04,0.0123
Nov_2019,230,COTA,8,TRST,8,8.116913996,0.367000297,4.00E-04,0.0136
Nov_2019,230,KOEL,8,LOAF,8,3.064321037,0.179574741,0.0015,0.0285
Nov_2019,230,KOEL,8,OUOU,8,1.170687848,0.07716775,0.2697,0.5634
Nov_2019,230,KOEL,8,PHAF,8,1.556845048,0.1000746,0.1377,0.5508
Nov_2019,230,KOEL,8,REAR,8,1.827550319,0.115466404,0.0375,0.2178
Nov_2019,230,KOEL,8,SYCA,8,4.76713602,0.254015105,8.00E-04,0.0208
Nov_2019,230,KOEL,8,TRAN,8,4.49047552,0.242853436,2.00E-04,0.0098
Nov_2019,230,KOEL,8,TRST,8,3.922174057,0.21884477,1.00E-04,0.0055
Nov_2019,230,LOAF,8,OUOU,8,2.139861457,0.132582393,0.011,0.11
Nov_2019,230,LOAF,8,PHAF,8,3.766503758,0.212000279,0.0026,0.0416
Nov_2019,230,LOAF,8,REAR,8,3.854757046,0.215895239,6.00E-04,0.0168
Nov_2019,230,LOAF,8,SYCA,8,8.778919598,0.385396663,2.00E-04,0.0098
Nov_2019,230,LOAF,8,TRAN,8,5.354427523,0.276651299,1.00E-04,0.0055
Nov_2019,230,LOAF,8,TRST,8,4.729813574,0.252528599,3.00E-04,0.0123
Nov_2019,230,OUOU,8,PHAF,8,2.164924989,0.133927314,0.0061,0.0784
Nov_2019,230,OUOU,8,REAR,8,0.888452819,0.059673952,0.5814,0.5814
Nov_2019,230,OUOU,8,SYCA,8,4.99422379,0.262933818,3.00E-04,0.0123
Nov_2019,230,OUOU,8,TRAN,8,3.601477238,0.204612215,4.00E-04,0.0136
Nov_2019,230,OUOU,8,TRST,8,2.509727731,0.152015089,0.0012,0.024
Nov_2019,230,PHAF,8,REAR,8,2.909951332,0.172085139,1.00E-04,0.0055
Nov_2019,230,PHAF,8,SYCA,8,5.450249574,0.280214892,9.00E-04,0.0208
Nov_2019,230,PHAF,8,TRAN,8,6.12512041,0.304351988,2.00E-04,0.0098
Nov_2019,230,PHAF,8,TRST,8,5.405115898,0.278540769,2.00E-04,0.0098
Nov_2019,230,REAR,8,SYCA,8,6.653898353,0.322161862,3.00E-04,0.0123
Nov_2019,230,REAR,8,TRAN,8,5.692552302,0.289071331,1.00E-04,0.0055
Nov_2019,230,REAR,8,TRST,8,4.811419574,0.255771211,3.00E-04,0.0123
Nov_2019,230,SYCA,8,TRAN,8,13.24366259,0.486119021,5.00E-04,0.015
Nov_2019,230,SYCA,8,TRST,8,11.13543746,0.443017452,1.00E-04,0.0055
Nov_2019,230,TRAN,8,TRST,8,2.354018143,0.14394127,0.0185,0.148
Nov_2019,231,AEME,8,HINI,8,3.851679047,0.215760043,8.00E-04,0.0144
Nov_2019,231,AEME,8,COTA,8,4.3539761,0.2372225,1.00E-04,0.0055
Nov_2019,231,AEME,8,KOEL,8,1.921386658,0.120679605,0.0268,0.134
Nov_2019,231,AEME,8,LOAF,8,2.268460181,0.139439145,0.0049,0.0392
Nov_2019,231,AEME,8,OUOU,8,1.475091377,0.095320366,0.1261,0.134
Nov_2019,231,AEME,8,PHAF,8,3.503838681,0.200175444,2.00E-04,0.0096
Nov_2019,231,AEME,8,REAR,8,2.695610087,0.16145622,1.00E-04,0.0055
Nov_2019,231,AEME,8,SYCA,8,6.21148396,0.307324488,2.00E-04,0.0096
Nov_2019,231,AEME,8,TRAN,8,3.464674639,0.19838186,2.00E-04,0.0096
Nov_2019,231,AEME,8,TRST,8,2.408057972,0.146760694,5.00E-04,0.0116
Nov_2019,231,HINI,8,COTA,8,5.785754361,0.292420206,8.00E-04,0.0144
Nov_2019,231,HINI,8,KOEL,8,4.138462282,0.228159489,0.0017,0.0204
Nov_2019,231,HINI,8,LOAF,8,5.220740943,0.271620171,0.001,0.0144
Nov_2019,231,HINI,8,OUOU,8,4.113047615,0.227076509,7.00E-04,0.014
Nov_2019,231,HINI,8,PHAF,8,5.958236058,0.298535203,9.00E-04,0.0144
Nov_2019,231,HINI,8,REAR,8,3.795816875,0.213298266,0.0027,0.027
Nov_2019,231,HINI,8,SYCA,8,5.701123162,0.289380616,3.00E-04,0.0111
Nov_2019,231,HINI,8,TRAN,8,8.819929759,0.386501179,2.00E-04,0.0096
Nov_2019,231,HINI,8,TRST,8,5.045065493,0.264901452,2.00E-04,0.0096
Nov_2019,231,COTA,8,KOEL,8,4.41367858,0.239695646,0.0014,0.0182
Nov_2019,231,COTA,8,LOAF,8,5.999083917,0.299967936,1.00E-04,0.0055
Nov_2019,231,COTA,8,OUOU,8,5.226772419,0.271848665,3.00E-04,0.0111
Nov_2019,231,COTA,8,PHAF,8,4.564615051,0.245877172,4.00E-04,0.0116
Nov_2019,231,COTA,8,REAR,8,5.180150341,0.270078714,2.00E-04,0.0096
Nov_2019,231,COTA,8,SYCA,8,7.652470734,0.353422518,6.00E-04,0.0126
Nov_2019,231,COTA,8,TRAN,8,9.671842944,0.408580057,4.00E-04,0.0116
Nov_2019,231,COTA,8,TRST,8,7.099569829,0.336479364,3.00E-04,0.0111
Nov_2019,231,KOEL,8,LOAF,8,2.908320583,0.17200529,4.00E-04,0.0116
Nov_2019,231,KOEL,8,OUOU,8,1.910583821,0.120082572,0.0142,0.0852
Nov_2019,231,KOEL,8,PHAF,8,3.250185158,0.188414508,0.0032,0.0288
Nov_2019,231,KOEL,8,REAR,8,1.97576464,0.123672618,0.0324,0.134
Nov_2019,231,KOEL,8,SYCA,8,5.900750444,0.296508941,5.00E-04,0.0116
Nov_2019,231,KOEL,8,TRAN,8,4.728630137,0.252481367,4.00E-04,0.0116
Nov_2019,231,KOEL,8,TRST,8,3.65357173,0.20695935,1.00E-04,0.0055
Nov_2019,231,LOAF,8,OUOU,8,2.289380643,0.140544364,0.0056,0.0392
Nov_2019,231,LOAF,8,PHAF,8,4.535266487,0.244683101,7.00E-04,0.014
Nov_2019,231,LOAF,8,REAR,8,3.408915509,0.195814352,1.00E-04,0.0055
Nov_2019,231,LOAF,8,SYCA,8,7.182683274,0.339082787,2.00E-04,0.0096
Nov_2019,231,LOAF,8,TRAN,8,4.282738206,0.234250371,2.00E-04,0.0096
Nov_2019,231,LOAF,8,TRST,8,3.290893575,0.190325246,3.00E-04,0.0111
Nov_2019,231,OUOU,8,PHAF,8,3.913216732,0.218454161,4.00E-04,0.0116
Nov_2019,231,OUOU,8,REAR,8,1.850842253,0.116766177,0.0355,0.134
Nov_2019,231,OUOU,8,SYCA,8,6.628605877,0.321330773,1.00E-04,0.0055
Nov_2019,231,OUOU,8,TRAN,8,4.562419002,0.245787955,2.00E-04,0.0096
Nov_2019,231,OUOU,8,TRST,8,2.97514503,0.175264778,9.00E-04,0.0144
Nov_2019,231,PHAF,8,REAR,8,2.702580622,0.161806171,0.002,0.022
Nov_2019,231,PHAF,8,SYCA,8,8.134449978,0.36750179,3.00E-04,0.0111
Nov_2019,231,PHAF,8,TRAN,8,7.454373476,0.347452396,2.00E-04,0.0096
Nov_2019,231,PHAF,8,TRST,8,5.952073191,0.298318532,3.00E-04,0.0111
Nov_2019,231,REAR,8,SYCA,8,6.83359852,0.328008554,3.00E-04,0.0111
Nov_2019,231,REAR,8,TRAN,8,5.362180236,0.276940932,2.00E-04,0.0096
Nov_2019,231,REAR,8,TRST,8,3.965105639,0.220711513,4.00E-04,0.0116
Nov_2019,231,SYCA,8,TRAN,8,12.3886159,0.469468196,3.00E-04,0.0111
Nov_2019,231,SYCA,8,TRST,8,9.036816897,0.392277151,1.00E-04,0.0055
Nov_2019,231,TRAN,8,TRST,8,1.951533448,0.122341432,0.0344,0.134
Nov_2019,232,AEME,8,HINI,8,5.531031348,0.283191975,4.00E-04,0.0108
Nov_2019,232,AEME,8,COTA,8,5.098460944,0.266956639,2.00E-04,0.0104
Nov_2019,232,AEME,8,KOEL,8,1.763136539,0.111851885,0.0546,0.1638
Nov_2019,232,AEME,8,LOAF,8,2.475308588,0.150243534,0.001,0.013
Nov_2019,232,AEME,8,OUOU,8,1.159863737,0.07650885,0.2853,0.2853
Nov_2019,232,AEME,8,PHAF,8,3.981127073,0.221405869,2.00E-04,0.0104
Nov_2019,232,AEME,8,REAR,8,3.154192025,0.183872958,1.00E-04,0.0055
Nov_2019,232,AEME,8,SYCA,8,6.457198643,0.315644324,5.00E-04,0.0108
Nov_2019,232,AEME,8,TRAN,8,2.592991638,0.156270291,0.0074,0.0536
Nov_2019,232,AEME,8,TRST,8,1.996145458,0.124789154,0.0027,0.027
Nov_2019,232,HINI,8,COTA,8,8.153956425,0.368058701,0.0011,0.0132
Nov_2019,232,HINI,8,KOEL,8,5.825682925,0.293845259,3.00E-04,0.0108
Nov_2019,232,HINI,8,LOAF,8,6.884840571,0.32965732,1.00E-04,0.0055
Nov_2019,232,HINI,8,OUOU,8,4.635388196,0.248741166,7.00E-04,0.0108
Nov_2019,232,HINI,8,PHAF,8,8.673767468,0.382546371,5.00E-04,0.0108
Nov_2019,232,HINI,8,REAR,8,5.814669777,0.293452772,2.00E-04,0.0104
Nov_2019,232,HINI,8,SYCA,8,7.099170588,0.336466808,5.00E-04,0.0108
Nov_2019,232,HINI,8,TRAN,8,10.2734694,0.423238608,2.00E-04,0.0104
Nov_2019,232,HINI,8,TRST,8,6.83661118,0.328105714,2.00E-04,0.0104
Nov_2019,232,COTA,8,KOEL,8,3.291238918,0.190341417,0.0129,0.0605
Nov_2019,232,COTA,8,LOAF,8,7.460966031,0.347652851,4.00E-04,0.0108
Nov_2019,232,COTA,8,OUOU,8,6.004903334,0.300171575,2.00E-04,0.0104
Nov_2019,232,COTA,8,PHAF,8,3.933253581,0.219327383,0.0027,0.027
