CP,Iteration,Species1,nSamples1,Species2,nSamples2,F,R2,P,adjP
Apr_2019,439,REAR,8,SYCA,8,5.159503449,0.269292128,0.001,0.014
Apr_2019,439,REAR,8,TRST,8,7.502760776,0.348920813,2.00E-04,0.0102
Apr_2019,439,SYCA,8,TRST,8,17.05052295,0.549121925,2.00E-04,0.0102
Apr_2019,440,AEME,8,TRAN,8,2.177631906,0.134607582,0.0149,0.1043
Apr_2019,440,AEME,8,HINI,8,7.656579462,0.353545188,3.00E-04,0.0111
Apr_2019,440,AEME,8,COTA,8,7.463175751,0.347720013,4.00E-04,0.0124
Apr_2019,440,AEME,8,KOEL,8,3.908965333,0.21826863,0.0016,0.0304
Apr_2019,440,AEME,8,LOAF,8,2.699800714,0.161666643,0.0017,0.0306
Apr_2019,440,AEME,8,OUOU,8,2.01112178,0.1256078,0.0081,0.075
Apr_2019,440,AEME,8,PHAF,8,6.038302101,0.301338011,3.00E-04,0.0111
Apr_2019,440,AEME,8,REAR,8,2.664102681,0.159870755,8.00E-04,0.016
Apr_2019,440,AEME,8,SYCA,8,4.935210717,0.260636694,7.00E-04,0.0154
Apr_2019,440,AEME,8,TRST,8,2.508182237,0.151935701,0.0028,0.0448
Apr_2019,440,TRAN,8,HINI,8,16.20516569,0.536503122,1.00E-04,0.0055
Apr_2019,440,TRAN,8,COTA,8,18.58203599,0.570315372,2.00E-04,0.009
Apr_2019,440,TRAN,8,KOEL,8,10.33240805,0.424635656,1.00E-04,0.0055
Apr_2019,440,TRAN,8,LOAF,8,4.564830038,0.245885905,4.00E-04,0.0124
Apr_2019,440,TRAN,8,OUOU,8,6.191950835,0.306654413,3.00E-04,0.0111
Apr_2019,440,TRAN,8,PHAF,8,14.56384805,0.50986996,1.00E-04,0.0055
Apr_2019,440,TRAN,8,REAR,8,6.164304163,0.305703788,2.00E-04,0.009
Apr_2019,440,TRAN,8,SYCA,8,11.60296014,0.453188228,2.00E-04,0.009
Apr_2019,440,TRAN,8,TRST,8,2.683774982,0.160861375,0.0075,0.075
Apr_2019,440,HINI,8,COTA,8,23.11594692,0.622803642,2.00E-04,0.009
Apr_2019,440,HINI,8,KOEL,8,8.670085324,0.382446083,1.00E-04,0.0055
Apr_2019,440,HINI,8,LOAF,8,7.959248588,0.362455416,2.00E-04,0.009
Apr_2019,440,HINI,8,OUOU,8,6.423176702,0.314504291,5.00E-04,0.0125
Apr_2019,440,HINI,8,PHAF,8,16.77129416,0.54503051,1.00E-04,0.0055
Apr_2019,440,HINI,8,REAR,8,6.398457715,0.313673602,3.00E-04,0.0111
Apr_2019,440,HINI,8,SYCA,8,6.739933683,0.324973734,5.00E-04,0.0125
Apr_2019,440,HINI,8,TRST,8,18.12322596,0.564178267,4.00E-04,0.0124
Apr_2019,440,COTA,8,KOEL,8,3.022390889,0.177553841,0.0065,0.0715
Apr_2019,440,COTA,8,LOAF,8,9.951704225,0.415490444,2.00E-04,0.009
Apr_2019,440,COTA,8,OUOU,8,5.032755934,0.264426022,6.00E-04,0.0138
Apr_2019,440,COTA,8,PHAF,8,0.553825491,0.038053603,0.7023,0.7023
Apr_2019,440,COTA,8,REAR,8,6.348405592,0.311985407,4.00E-04,0.0124
Apr_2019,440,COTA,8,SYCA,8,5.501076353,0.282090909,4.00E-04,0.0124
Apr_2019,440,COTA,8,TRST,8,20.91715826,0.599050991,1.00E-04,0.0055
Apr_2019,440,KOEL,8,LOAF,8,4.000315831,0.222235869,0.0092,0.075
Apr_2019,440,KOEL,8,OUOU,8,1.778763999,0.112731517,0.0615,0.224
Apr_2019,440,KOEL,8,PHAF,8,2.191881666,0.135369175,0.0392,0.196
Apr_2019,440,KOEL,8,REAR,8,2.715118088,0.162434873,0.015,0.1043
Apr_2019,440,KOEL,8,SYCA,8,2.176392002,0.13454125,0.0653,0.224
Apr_2019,440,KOEL,8,TRST,8,11.61455071,0.45343566,1.00E-04,0.0055
Apr_2019,440,LOAF,8,OUOU,8,3.028618732,0.177854633,0.0038,0.0532
Apr_2019,440,LOAF,8,PHAF,8,8.383992769,0.37455305,1.00E-04,0.0055
Apr_2019,440,LOAF,8,REAR,8,2.740866207,0.163723082,0.0058,0.0696
Apr_2019,440,LOAF,8,SYCA,8,6.441567989,0.315121031,1.00E-04,0.0055
Apr_2019,440,LOAF,8,TRST,8,5.294622601,0.274409234,2.00E-04,0.009
Apr_2019,440,OUOU,8,PHAF,8,3.665537263,0.207496506,3.00E-04,0.0111
Apr_2019,440,OUOU,8,REAR,8,1.719467437,0.109384586,0.056,0.224
Apr_2019,440,OUOU,8,SYCA,8,3.194641416,0.185792849,0.0023,0.0391
Apr_2019,440,OUOU,8,TRST,8,7.108025902,0.336745176,3.00E-04,0.0111
Apr_2019,440,PHAF,8,REAR,8,4.224414628,0.231799743,0.0046,0.0598
Apr_2019,440,PHAF,8,SYCA,8,4.410438631,0.239561844,7.00E-04,0.0154
Apr_2019,440,PHAF,8,TRST,8,16.28915491,0.537788359,4.00E-04,0.0124
Apr_2019,440,REAR,8,SYCA,8,4.081268972,0.225718061,0.0028,0.0448
Apr_2019,440,REAR,8,TRST,8,6.858909091,0.32882396,2.00E-04,0.009
Apr_2019,440,SYCA,8,TRST,8,13.44814513,0.489947319,1.00E-04,0.0055
Apr_2019,441,AEME,8,TRAN,8,4.913272061,0.259779061,2.00E-04,0.01
Apr_2019,441,AEME,8,HINI,8,9.439470825,0.402716891,3.00E-04,0.0114
Apr_2019,441,AEME,8,COTA,8,7.623409289,0.352553531,2.00E-04,0.01
Apr_2019,441,AEME,8,KOEL,8,4.618816892,0.248072524,0.0013,0.0156
Apr_2019,441,AEME,8,LOAF,8,3.684618631,0.208351602,1.00E-04,0.0055
Apr_2019,441,AEME,8,OUOU,8,2.735676739,0.163463766,0.0041,0.0288
Apr_2019,441,AEME,8,PHAF,8,6.322433102,0.31110611,0.0012,0.0156
Apr_2019,441,AEME,8,REAR,8,4.167296465,0.229384514,4.00E-04,0.0116
Apr_2019,441,AEME,8,SYCA,8,6.566838093,0.319292546,6.00E-04,0.012
Apr_2019,441,AEME,8,TRST,8,4.928960009,0.260392542,5.00E-04,0.012
Apr_2019,441,TRAN,8,HINI,8,15.71111177,0.528795822,1.00E-04,0.0055
Apr_2019,441,TRAN,8,COTA,8,15.96637819,0.532809741,1.00E-04,0.0055
Apr_2019,441,TRAN,8,KOEL,8,9.891461503,0.414016593,3.00E-04,0.0114
Apr_2019,441,TRAN,8,LOAF,8,4.406951935,0.2394178,2.00E-04,0.01
Apr_2019,441,TRAN,8,OUOU,8,6.047121314,0.301645369,5.00E-04,0.012
Apr_2019,441,TRAN,8,PHAF,8,12.78558437,0.477330798,1.00E-04,0.0055
Apr_2019,441,TRAN,8,REAR,8,6.61221915,0.320791231,1.00E-04,0.0055
Apr_2019,441,TRAN,8,SYCA,8,13.75684507,0.49561991,3.00E-04,0.0114
Apr_2019,441,TRAN,8,TRST,8,3.694218132,0.208781089,2.00E-04,0.01
Apr_2019,441,HINI,8,COTA,8,18.84755112,0.573788623,4.00E-04,0.0116
Apr_2019,441,HINI,8,KOEL,8,9.403540079,0.401799901,3.00E-04,0.0114
Apr_2019,441,HINI,8,LOAF,8,7.442958278,0.347105011,3.00E-04,0.0114
Apr_2019,441,HINI,8,OUOU,8,6.899098274,0.330114639,3.00E-04,0.0114
Apr_2019,441,HINI,8,PHAF,8,16.51455183,0.541202503,3.00E-04,0.0114
Apr_2019,441,HINI,8,REAR,8,9.274693121,0.39848831,4.00E-04,0.0116
Apr_2019,441,HINI,8,SYCA,8,9.394259189,0.401562585,6.00E-04,0.012
Apr_2019,441,HINI,8,TRST,8,19.56888118,0.582947078,3.00E-04,0.0114
Apr_2019,441,COTA,8,KOEL,8,2.174133369,0.134420393,0.0541,0.1623
Apr_2019,441,COTA,8,LOAF,8,8.0894123,0.366212201,6.00E-04,0.012
Apr_2019,441,COTA,8,OUOU,8,3.908026029,0.218227627,4.00E-04,0.0116
Apr_2019,441,COTA,8,PHAF,8,1.938180074,0.12160611,0.0923,0.1846
Apr_2019,441,COTA,8,REAR,8,8.525836607,0.378491452,4.00E-04,0.0116
Apr_2019,441,COTA,8,SYCA,8,3.579202327,0.203604365,0.0033,0.0288
Apr_2019,441,COTA,8,TRST,8,19.95594213,0.587701029,2.00E-04,0.01
Apr_2019,441,KOEL,8,LOAF,8,3.937193662,0.219498866,0.0032,0.0288
Apr_2019,441,KOEL,8,OUOU,8,1.493043391,0.096368632,0.1224,0.1846
Apr_2019,441,KOEL,8,PHAF,8,2.520613746,0.152573856,0.0149,0.0745
Apr_2019,441,KOEL,8,REAR,8,4.54323776,0.245007793,0.0011,0.0154
Apr_2019,441,KOEL,8,SYCA,8,2.037363234,0.127038541,0.0385,0.154
Apr_2019,441,KOEL,8,TRST,8,12.3834973,0.469365269,5.00E-04,0.012
Apr_2019,441,LOAF,8,OUOU,8,2.932832037,0.17320387,0.0025,0.025
Apr_2019,441,LOAF,8,PHAF,8,6.921320956,0.330826193,2.00E-04,0.01
Apr_2019,441,LOAF,8,REAR,8,2.893252663,0.171266761,0.0017,0.0187
Apr_2019,441,LOAF,8,SYCA,8,7.027163963,0.334194567,2.00E-04,0.01
Apr_2019,441,LOAF,8,TRST,8,5.592058316,0.285424748,2.00E-04,0.01
Apr_2019,441,OUOU,8,PHAF,8,3.249852434,0.188398854,5.00E-04,0.012
Apr_2019,441,OUOU,8,REAR,8,2.310012405,0.141631554,0.0103,0.0618
Apr_2019,441,OUOU,8,SYCA,8,3.516726339,0.200763903,5.00E-04,0.012
Apr_2019,441,OUOU,8,TRST,8,7.643171859,0.35314472,2.00E-04,0.01
Apr_2019,441,PHAF,8,REAR,8,5.328115441,0.275666578,0.001,0.015
Apr_2019,441,PHAF,8,SYCA,8,4.529420156,0.244444787,2.00E-04,0.01
Apr_2019,441,PHAF,8,TRST,8,15.74829452,0.529384786,2.00E-04,0.01
Apr_2019,441,REAR,8,SYCA,8,7.306138361,0.342912368,5.00E-04,0.012
Apr_2019,441,REAR,8,TRST,8,8.019265447,0.364193141,3.00E-04,0.0114
Apr_2019,441,SYCA,8,TRST,8,17.46784147,0.555101356,2.00E-04,0.01
Apr_2019,442,AEME,8,TRAN,8,2.393346097,0.145994972,0.0022,0.0154
Apr_2019,442,AEME,8,HINI,8,9.337064973,0.400095941,3.00E-04,0.0096
Apr_2019,442,AEME,8,COTA,8,11.48241277,0.450601475,3.00E-04,0.0096
Apr_2019,442,AEME,8,KOEL,8,7.411344021,0.346141,6.00E-04,0.012
Apr_2019,442,AEME,8,LOAF,8,3.282259404,0.189920735,3.00E-04,0.0096
Apr_2019,442,AEME,8,OUOU,8,3.215696411,0.186788634,7.00E-04,0.012
Apr_2019,442,AEME,8,PHAF,8,11.90130089,0.459486608,4.00E-04,0.0096
Apr_2019,442,AEME,8,REAR,8,4.37180974,0.237962934,2.00E-04,0.0096
Apr_2019,442,AEME,8,SYCA,8,7.200932498,0.339651687,2.00E-04,0.0096
Apr_2019,442,AEME,8,TRST,8,5.463404576,0.280701383,1.00E-04,0.0055
Apr_2019,442,TRAN,8,HINI,8,10.96165556,0.439139765,1.00E-04,0.0055
Apr_2019,442,TRAN,8,COTA,8,14.23221108,0.50411252,2.00E-04,0.0096
Apr_2019,442,TRAN,8,KOEL,8,9.739399439,0.410263093,3.00E-04,0.0096
Apr_2019,442,TRAN,8,LOAF,8,3.671154286,0.207748415,1.00E-04,0.0055
Apr_2019,442,TRAN,8,OUOU,8,4.561119046,0.245735132,2.00E-04,0.0096
Apr_2019,442,TRAN,8,PHAF,8,14.25252458,0.504469062,3.00E-04,0.0096
Apr_2019,442,TRAN,8,REAR,8,5.283273635,0.273982195,2.00E-04,0.0096
Apr_2019,442,TRAN,8,SYCA,8,8.994350785,0.391154804,6.00E-04,0.012
Apr_2019,442,TRAN,8,TRST,8,3.457758206,0.198064274,0.001,0.012
Apr_2019,442,HINI,8,COTA,8,19.73265344,0.584971872,1.00E-04,0.0055
Apr_2019,442,HINI,8,KOEL,8,10.05170587,0.417920705,6.00E-04,0.012
Apr_2019,442,HINI,8,LOAF,8,5.338387975,0.276051343,2.00E-04,0.0096
Apr_2019,442,HINI,8,OUOU,8,5.932166624,0.297617752,2.00E-04,0.0096
Apr_2019,442,HINI,8,PHAF,8,22.45358146,0.615949944,2.00E-04,0.0096
Apr_2019,442,HINI,8,REAR,8,8.115670994,0.366964719,1.00E-04,0.0055
Apr_2019,442,HINI,8,SYCA,8,4.876482625,0.258336403,0.0014,0.014
Apr_2019,442,HINI,8,TRST,8,21.74191068,0.608302977,2.00E-04,0.0096
Apr_2019,442,COTA,8,KOEL,8,2.514704552,0.152270635,0.0127,0.0381
Apr_2019,442,COTA,8,LOAF,8,8.206927827,0.369566105,2.00E-04,0.0096
Apr_2019,442,COTA,8,OUOU,8,5.466255564,0.28080673,2.00E-04,0.0096
Apr_2019,442,COTA,8,PHAF,8,3.272053861,0.189442083,0.0187,0.0381
Apr_2019,442,COTA,8,REAR,8,10.44226741,0.427221715,2.00E-04,0.0096
Apr_2019,442,COTA,8,SYCA,8,6.397601283,0.313644786,2.00E-04,0.0096
Apr_2019,442,COTA,8,TRST,8,31.40581915,0.691669476,2.00E-04,0.0096
Apr_2019,442,KOEL,8,LOAF,8,5.448127061,0.280136336,7.00E-04,0.012
Apr_2019,442,KOEL,8,OUOU,8,2.912933162,0.172231105,0.0057,0.0255
Apr_2019,442,KOEL,8,PHAF,8,3.046889955,0.178735826,0.0026,0.0156
Apr_2019,442,KOEL,8,REAR,8,6.063803391,0.302226017,5.00E-04,0.0105
Apr_2019,442,KOEL,8,SYCA,8,2.382429733,0.145425909,0.0132,0.0381
Apr_2019,442,KOEL,8,TRST,8,19.75244388,0.58521522,1.00E-04,0.0055
Apr_2019,442,LOAF,8,OUOU,8,2.662534118,0.159791668,0.0016,0.0144
Apr_2019,442,LOAF,8,PHAF,8,9.735124897,0.410156885,2.00E-04,0.0096
Apr_2019,442,LOAF,8,REAR,8,2.732614446,0.163310668,0.0011,0.0121
Apr_2019,442,LOAF,8,SYCA,8,5.01486192,0.263733807,7.00E-04,0.012
Apr_2019,442,LOAF,8,TRST,8,7.606702292,0.352052904,3.00E-04,0.0096
Apr_2019,442,OUOU,8,PHAF,8,5.810900731,0.293318351,3.00E-04,0.0096
Apr_2019,442,OUOU,8,REAR,8,2.606794048,0.156971541,0.0051,0.0255
Apr_2019,442,OUOU,8,SYCA,8,3.433733957,0.196959181,0.0019,0.0152
Apr_2019,442,OUOU,8,TRST,8,9.02718267,0.392022889,6.00E-04,0.012
Apr_2019,442,PHAF,8,REAR,8,9.28036771,0.398634928,3.00E-04,0.0096
Apr_2019,442,PHAF,8,SYCA,8,7.446825563,0.347222741,1.00E-04,0.0055
Apr_2019,442,PHAF,8,TRST,8,30.31715708,0.68409526,2.00E-04,0.0096
Apr_2019,442,REAR,8,SYCA,8,6.18355444,0.30636598,7.00E-04,0.012
Apr_2019,442,REAR,8,TRST,8,9.673927338,0.408632129,2.00E-04,0.0096
Apr_2019,442,SYCA,8,TRST,8,17.94341347,0.561724986,3.00E-04,0.0096
Apr_2019,443,AEME,8,TRAN,8,3.445250823,0.197489326,5.00E-04,0.0105
Apr_2019,443,AEME,8,HINI,8,11.59869839,0.453097193,2.00E-04,0.0094
Apr_2019,443,AEME,8,COTA,8,11.08466884,0.44189018,2.00E-04,0.0094
Apr_2019,443,AEME,8,KOEL,8,8.994191365,0.391150583,1.00E-04,0.0055
Apr_2019,443,AEME,8,LOAF,8,3.955870546,0.220310708,1.00E-04,0.0055
Apr_2019,443,AEME,8,OUOU,8,3.951915059,0.220138913,2.00E-04,0.0094
Apr_2019,443,AEME,8,PHAF,8,12.01189558,0.461784707,4.00E-04,0.0105
Apr_2019,443,AEME,8,REAR,8,4.965636735,0.261822833,3.00E-04,0.0105
Apr_2019,443,AEME,8,SYCA,8,9.621827453,0.407327819,3.00E-04,0.0105
Apr_2019,443,AEME,8,TRST,8,2.331125128,0.142741245,0.0343,0.139
Apr_2019,443,TRAN,8,HINI,8,13.70627127,0.494699238,2.00E-04,0.0094
Apr_2019,443,TRAN,8,COTA,8,14.20056321,0.503556014,1.00E-04,0.0055
Apr_2019,443,TRAN,8,KOEL,8,12.00276387,0.461595695,4.00E-04,0.0105
Apr_2019,443,TRAN,8,LOAF,8,3.607805589,0.204898082,5.00E-04,0.0105
Apr_2019,443,TRAN,8,OUOU,8,5.656792207,0.287777993,1.00E-04,0.0055
Apr_2019,443,TRAN,8,PHAF,8,14.69737353,0.512150477,4.00E-04,0.0105
Apr_2019,443,TRAN,8,REAR,8,6.139933539,0.304863645,5.00E-04,0.0105
Apr_2019,443,TRAN,8,SYCA,8,12.24436528,0.466552159,2.00E-04,0.0094
Apr_2019,443,TRAN,8,TRST,8,4.135276737,0.228023911,3.00E-04,0.0105
Apr_2019,443,HINI,8,COTA,8,20.95058897,0.599434504,1.00E-04,0.0055
Apr_2019,443,HINI,8,KOEL,8,16.05964818,0.534259353,3.00E-04,0.0105
Apr_2019,443,HINI,8,LOAF,8,6.413215911,0.314169798,1.00E-04,0.0055
Apr_2019,443,HINI,8,OUOU,8,7.470658088,0.347947327,3.00E-04,0.0105
Apr_2019,443,HINI,8,PHAF,8,27.51884604,0.66280373,3.00E-04,0.0105
Apr_2019,443,HINI,8,REAR,8,8.768964101,0.385127934,3.00E-04,0.0105
Apr_2019,443,HINI,8,SYCA,8,10.99244959,0.43983082,5.00E-04,0.0105
Apr_2019,443,HINI,8,TRST,8,19.95627617,0.587705085,2.00E-04,0.0094
Apr_2019,443,COTA,8,KOEL,8,1.5688032,0.100765819,0.1581,0.1581
Apr_2019,443,COTA,8,LOAF,8,7.402488351,0.345870453,2.00E-04,0.0094
Apr_2019,443,COTA,8,OUOU,8,3.961943004,0.2205743,2.00E-04,0.0094
Apr_2019,443,COTA,8,PHAF,8,3.161723303,0.184231108,0.0278,0.139
Apr_2019,443,COTA,8,REAR,8,6.996485777,0.333221752,5.00E-04,0.0105
Apr_2019,443,COTA,8,SYCA,8,3.869583741,0.216545824,0.0017,0.0153
Apr_2019,443,COTA,8,TRST,8,20.81558134,0.597881194,2.00E-04,0.0094
Apr_2019,443,KOEL,8,LOAF,8,5.843068659,0.294463964,5.00E-04,0.0105
Apr_2019,443,KOEL,8,OUOU,8,2.549907283,0.154073811,0.006,0.042
Apr_2019,443,KOEL,8,PHAF,8,1.875172806,0.118119836,0.045,0.139
Apr_2019,443,KOEL,8,REAR,8,4.857009363,0.257570502,0.0027,0.0216
Apr_2019,443,KOEL,8,SYCA,8,2.340964115,0.143257405,0.008,0.048
Apr_2019,443,KOEL,8,TRST,8,17.26140456,0.552163436,2.00E-04,0.0094
Apr_2019,443,LOAF,8,OUOU,8,2.739125355,0.16363611,5.00E-04,0.0105
Apr_2019,443,LOAF,8,PHAF,8,9.078137821,0.393365266,2.00E-04,0.0094
Apr_2019,443,LOAF,8,REAR,8,3.045440894,0.178666009,1.00E-04,0.0055
Apr_2019,443,LOAF,8,SYCA,8,6.267342614,0.309233565,5.00E-04,0.0105
Apr_2019,443,LOAF,8,TRST,8,6.249156522,0.308613177,4.00E-04,0.0105
Apr_2019,443,OUOU,8,PHAF,8,4.429971091,0.240367772,3.00E-04,0.0105
Apr_2019,443,OUOU,8,REAR,8,1.967138946,0.123199213,0.0284,0.139
Apr_2019,443,OUOU,8,SYCA,8,3.565522106,0.202984123,3.00E-04,0.0105
Apr_2019,443,OUOU,8,TRST,8,7.92747879,0.361531705,3.00E-04,0.0105
Apr_2019,443,PHAF,8,REAR,8,6.308748655,0.310641919,7.00E-04,0.0105
Apr_2019,443,PHAF,8,SYCA,8,5.478663511,0.281264857,1.00E-04,0.0055
Apr_2019,443,PHAF,8,TRST,8,21.59808959,0.606720468,3.00E-04,0.0105
Apr_2019,443,REAR,8,SYCA,8,6.062580204,0.302183475,8.00E-04,0.0105
Apr_2019,443,REAR,8,TRST,8,8.450228374,0.376398326,3.00E-04,0.0105
Apr_2019,443,SYCA,8,TRST,8,18.32698996,0.566925346,2.00E-04,0.0094
Apr_2019,444,AEME,8,TRAN,8,5.263827035,0.273249289,5.00E-04,0.0099
Apr_2019,444,AEME,8,HINI,8,13.36705681,0.488436038,4.00E-04,0.0099
Apr_2019,444,AEME,8,COTA,8,17.67747104,0.558045528,1.00E-04,0.0055
Apr_2019,444,AEME,8,KOEL,8,7.202215765,0.339691655,4.00E-04,0.0099
Apr_2019,444,AEME,8,LOAF,8,5.099453846,0.266994747,1.00E-04,0.0055
Apr_2019,444,AEME,8,OUOU,8,4.463058624,0.241729104,1.00E-04,0.0055
Apr_2019,444,AEME,8,PHAF,8,11.45766195,0.45006733,1.00E-04,0.0055
Apr_2019,444,AEME,8,REAR,8,5.146360465,0.268790535,1.00E-04,0.0055
Apr_2019,444,AEME,8,SYCA,8,9.592639186,0.406594579,1.00E-04,0.0055
Apr_2019,444,AEME,8,TRST,8,5.541237066,0.28356634,0.0025,0.0184
Apr_2019,444,TRAN,8,HINI,8,17.49199692,0.555442609,3.00E-04,0.0099
Apr_2019,444,TRAN,8,COTA,8,23.65685773,0.628221768,2.00E-04,0.0086
Apr_2019,444,TRAN,8,KOEL,8,10.08802992,0.418798464,2.00E-04,0.0086
Apr_2019,444,TRAN,8,LOAF,8,5.693432526,0.289103107,1.00E-04,0.0055
Apr_2019,444,TRAN,8,OUOU,8,7.012385631,0.333726296,1.00E-04,0.0055
Apr_2019,444,TRAN,8,PHAF,8,15.00749078,0.517366045,1.00E-04,0.0055
Apr_2019,444,TRAN,8,REAR,8,6.750338612,0.325312215,2.00E-04,0.0086
Apr_2019,444,TRAN,8,SYCA,8,12.81753573,0.477953525,1.00E-04,0.0055
Apr_2019,444,TRAN,8,TRST,8,3.76206983,0.211803572,3.00E-04,0.0099
Apr_2019,444,HINI,8,COTA,8,31.7543728,0.694018317,2.00E-04,0.0086
Apr_2019,444,HINI,8,KOEL,8,8.119414298,0.367071849,2.00E-04,0.0086
Apr_2019,444,HINI,8,LOAF,8,7.178355534,0.33894773,2.00E-04,0.0086
Apr_2019,444,HINI,8,OUOU,8,7.010986395,0.333681925,3.00E-04,0.0099
Apr_2019,444,HINI,8,PHAF,8,16.61713207,0.542739667,4.00E-04,0.0099
Apr_2019,444,HINI,8,REAR,8,7.639421735,0.353032619,1.00E-04,0.0055
Apr_2019,444,HINI,8,SYCA,8,5.512039101,0.282494263,0.001,0.013
Apr_2019,444,HINI,8,TRST,8,21.5803913,0.606524844,3.00E-04,0.0099
Apr_2019,444,COTA,8,KOEL,8,3.273905897,0.189528988,0.0016,0.016
Apr_2019,444,COTA,8,LOAF,8,12.07584776,0.463104704,3.00E-04,0.0099
Apr_2019,444,COTA,8,OUOU,8,6.759815449,0.325620209,4.00E-04,0.0099
Apr_2019,444,COTA,8,PHAF,8,1.136962869,0.07511169,0.3195,0.3195
Apr_2019,444,COTA,8,REAR,8,9.2498699,0.397846093,3.00E-04,0.0099
Apr_2019,444,COTA,8,SYCA,8,7.342257486,0.344024407,2.00E-04,0.0086
Apr_2019,444,COTA,8,TRST,8,30.48795779,0.685308099,3.00E-04,0.0099
Apr_2019,444,KOEL,8,LOAF,8,4.824951568,0.256306188,0.0016,0.016
Apr_2019,444,KOEL,8,OUOU,8,1.712881201,0.109011274,0.033,0.132
Apr_2019,444,KOEL,8,PHAF,8,1.855431206,0.117021807,0.0556,0.132
Apr_2019,444,KOEL,8,REAR,8,2.888113336,0.171014564,0.0033,0.0198
Apr_2019,444,KOEL,8,SYCA,8,2.004194029,0.125229301,0.038,0.132
Apr_2019,444,KOEL,8,TRST,8,12.38312548,0.46935779,1.00E-04,0.0055
Apr_2019,444,LOAF,8,OUOU,8,3.542169648,0.201923121,7.00E-04,0.0099
Apr_2019,444,LOAF,8,PHAF,8,9.16186762,0.395558241,2.00E-04,0.0086
Apr_2019,444,LOAF,8,REAR,8,3.570963038,0.203230923,4.00E-04,0.0099
Apr_2019,444,LOAF,8,SYCA,8,6.204583447,0.307087917,3.00E-04,0.0099
Apr_2019,444,LOAF,8,TRST,8,7.332429917,0.343722208,4.00E-04,0.0099
Apr_2019,444,OUOU,8,PHAF,8,3.919477343,0.218727213,5.00E-04,0.0099
Apr_2019,444,OUOU,8,REAR,8,2.115619607,0.131277584,0.0101,0.0505
Apr_2019,444,OUOU,8,SYCA,8,3.479431419,0.199058616,0.0023,0.0184
Apr_2019,444,OUOU,8,TRST,8,8.319800329,0.372754245,5.00E-04,0.0099
Apr_2019,444,PHAF,8,REAR,8,5.263397138,0.27323307,2.00E-04,0.0086
Apr_2019,444,PHAF,8,SYCA,8,4.141208288,0.228276321,0.0011,0.013
Apr_2019,444,PHAF,8,TRST,8,18.39860307,0.567882604,3.00E-04,0.0099
Apr_2019,444,REAR,8,SYCA,8,4.939440024,0.260801799,0.001,0.013
Apr_2019,444,REAR,8,TRST,8,8.089948311,0.36622758,2.00E-04,0.0086
Apr_2019,444,SYCA,8,TRST,8,15.89203376,0.531647792,3.00E-04,0.0099
Apr_2019,445,AEME,8,TRAN,8,4.202654455,0.230881406,3.00E-04,0.0114
Apr_2019,445,AEME,8,HINI,8,13.12205428,0.483814911,3.00E-04,0.0114
Apr_2019,445,AEME,8,COTA,8,16.91545505,0.547152064,1.00E-04,0.0055
Apr_2019,445,AEME,8,KOEL,8,8.814436561,0.386353463,3.00E-04,0.0114
Apr_2019,445,AEME,8,LOAF,8,4.585468777,0.246723332,5.00E-04,0.0115
Apr_2019,445,AEME,8,OUOU,8,4.323174971,0.235940277,5.00E-04,0.0115
Apr_2019,445,AEME,8,PHAF,8,12.10909305,0.463788345,2.00E-04,0.0096
Apr_2019,445,AEME,8,REAR,8,4.640771432,0.248958121,1.00E-04,0.0055
Apr_2019,445,AEME,8,SYCA,8,8.808399662,0.386191043,2.00E-04,0.0096
Apr_2019,445,AEME,8,TRST,8,5.129987154,0.268164694,0.0013,0.013
Apr_2019,445,TRAN,8,HINI,8,15.05047921,0.518080239,5.00E-04,0.0115
Apr_2019,445,TRAN,8,COTA,8,19.79994043,0.585798087,3.00E-04,0.0114
Apr_2019,445,TRAN,8,KOEL,8,11.00935356,0.440209441,4.00E-04,0.0114
Apr_2019,445,TRAN,8,LOAF,8,4.184262472,0.230103502,9.00E-04,0.0115
Apr_2019,445,TRAN,8,OUOU,8,5.926661474,0.297423704,4.00E-04,0.0114
Apr_2019,445,TRAN,8,PHAF,8,14.50931098,0.508932362,1.00E-04,0.0055
Apr_2019,445,TRAN,8,REAR,8,5.570342559,0.284631837,1.00E-04,0.0055
Apr_2019,445,TRAN,8,SYCA,8,10.87611228,0.437211095,5.00E-04,0.0115
Apr_2019,445,TRAN,8,TRST,8,3.082775308,0.180461035,0.0025,0.0175
Apr_2019,445,HINI,8,COTA,8,35.49609873,0.717149425,2.00E-04,0.0096
Apr_2019,445,HINI,8,KOEL,8,12.19109677,0.465467211,5.00E-04,0.0115
Apr_2019,445,HINI,8,LOAF,8,5.013923546,0.263697471,2.00E-04,0.0096
Apr_2019,445,HINI,8,OUOU,8,7.368796195,0.344839088,6.00E-04,0.0115
Apr_2019,445,HINI,8,PHAF,8,21.80758424,0.609021376,3.00E-04,0.0114
Apr_2019,445,HINI,8,REAR,8,7.22951951,0.340540892,5.00E-04,0.0115
Apr_2019,445,HINI,8,SYCA,8,8.090450026,0.366241974,5.00E-04,0.0115
Apr_2019,445,HINI,8,TRST,8,21.82772311,0.609241147,3.00E-04,0.0114
Apr_2019,445,COTA,8,KOEL,8,2.228454241,0.137317714,0.005,0.03
Apr_2019,445,COTA,8,LOAF,8,9.247143532,0.397775474,3.00E-04,0.0114
