Test;Test301;;;;;;;;;;;;;;;;;;;;;
Mud;MA;;;;;;;;;;;;;;;Column 1 was misplaced in the outer left position. The backlight quality at this location influenced the processing of these images in a negative way;;;;;;
Duration;;;;;;;;;;;;;;;;;;;;;;
Column;Col1;;;;;;;;;;;;;;;;;;;;;
ClimateDataFile;C:\_data\18_005 slibkolom\Proefbeelden kolommen\Run 3\Test301_MA\Test301_ClimatedataHal3.csv;;;;;;;;;;;;;;;;;;;;;
Time Stamp;C:\_projects\18_005_MudConsolidationColumns\Processing\Branch\10SmallColumns\Source\TFS\TFS_Tubes_v1\TFS_Tubes_col1_Test301.ini;;;;;;;;;;;;;;;;;;;;;
Timestamp;Timestamp [s];ImageNr;Image1;Image2;Image3;Temperature [°C];Relative Humidity [%];Column1 [px];Column1 Valid;Column2 [px];Column2 Valid;Column3 [px];Column3 Valid;;;;;? Z1;;? Z2;;? Z3
29/05/2020 17:11;277200;110;Image20200529-161149_110_65.000.bmp;Image20200529-161149_110_80.000.bmp;Image20200529-161149_110_120.000.bmp;;;20.820.703;TRUE;21.073.335;TRUE;21.412.372;TRUE;;;1800;;11.042;;10.831;;9.957
29/05/2020 17:41;279000;111;Image20200529-164149_111_65.000.bmp;Image20200529-164149_111_80.000.bmp;Image20200529-164149_111_120.000.bmp;;;20.830.616;TRUE;21.085.372;TRUE;21.422.789;TRUE;;;1800;;9.913;;12.037;;10.417
29/05/2020 18:11;280800;112;Image20200529-171149_112_65.000.bmp;Image20200529-171149_112_80.000.bmp;Image20200529-171149_112_120.000.bmp;;;20.841.443;TRUE;21.095.803;TRUE;21.431.908;TRUE;;;1800;;10.827;;10.431;;9.119
29/05/2020 18:41;282600;113;Image20200529-174149_113_65.000.bmp;Image20200529-174149_113_80.000.bmp;Image20200529-174149_113_120.000.bmp;;;20.852.098;TRUE;21.107.501;TRUE;21.443.621;TRUE;;;1800;;10.655;;11.698;;11.713
29/05/2020 19:11;284400;114;Image20200529-181149_114_65.000.bmp;Image20200529-181149_114_80.000.bmp;Image20200529-181149_114_120.000.bmp;;;20.861.493;TRUE;21.117.609;TRUE;21.452.736;TRUE;;;1800;;9.395;;10.108;;9.115
29/05/2020 19:41;286200;115;Image20200529-184149_115_65.000.bmp;Image20200529-184149_115_80.000.bmp;Image20200529-184149_115_120.000.bmp;;;20.871.682;TRUE;21.128.416;TRUE;21.463.784;TRUE;;;1800;;10.189;;10.807;;11.048
29/05/2020 20:11;288000;116;Image20200529-191149_116_65.000.bmp;Image20200529-191149_116_80.000.bmp;Image20200529-191149_116_120.000.bmp;;;20.882.772;TRUE;21.139.867;TRUE;21.473.236;TRUE;;;1800;;11.090;;11.451;;9.452
29/05/2020 20:41;289800;117;Image20200529-194149_117_65.000.bmp;Image20200529-194149_117_80.000.bmp;Image20200529-194149_117_120.000.bmp;;;20.893.748;TRUE;21.150.408;TRUE;21.484.312;TRUE;;;1800;;10.976;;10.541;;11.076
29/05/2020 21:11;291600;118;Image20200529-201149_118_65.000.bmp;Image20200529-201149_118_80.000.bmp;Image20200529-201149_118_120.000.bmp;;;20.904.066;TRUE;21.162.026;TRUE;21.493.912;TRUE;;;1800;;10.318;;11.618;;9.600
29/05/2020 21:41;293400;119;Image20200529-204149_119_65.000.bmp;Image20200529-204149_119_80.000.bmp;Image20200529-204149_119_120.000.bmp;;;20.913.104;TRUE;21.172.273;TRUE;21.503.549;TRUE;;;1800;;9.038;;10.247;;9.637
29/05/2020 22:11;295200;120;Image20200529-211149_120_65.000.bmp;Image20200529-211149_120_80.000.bmp;Image20200529-211149_120_120.000.bmp;;;20.923.402;TRUE;21.183.650;TRUE;21.513.505;TRUE;;;1800;;10.298;;11.377;;9.956
29/05/2020 22:41;297000;121;Image20200529-214149_121_65.000.bmp;Image20200529-214149_121_80.000.bmp;Image20200529-214149_121_120.000.bmp;;;20.936.277;TRUE;21.194.686;TRUE;21.523.331;TRUE;;;1800;;12.875;;11.036;;9.826
29/05/2020 23:11;298800;122;Image20200529-221149_122_65.000.bmp;Image20200529-221149_122_80.000.bmp;Image20200529-221149_122_120.000.bmp;;;20.945.052;TRUE;21.205.411;TRUE;21.532.913;TRUE;;;1800;;8.775;;10.725;;9.582
29/05/2020 23:41;300600;123;Image20200529-224149_123_65.000.bmp;Image20200529-224149_123_80.000.bmp;Image20200529-224149_123_120.000.bmp;;;20.956.472;TRUE;21.216.310;TRUE;21.544.231;TRUE;;;1800;;11.420;;10.899;;11.318
30/05/2020 0:11;302400;124;Image20200529-231149_124_65.000.bmp;Image20200529-231149_124_80.000.bmp;Image20200529-231149_124_120.000.bmp;;;20.966.531;TRUE;21.227.357;TRUE;21.552.820;TRUE;;;1800;;10.059;;11.047;;8.589
30/05/2020 0:41;304200;125;Image20200529-234149_125_65.000.bmp;Image20200529-234149_125_80.000.bmp;Image20200529-234149_125_120.000.bmp;;;20.977.594;TRUE;21.237.053;TRUE;21.563.031;TRUE;;;1800;;11.063;;9.696;;10.211
30/05/2020 1:11;306000;126;Image20200530-001149_126_65.000.bmp;Image20200530-001149_126_80.000.bmp;Image20200530-001149_126_120.000.bmp;;;20.986.808;TRUE;21.248.209;TRUE;21.575.654;TRUE;;;1800;;9.214;;11.156;;12.623
30/05/2020 1:41;307799;127;Image20200530-004148_127_65.000.bmp;Image20200530-004148_127_80.000.bmp;Image20200530-004148_127_120.000.bmp;;;20.996.638;TRUE;21.258.893;TRUE;21.582.515;TRUE;;;1799;;9.830;;10.684;;6.861
30/05/2020 2:11;309600;128;Image20200530-011149_128_65.000.bmp;Image20200530-011149_128_80.000.bmp;Image20200530-011149_128_120.000.bmp;;;21.006.249;TRUE;21.269.276;TRUE;21.592.020;TRUE;;;1801;;9.611;;10.383;;9.505
30/05/2020 2:41;311400;129;Image20200530-014149_129_65.000.bmp;Image20200530-014149_129_80.000.bmp;Image20200530-014149_129_120.000.bmp;;;21.017.498;TRUE;21.279.706;TRUE;21.602.289;TRUE;;;1800;;11.249;;10.430;;10.269
30/05/2020 3:11;313200;130;Image20200530-021149_130_65.000.bmp;Image20200530-021149_130_80.000.bmp;Image20200530-021149_130_120.000.bmp;;;21.027.510;TRUE;21.288.910;TRUE;21.613.506;TRUE;;;1800;;10.012;;9.204;;11.217
30/05/2020 3:41;315000;131;Image20200530-024149_131_65.000.bmp;Image20200530-024149_131_80.000.bmp;Image20200530-024149_131_120.000.bmp;;;21.037.454;TRUE;21.299.635;TRUE;21.621.494;TRUE;;;1800;;9.944;;10.725;;7.988
30/05/2020 4:11;316800;132;Image20200530-031149_132_65.000.bmp;Image20200530-031149_132_80.000.bmp;Image20200530-031149_132_120.000.bmp;;;21.047.811;TRUE;21.310.912;TRUE;21.631.409;TRUE;;;1800;;10.357;;11.277;;9.915
30/05/2020 4:41;318600;133;Image20200530-034149_133_65.000.bmp;Image20200530-034149_133_80.000.bmp;Image20200530-034149_133_120.000.bmp;;;21.057.164;TRUE;21.320.564;TRUE;21.641.071;TRUE;;;1800;;9.353;;9.652;;9.662
30/05/2020 5:11;320400;134;Image20200530-041149_134_65.000.bmp;Image20200530-041149_134_80.000.bmp;Image20200530-041149_134_120.000.bmp;;;21.066.165;TRUE;21.330.585;TRUE;21.650.625;TRUE;;;1800;;9.001;;10.021;;9.554
30/05/2020 5:41;322200;135;Image20200530-044149_135_65.000.bmp;Image20200530-044149_135_80.000.bmp;Image20200530-044149_135_120.000.bmp;;;21.078.103;TRUE;21.341.141;TRUE;21.658.896;TRUE;;;1800;;11.938;;10.556;;8.271
30/05/2020 6:11;324000;136;Image20200530-051149_136_65.000.bmp;Image20200530-051149_136_80.000.bmp;Image20200530-051149_136_120.000.bmp;;;21.086.232;TRUE;21.350.958;TRUE;21.668.914;TRUE;;;1800;;8.129;;9.817;;10.018
30/05/2020 6:41;325800;137;Image20200530-054149_137_65.000.bmp;Image20200530-054149_137_80.000.bmp;Image20200530-054149_137_120.000.bmp;;;21.096.189;TRUE;21.361.243;TRUE;21.678.381;TRUE;;;1800;;9.957;;10.285;;9.467
30/05/2020 7:11;327600;138;Image20200530-061149_138_65.000.bmp;Image20200530-061149_138_80.000.bmp;Image20200530-061149_138_120.000.bmp;;;21.105.394;TRUE;21.370.713;TRUE;21.687.333;TRUE;;;1800;;9.205;;9.470;;8.952
30/05/2020 7:41;329400;139;Image20200530-064149_139_65.000.bmp;Image20200530-064149_139_80.000.bmp;Image20200530-064149_139_120.000.bmp;;;21.115.471;TRUE;21.381.300;TRUE;21.696.140;TRUE;;;1800;;10.077;;10.587;;8.807
30/05/2020 8:11;331200;140;Image20200530-071149_140_65.000.bmp;Image20200530-071149_140_80.000.bmp;Image20200530-071149_140_120.000.bmp;;;21.124.152;TRUE;21.390.953;TRUE;21.706.040;TRUE;;;1800;;8.681;;9.653;;9.900
30/05/2020 8:41;333000;141;Image20200530-074149_141_65.000.bmp;Image20200530-074149_141_80.000.bmp;Image20200530-074149_141_120.000.bmp;;;21.133.015;TRUE;21.400.995;TRUE;21.715.226;TRUE;;;1800;;8.863;;10.042;;9.186
30/05/2020 9:11;334800;142;Image20200530-081149_142_65.000.bmp;Image20200530-081149_142_80.000.bmp;Image20200530-081149_142_120.000.bmp;;;21.143.119;TRUE;21.409.978;TRUE;21.723.815;TRUE;;;1800;;10.104;;8.983;;8.589
30/05/2020 9:41;336600;143;Image20200530-084149_143_65.000.bmp;Image20200530-084149_143_80.000.bmp;Image20200530-084149_143_120.000.bmp;;;21.155.189;TRUE;21.420.250;TRUE;21.732.568;TRUE;;;1800;;12.070;;10.272;;8.753
30/05/2020 10:11;338400;144;Image20200530-091149_144_65.000.bmp;Image20200530-091149_144_80.000.bmp;Image20200530-091149_144_120.000.bmp;;;21.161.536;TRUE;21.429.333;TRUE;21.740.486;TRUE;;;1800;;6.347;;9.083;;7.918
30/05/2020 10:41;340200;145;Image20200530-094149_145_65.000.bmp;Image20200530-094149_145_80.000.bmp;Image20200530-094149_145_120.000.bmp;;;21.170.101;TRUE;21.438.218;TRUE;21.750.039;TRUE;;;1800;;8.565;;8.885;;9.553
30/05/2020 11:11;342000;146;Image20200530-101149_146_65.000.bmp;Image20200530-101149_146_80.000.bmp;Image20200530-101149_146_120.000.bmp;;;21.179.523;TRUE;21.448.134;TRUE;21.757.284;TRUE;;;1800;;9.422;;9.916;;7.245
30/05/2020 11:41;343800;147;Image20200530-104149_147_65.000.bmp;Image20200530-104149_147_80.000.bmp;Image20200530-104149_147_120.000.bmp;;;21.187.970;TRUE;21.456.465;TRUE;21.766.034;TRUE;;;1800;;8.447;;8.331;;8.750
30/05/2020 12:41;347400;148;Image20200530-114149_148_65.000.bmp;Image20200530-114149_148_80.000.bmp;Image20200530-114149_148_120.000.bmp;;;21.205.017;TRUE;21.475.927;TRUE;21.783.237;TRUE;;;3600;;17.047;;19.462;;17.203
30/05/2020 13:41;351000;149;Image20200530-124149_149_65.000.bmp;Image20200530-124149_149_80.000.bmp;Image20200530-124149_149_120.000.bmp;;;21.224.132;TRUE;21.493.549;TRUE;21.800.018;TRUE;;;3600;;19.115;;17.622;;16.781
30/05/2020 14:41;354600;150;Image20200530-134149_150_65.000.bmp;Image20200530-134149_150_80.000.bmp;Image20200530-134149_150_120.000.bmp;;;21.241.270;TRUE;21.511.802;TRUE;21.816.615;TRUE;;;3600;;17.138;;18.253;;16.597
30/05/2020 15:41;358200;151;Image20200530-144149_151_65.000.bmp;Image20200530-144149_151_80.000.bmp;Image20200530-144149_151_120.000.bmp;;;21.259.608;TRUE;21.529.382;TRUE;21.832.937;TRUE;;;3600;;18.338;;17.580;;16.322
30/05/2020 16:41;361800;152;Image20200530-154149_152_65.000.bmp;Image20200530-154149_152_80.000.bmp;Image20200530-154149_152_120.000.bmp;;;21.277.877;TRUE;21.547.781;TRUE;21.849.392;TRUE;;;3600;;18.269;;18.399;;16.455
30/05/2020 17:41;365400;153;Image20200530-164149_153_65.000.bmp;Image20200530-164149_153_80.000.bmp;Image20200530-164149_153_120.000.bmp;;;21.300.879;TRUE;21.564.694;TRUE;21.864.398;TRUE;;;3600;;23.002;;16.913;;15.006
30/05/2020 18:41;369000;154;Image20200530-174149_154_65.000.bmp;Image20200530-174149_154_80.000.bmp;Image20200530-174149_154_120.000.bmp;;;21.312.737;TRUE;21.581.730;TRUE;21.882.482;TRUE;;;3600;;11.858;;17.036;;18.084
30/05/2020 19:41;372600;155;Image20200530-184149_155_65.000.bmp;Image20200530-184149_155_80.000.bmp;Image20200530-184149_155_120.000.bmp;;;21.327.791;TRUE;21.599.917;TRUE;21.897.411;TRUE;;;3600;;15.054;;18.187;;14.929
30/05/2020 20:41;376200;156;Image20200530-194149_156_65.000.bmp;Image20200530-194149_156_80.000.bmp;Image20200530-194149_156_120.000.bmp;;;21.344.196;TRUE;21.616.948;TRUE;21.913.943;TRUE;;;3600;;16.405;;17.031;;16.532
30/05/2020 21:41;379799;157;Image20200530-204148_157_65.000.bmp;Image20200530-204148_157_80.000.bmp;Image20200530-204148_157_120.000.bmp;;;21.363.689;TRUE;21.634.033;TRUE;21.928.976;TRUE;;;3599;;19.493;;17.085;;15.033
30/05/2020 22:41;383400;158;Image20200530-214149_158_65.000.bmp;Image20200530-214149_158_80.000.bmp;Image20200530-214149_158_120.000.bmp;;;21.379.232;TRUE;21.650.920;TRUE;21.945.028;TRUE;;;3601;;15.543;;16.887;;16.052
30/05/2020 23:41;387000;159;Image20200530-224149_159_65.000.bmp;Image20200530-224149_159_80.000.bmp;Image20200530-224149_159_120.000.bmp;;;21.398.137;TRUE;21.668.031;TRUE;21.960.038;TRUE;;;3600;;18.905;;17.111;;15.010
31/05/2020 0:41;390600;160;Image20200530-234149_160_65.000.bmp;Image20200530-234149_160_80.000.bmp;Image20200530-234149_160_120.000.bmp;;;21.411.738;TRUE;21.684.103;TRUE;21.976.992;TRUE;;;3600;;13.601;;16.072;;16.954
31/05/2020 1:41;394200;161;Image20200531-004149_161_65.000.bmp;Image20200531-004149_161_80.000.bmp;Image20200531-004149_161_120.000.bmp;;;21.429.208;TRUE;21.701.774;TRUE;21.992.502;TRUE;;;3600;;17.470;;17.671;;15.510
31/05/2020 2:41;397800;162;Image20200531-014149_162_65.000.bmp;Image20200531-014149_162_80.000.bmp;Image20200531-014149_162_120.000.bmp;;;21.445.601;TRUE;21.718.661;TRUE;22.008.151;TRUE;;;3600;;16.393;;16.887;;15.649
31/05/2020 3:41;401399;163;Image20200531-024148_163_65.000.bmp;Image20200531-024148_163_80.000.bmp;Image20200531-024148_163_120.000.bmp;;;21.462.406;TRUE;21.735.016;TRUE;22.022.115;TRUE;;;3599;;16.805;;16.355;;13.964
31/05/2020 4:41;405000;164;Image20200531-034149_164_65.000.bmp;Image20200531-034149_164_80.000.bmp;Image20200531-034149_164_120.000.bmp;;;21.478.243;TRUE;21.752.059;TRUE;22.038.640;TRUE;;;3601;;15.837;;17.043;;16.525
31/05/2020 5:41;408599;165;Image20200531-044148_165_65.000.bmp;Image20200531-044148_165_80.000.bmp;Image20200531-044148_165_120.000.bmp;;;21.497.266;TRUE;21.768.170;TRUE;22.054.115;TRUE;;;3599;;19.023;;16.111;;15.475
31/05/2020 6:41;412200;166;Image20200531-054149_166_65.000.bmp;Image20200531-054149_166_80.000.bmp;Image20200531-054149_166_120.000.bmp;;;21.515.160;TRUE;21.784.740;TRUE;22.068.549;TRUE;;;3601;;17.894;;16.570;;14.434
31/05/2020 7:41;415800;167;Image20200531-064149_167_65.000.bmp;Image20200531-064149_167_80.000.bmp;Image20200531-064149_167_120.000.bmp;;;21.528.683;TRUE;21.801.101;TRUE;22.083.074;TRUE;;;3600;;13.523;;16.361;;14.525
31/05/2020 8:41;419400;168;Image20200531-074149_168_65.000.bmp;Image20200531-074149_168_80.000.bmp;Image20200531-074149_168_120.000.bmp;;;21.540.984;TRUE;21.817.516;TRUE;22.098.185;TRUE;;;3600;;12.301;;16.415;;15.111
31/05/2020 9:41;423000;169;Image20200531-084149_169_65.000.bmp;Image20200531-084149_169_80.000.bmp;Image20200531-084149_169_120.000.bmp;;;21.557.762;TRUE;21.833.405;TRUE;22.112.625;TRUE;;;3600;;16.778;;15.889;;14.440
31/05/2020 10:41;426600;170;Image20200531-094149_170_65.000.bmp;Image20200531-094149_170_80.000.bmp;Image20200531-094149_170_120.000.bmp;;;21.575.430;TRUE;21.847.982;TRUE;22.126.099;TRUE;;;3600;;17.668;;14.577;;13.474
31/05/2020 11:41;430200;171;Image20200531-104149_171_65.000.bmp;Image20200531-104149_171_80.000.bmp;Image20200531-104149_171_120.000.bmp;;;21.592.722;TRUE;21.862.932;TRUE;22.140.291;TRUE;;;3600;;17.292;;14.950;;14.192
31/05/2020 12:41;433800;172;Image20200531-114149_172_65.000.bmp;Image20200531-114149_172_80.000.bmp;Image20200531-114149_172_120.000.bmp;;;21.603.418;TRUE;21.877.860;TRUE;22.153.455;TRUE;;;3600;;10.696;;14.928;;13.164
31/05/2020 13:41;437400;173;Image20200531-124149_173_65.000.bmp;Image20200531-124149_173_80.000.bmp;Image20200531-124149_173_120.000.bmp;;;21.619.060;TRUE;21.892.715;TRUE;22.168.607;TRUE;;;3600;;15.642;;14.855;;15.152
31/05/2020 14:41;441000;174;Image20200531-134149_174_65.000.bmp;Image20200531-134149_174_80.000.bmp;Image20200531-134149_174_120.000.bmp;;;21.636.561;TRUE;21.906.835;TRUE;22.181.964;TRUE;;;3600;;17.501;;14.120;;13.357
31/05/2020 15:41;444600;175;Image20200531-144149_175_65.000.bmp;Image20200531-144149_175_80.000.bmp;Image20200531-144149_175_120.000.bmp;;;21.649.562;TRUE;21.921.862;TRUE;22.195.680;TRUE;;;3600;;13.001;;15.027;;13.716
31/05/2020 16:41;448200;176;Image20200531-154149_176_65.000.bmp;Image20200531-154149_176_80.000.bmp;Image20200531-154149_176_120.000.bmp;;;21.664.103;TRUE;21.936.993;TRUE;22.210.917;TRUE;;;3600;;14.541;;15.131;;15.237
31/05/2020 17:41;451800;177;Image20200531-164149_177_65.000.bmp;Image20200531-164149_177_80.000.bmp;Image20200531-164149_177_120.000.bmp;;;21.678.851;TRUE;21.951.685;TRUE;22.223.705;TRUE;;;3600;;14.748;;14.692;;12.788
31/05/2020 18:41;455400;178;Image20200531-174149_178_65.000.bmp;Image20200531-174149_178_80.000.bmp;Image20200531-174149_178_120.000.bmp;;;21.695.619;TRUE;21.966.130;TRUE;22.235.870;TRUE;;;3600;;16.768;;14.445;;12.165
31/05/2020 19:41;459000;179;Image20200531-184149_179_65.000.bmp;Image20200531-184149_179_80.000.bmp;Image20200531-184149_179_120.000.bmp;;;21.708.248;TRUE;21.980.149;TRUE;22.249.542;TRUE;;;3600;;12.629;;14.019;;13.672
31/05/2020 20:41;462600;180;Image20200531-194149_180_65.000.bmp;Image20200531-194149_180_80.000.bmp;Image20200531-194149_180_120.000.bmp;;;21.722.605;TRUE;21.994.169;TRUE;22.261.421;TRUE;;;3600;;14.357;;14.020;;11.879
31/05/2020 21:41;466200;181;Image20200531-204149_181_65.000.bmp;Image20200531-204149_181_80.000.bmp;Image20200531-204149_181_120.000.bmp;;;21.735.498;TRUE;22.007.886;TRUE;22.275.143;TRUE;;;3600;;12.893;;13.717;;13.722
31/05/2020 22:41;469800;182;Image20200531-214149_182_65.000.bmp;Image20200531-214149_182_80.000.bmp;Image20200531-214149_182_120.000.bmp;;;21.750.536;TRUE;22.023.063;TRUE;22.287.865;TRUE;;;3600;;15.038;;15.177;;12.722
31/05/2020 23:41;473400;183;Image20200531-224149_183_65.000.bmp;Image20200531-224149_183_80.000.bmp;Image20200531-224149_183_120.000.bmp;;;21.764.431;TRUE;22.036.544;TRUE;22.300.836;TRUE;;;3600;;13.895;;13.481;;12.971
1/06/2020 0:41;477000;184;Image20200531-234149_184_65.000.bmp;Image20200531-234149_184_80.000.bmp;Image20200531-234149_184_120.000.bmp;;;21.777.139;TRUE;22.050.758;TRUE;22.314.595;TRUE;;;3600;;12.708;;14.214;;13.759
1/06/2020 1:41;480600;185;Image20200601-004149_185_65.000.bmp;Image20200601-004149_185_80.000.bmp;Image20200601-004149_185_120.000.bmp;;;21.794.506;TRUE;22.064.266;TRUE;22.328.706;TRUE;;;3600;;17.367;;13.508;;14.111
1/06/2020 2:41;484200;186;Image20200601-014149_186_65.000.bmp;Image20200601-014149_186_80.000.bmp;Image20200601-014149_186_120.000.bmp;;;21.807.842;TRUE;22.078.367;TRUE;22.339.399;TRUE;;;3600;;13.336;;14.101;;10.693
1/06/2020 3:41;487800;187;Image20200601-024149_187_65.000.bmp;Image20200601-024149_187_80.000.bmp;Image20200601-024149_187_120.000.bmp;;;21.821.768;TRUE;22.091.869;TRUE;22.353.699;TRUE;;;3600;;13.926;;13.502;;14.300
1/06/2020 4:41;491400;188;Image20200601-034149_188_65.000.bmp;Image20200601-034149_188_80.000.bmp;Image20200601-034149_188_120.000.bmp;;;21.836.431;TRUE;22.106.080;TRUE;22.365.466;TRUE;;;3600;;14.663;;14.211;;11.767
1/06/2020 5:41;495000;189;Image20200601-044149_189_65.000.bmp;Image20200601-044149_189_80.000.bmp;Image20200601-044149_189_120.000.bmp;;;21.848.751;TRUE;22.119.766;TRUE;22.378.406;TRUE;;;3600;;12.320;;13.686;;12.940
1/06/2020 6:41;498600;190;Image20200601-054149_190_65.000.bmp;Image20200601-054149_190_80.000.bmp;Image20200601-054149_190_120.000.bmp;;;21.862.500;TRUE;22.133.229;TRUE;22.391.024;TRUE;;;3600;;13.749;;13.463;;12.618
1/06/2020 7:41;502200;191;Image20200601-064149_191_65.000.bmp;Image20200601-064149_191_80.000.bmp;Image20200601-064149_191_120.000.bmp;;;21.877.236;TRUE;22.146.936;TRUE;22.402.865;TRUE;;;3600;;14.736;;13.707;;11.841
1/06/2020 8:41;505800;192;Image20200601-074149_192_65.000.bmp;Image20200601-074149_192_80.000.bmp;Image20200601-074149_192_120.000.bmp;;;21.893.405;TRUE;22.159.773;TRUE;22.415.935;TRUE;;;3600;;16.169;;12.837;;13.070
1/06/2020 9:41;509400;193;Image20200601-084149_193_65.000.bmp;Image20200601-084149_193_80.000.bmp;Image20200601-084149_193_120.000.bmp;;;21.906.909;TRUE;22.173.363;TRUE;22.427.913;TRUE;;;3600;;13.504;;13.590;;11.978
1/06/2020 10:41;513000;194;Image20200601-094149_194_65.000.bmp;Image20200601-094149_194_80.000.bmp;Image20200601-094149_194_120.000.bmp;;;21.916.610;TRUE;22.184.213;TRUE;22.440.669;TRUE;;;3600;;9.701;;10.850;;12.756
1/06/2020 11:41;516600;195;Image20200601-104149_195_65.000.bmp;Image20200601-104149_195_80.000.bmp;Image20200601-104149_195_120.000.bmp;;;21.932.058;TRUE;22.197.999;TRUE;22.451.727;TRUE;;;3600;;15.448;;13.786;;11.058
1/06/2020 12:41;520199;196;Image20200601-114148_196_65.000.bmp;Image20200601-114148_196_80.000.bmp;Image20200601-114148_196_120.000.bmp;;;21.942.836;TRUE;22.211.194;TRUE;22.461.021;TRUE;;;3599;;10.778;;13.195;;9.294
1/06/2020 13:41;523800;197;Image20200601-124149_197_65.000.bmp;Image20200601-124149_197_80.000.bmp;Image20200601-124149_197_120.000.bmp;;;21.957.200;TRUE;22.222.220;TRUE;22.473.223;TRUE;;;3601;;14.364;;11.026;;12.202
1/06/2020 14:41;527400;198;Image20200601-134149_198_65.000.bmp;Image20200601-134149_198_80.000.bmp;Image20200601-134149_198_120.000.bmp;;;21.969.260;TRUE;22.233.226;TRUE;22.485.874;TRUE;;;3600;;12.060;;11.006;;12.651
1/06/2020 15:41;531000;199;Image20200601-144149_199_65.000.bmp;Image20200601-144149_199_80.000.bmp;Image20200601-144149_199_120.000.bmp;;;21.983.689;TRUE;22.246.151;TRUE;22.499.672;TRUE;;;3600;;14.429;;12.925;;13.798
1/06/2020 16:41;534600;200;Image20200601-154149_200_65.000.bmp;Image20200601-154149_200_80.000.bmp;Image20200601-154149_200_120.000.bmp;;;21.994.631;TRUE;22.256.637;TRUE;22.507.869;TRUE;;;3600;;10.942;;10.486;;8.197
1/06/2020 17:41;538200;201;Image20200601-164149_201_65.000.bmp;Image20200601-164149_201_80.000.bmp;Image20200601-164149_201_120.000.bmp;;;22.009.095;TRUE;22.268.062;TRUE;22.518.765;TRUE;;;3600;;14.464;;11.425;;10.896
1/06/2020 18:41;541799;202;Image20200601-174148_202_65.000.bmp;Image20200601-174148_202_80.000.bmp;Image20200601-174148_202_120.000.bmp;;;22.018.810;TRUE;22.280.339;TRUE;22.530.200;TRUE;;;3599;;9.715;;12.277;;11.435
1/06/2020 19:41;545399;203;Image20200601-184148_203_65.000.bmp;Image20200601-184148_203_80.000.bmp;Image20200601-184148_203_120.000.bmp;;;22.030.970;TRUE;22.292.690;TRUE;22.540.892;TRUE;;;3600;;12.160;;12.351;;10.692
1/06/2020 20:41;549000;204;Image20200601-194149_204_65.000.bmp;Image20200601-194149_204_80.000.bmp;Image20200601-194149_204_120.000.bmp;;;22.042.349;TRUE;22.304.432;TRUE;22.550.895;TRUE;;;3601;;11.379;;11.742;;10.003
1/06/2020 21:41;552599;205;Image20200601-204148_205_65.000.bmp;Image20200601-204148_205_80.000.bmp;Image20200601-204148_205_120.000.bmp;;;22.057.059;TRUE;22.316.492;TRUE;22.562.285;TRUE;;;3599;;14.710;;12.060;;11.390
1/06/2020 22:41;556200;206;Image20200601-214149_206_65.000.bmp;Image20200601-214149_206_80.000.bmp;Image20200601-214149_206_120.000.bmp;;;22.068.674;TRUE;22.326.543;TRUE;22.573.715;TRUE;;;3601;;11.615;;10.051;;11.430
1/06/2020 23:41;559800;207;Image20200601-224149_207_65.000.bmp;Image20200601-224149_207_80.000.bmp;Image20200601-224149_207_120.000.bmp;;;22.081.323;TRUE;22.338.947;TRUE;22.584.042;TRUE;;;3600;;12.649;;12.404;;10.327
2/06/2020 0:41;563399;208;Image20200601-234148_208_65.000.bmp;Image20200601-234148_208_80.000.bmp;Image20200601-234148_208_120.000.bmp;;;22.094.690;TRUE;22.351.494;TRUE;22.595.312;TRUE;;;3599;;13.367;;12.547;;11.270
2/06/2020 1:41;567000;209;Image20200602-004149_209_65.000.bmp;Image20200602-004149_209_80.000.bmp;Image20200602-004149_209_120.000.bmp;;;22.106.981;TRUE;22.362.126;TRUE;22.605.710;TRUE;;;3601;;12.291;;10.632;;10.398
2/06/2020 2:41;570599;210;Image20200602-014148_210_65.000.bmp;Image20200602-014148_210_80.000.bmp;Image20200602-014148_210_120.000.bmp;;;22.118.506;TRUE;22.374.194;TRUE;22.618.402;TRUE;;;3599;;11.525;;12.068;;12.692
2/06/2020 3:41;574199;211;Image20200602-024148_211_65.000.bmp;Image20200602-024148_211_80.000.bmp;Image20200602-024148_211_120.000.bmp;;;22.132.939;TRUE;22.385.477;TRUE;22.628.306;TRUE;;;3600;;14.433;;11.283;;9.904
2/06/2020 4:41;577800;212;Image20200602-034149_212_65.000.bmp;Image20200602-034149_212_80.000.bmp;Image20200602-034149_212_120.000.bmp;;;22.144.574;TRUE;22.396.810;TRUE;22.638.787;TRUE;;;3601;;11.635;;11.333;;10.481
2/06/2020 5:41;581400;213;Image20200602-044149_213_65.000.bmp;Image20200602-044149_213_80.000.bmp;Image20200602-044149_213_120.000.bmp;;;22.156.089;TRUE;22.409.125;TRUE;22.649.014;TRUE;;;3600;;11.515;;12.315;;10.227
2/06/2020 6:41;585000;214;Image20200602-054149_214_65.000.bmp;Image20200602-054149_214_80.000.bmp;Image20200602-054149_214_120.000.bmp;;;22.169.597;TRUE;22.420.070;TRUE;22.660.461;TRUE;;;3600;;13.508;;10.945;;11.447
