,source,target,type,weight,bottleneck_flux,norm_bottleneck_flux
3801,1410,716,Undirected,33,0.0,0.0
3802,1392,1319,Undirected,8,0.0,0.0
3803,1837,1021,Undirected,1,0.0,0.0
3804,1056,1441,Undirected,21,0.0,0.0
3805,1819,509,Undirected,2,0.0,0.0
3806,612,1988,Undirected,1,0.0,0.0
3807,1819,1398,Undirected,1,0.0,0.0
3808,1440,1440,Undirected,49,0.0,0.0
3809,160,1967,Undirected,3,0.0,0.0
3810,1827,1511,Undirected,29,0.0,0.0
3811,1570,1995,Undirected,2,0.0,0.0
3812,106,106,Undirected,181,0.0,0.0
3813,347,1959,Undirected,5,0.0,0.0
3814,455,719,Undirected,1,0.0,0.0
3815,1788,1788,Undirected,126,0.0,0.0
3816,880,661,Undirected,2,0.0,0.0
3817,1555,1141,Undirected,3,0.0,0.0
3818,684,1359,Undirected,2,0.0,0.0
3819,1380,1780,Undirected,10,0.0,0.0
3820,109,1055,Undirected,10,0.0,0.0
3821,1009,410,Undirected,3,0.0,0.0
3822,985,1973,Undirected,2,0.0,0.0
3823,993,188,Undirected,2,0.0,0.0
3824,1178,1178,Undirected,284,0.0,0.0
3825,540,15,Undirected,4,0.0,0.0
3826,1305,1711,Undirected,1,0.0,0.0
3827,819,1823,Undirected,1,0.0,0.0
3828,1042,1995,Undirected,2,0.0,0.0
3829,1371,541,Undirected,4,0.0,0.0
3830,197,517,Undirected,1,0.0,0.0
3831,1219,814,Undirected,28,0.0,0.0
3832,5,5,Undirected,403,0.0,0.0
3833,680,1040,Undirected,1,0.0,0.0
3834,1997,1957,Undirected,16,0.0,0.0
3835,467,532,Undirected,1,0.0,0.0
3836,1490,1803,Undirected,3,0.0,0.0
3837,1504,615,Undirected,26,0.0,0.0
3838,1720,1828,Undirected,1,0.0,0.0
3839,1161,1083,Undirected,7,0.0,0.0
3840,1502,1294,Undirected,2,0.0,0.0
3841,1584,1292,Undirected,1,0.0,0.0
3842,1442,725,Undirected,6,0.0,0.0
3843,1715,1715,Undirected,5,0.0,0.0
3844,457,730,Undirected,3,0.0,0.0
3845,1800,1682,Undirected,1,0.0,0.0
3846,1195,308,Undirected,9,0.0,0.0
3847,264,1532,Undirected,2,0.0,0.0
3848,438,199,Undirected,5,2.9495051280441034e-07,0.2537732295831136
3849,1720,1602,Undirected,1,0.0,0.0
3850,948,1647,Undirected,3,0.0,0.0
3851,1195,1675,Undirected,2,0.0,0.0
3852,368,1339,Undirected,2,0.0,0.0
3853,542,542,Undirected,21,0.0,0.0
3854,258,1035,Undirected,1,0.0,0.0
3855,1315,237,Undirected,1,0.0,0.0
3856,676,1484,Undirected,1,0.0,0.0
3857,1937,506,Undirected,1,0.0,0.0
3858,34,348,Undirected,11,0.0,0.0
3859,744,708,Undirected,1,0.0,0.0
3860,737,1841,Undirected,2,0.0,0.0
3861,1369,1369,Undirected,36,0.0,0.0
3862,737,1116,Undirected,1,0.0,0.0
3863,1434,1938,Undirected,37,0.0,0.0
3864,303,1943,Undirected,1,0.0,0.0
3865,1595,1171,Undirected,1,0.0,0.0
3866,1238,1238,Undirected,17,0.0,0.0
3867,1279,1279,Undirected,80,0.0,0.0
3868,923,1588,Undirected,2,0.0,0.0
3869,1998,495,Undirected,1,0.0,0.0
3870,1632,1827,Undirected,1,0.0,0.0
3871,994,1151,Undirected,2,0.0,0.0
3872,969,675,Undirected,2,0.0,0.0
3873,1242,162,Undirected,19,0.0,0.0
3874,1163,932,Undirected,1,0.0,0.0
3875,1568,388,Undirected,101,0.0,0.0
3876,1197,1197,Undirected,27,0.0,0.0
3877,400,1548,Undirected,4,0.0,0.0
3878,1748,1748,Undirected,13,0.0,0.0
3879,1476,127,Undirected,10,0.0,0.0
3880,424,980,Undirected,8,0.0,0.0
3881,588,750,Undirected,2,0.0,0.0
3882,265,1274,Undirected,1,0.0,0.0
3883,1682,1772,Undirected,2,0.0,0.0
3884,1827,1382,Undirected,1,0.0,0.0
3885,1115,1654,Undirected,1,0.0,0.0
3886,923,923,Undirected,473,0.0,0.0
3887,1048,1048,Undirected,14,0.0,0.0
3888,1883,1974,Undirected,57,0.0,0.0
3889,1018,1372,Undirected,1,0.0,0.0
3890,1491,1700,Undirected,1,0.0,0.0
3891,1054,1511,Undirected,1,0.0,0.0
3892,924,270,Undirected,2,0.0,0.0
3893,171,483,Undirected,2,0.0,0.0
3894,973,1126,Undirected,8,0.0,0.0
3895,1595,556,Undirected,1,0.0,0.0
3896,530,530,Undirected,35,0.0,0.0
3897,1754,1758,Undirected,51,0.0,0.0
3898,1598,1647,Undirected,1,0.0,0.0
3899,396,710,Undirected,1,0.0,0.0
3900,1584,611,Undirected,27,0.0,0.0
3901,1641,253,Undirected,7,0.0,0.0
3902,808,1124,Undirected,3,0.0,0.0
3903,1397,1397,Undirected,29,0.0,0.0
3904,804,710,Undirected,1,0.0,0.0
3905,1833,729,Undirected,1,0.0,0.0
3906,1344,1640,Undirected,1,0.0,0.0
3907,1467,558,Undirected,5,0.0,0.0
3908,961,151,Undirected,23,0.0,0.0
3909,850,1837,Undirected,2,0.0,0.0
3910,612,1828,Undirected,4,0.0,0.0
3911,947,1054,Undirected,3,0.0,0.0
3912,1593,611,Undirected,1,0.0,0.0
3913,974,1847,Undirected,1,0.0,0.0
3914,1115,1573,Undirected,2,0.0,0.0
3915,1769,301,Undirected,2,0.0,0.0
3916,1809,1042,Undirected,17,0.0,0.0
3917,761,76,Undirected,1,0.0,0.0
3918,667,311,Undirected,2,0.0,0.0
3919,1000,1000,Undirected,131,0.0,0.0
3920,1712,1774,Undirected,1,0.0,0.0
3921,81,1759,Undirected,2,0.0,0.0
3922,728,853,Undirected,12,0.0,0.0
3923,642,783,Undirected,12,0.0,0.0
3924,1185,1539,Undirected,1,0.0,0.0
3925,1158,1926,Undirected,24,0.0,0.0
3926,1850,1850,Undirected,63,0.0,0.0
3927,600,891,Undirected,1,0.0,0.0
3928,1217,875,Undirected,1,0.0,0.0
3929,1883,911,Undirected,1,0.0,0.0
3930,1000,1429,Undirected,2,0.0,0.0
3931,1060,1207,Undirected,1,0.0,0.0
3932,1435,195,Undirected,3,0.0,0.0
3933,269,1222,Undirected,7,0.0,0.0
3934,1040,1614,Undirected,2,0.0,0.0
3935,377,1703,Undirected,1,0.0,0.0
3936,1296,57,Undirected,6,0.0,0.0
3937,1868,1975,Undirected,5,0.0,0.0
3938,940,1598,Undirected,2,0.0,0.0
3939,1029,1029,Undirected,17,0.0,0.0
3940,1715,845,Undirected,2,0.0,0.0
3941,1289,1598,Undirected,10,0.0,0.0
3942,221,1598,Undirected,1,0.0,0.0
3943,1909,343,Undirected,1,0.0,0.0
3944,1827,1404,Undirected,8,0.0,0.0
3945,156,381,Undirected,1,0.0,0.0
3946,1993,807,Undirected,2,0.0,0.0
3947,832,1286,Undirected,2,0.0,0.0
3948,820,820,Undirected,23,0.0,0.0
3949,1746,1474,Undirected,1,0.0,0.0
3950,1895,1895,Undirected,90,0.0,0.0
3951,1619,1995,Undirected,3,0.0,0.0
3952,1178,631,Undirected,4,0.0,0.0
3953,1392,1674,Undirected,1,0.0,0.0
3954,852,286,Undirected,1,0.0,0.0
3955,953,763,Undirected,2,0.0,0.0
3956,1361,1185,Undirected,19,0.0,0.0
3957,1354,1573,Undirected,2,0.0,0.0
3958,1509,1509,Undirected,832,0.0,0.0
3959,1053,1158,Undirected,12,0.0,0.0
3960,804,804,Undirected,92,0.0,0.0
3961,1632,1803,Undirected,3,0.0,0.0
3962,933,1990,Undirected,1,0.0,0.0
3963,450,450,Undirected,224,0.0,0.0
3964,492,903,Undirected,7,0.0,0.0
3965,952,1114,Undirected,8,0.0,0.0
3966,314,655,Undirected,7,0.0,0.0
3967,309,983,Undirected,7,0.0,0.0
3968,1649,1482,Undirected,15,0.0,0.0
3969,0,517,Undirected,2,0.0,0.0
3970,1841,1841,Undirected,25,0.0,0.0
3971,984,1926,Undirected,1,0.0,0.0
3972,1584,1210,Undirected,1,0.0,0.0
3973,1153,804,Undirected,1,0.0,0.0
3974,1057,1278,Undirected,1,0.0,0.0
3975,538,1957,Undirected,1,0.0,0.0
3976,59,59,Undirected,10,0.0,0.0
3977,1158,1855,Undirected,1,0.0,0.0
3978,1497,951,Undirected,1,0.0,0.0
3979,1704,710,Undirected,28,0.0,0.0
3980,1780,1254,Undirected,2,0.0,0.0
3981,752,1796,Undirected,4,0.0,0.0
3982,872,1576,Undirected,3,0.0,0.0
3983,1457,1787,Undirected,7,0.0,0.0
3984,280,1509,Undirected,35,0.0,0.0
3985,875,757,Undirected,2,0.0,0.0
3986,1824,1883,Undirected,26,0.0,0.0
3987,1440,1689,Undirected,8,0.0,0.0
3988,171,1892,Undirected,2,0.0,0.0
3989,1910,1751,Undirected,1,0.0,0.0
3990,400,1315,Undirected,63,0.0,0.0
3991,20,1060,Undirected,10,0.0,0.0
3992,1244,151,Undirected,2,0.0,0.0
3993,1508,1508,Undirected,17,0.0,0.0
3994,1683,411,Undirected,2,0.0,0.0
3995,684,1909,Undirected,6,0.0,0.0
3996,1549,1847,Undirected,3,0.0,0.0
3997,1000,207,Undirected,5,0.0,0.0
3998,1098,741,Undirected,14,0.0,0.0
3999,498,498,Undirected,10,0.0,0.0
4000,1408,783,Undirected,1,0.0,0.0
4001,717,717,Undirected,5,0.0,0.0
4002,1404,1838,Undirected,18,0.0,0.0
4003,176,1257,Undirected,1,0.0,0.0
4004,1805,1805,Undirected,33,0.0,0.0
4005,1641,1495,Undirected,1,0.0,0.0
4006,642,1678,Undirected,60,0.0,0.0
4007,1440,274,Undirected,2,0.0,0.0
4008,416,1553,Undirected,1,0.0,0.0
4009,1194,1974,Undirected,7,0.0,0.0
4010,182,1295,Undirected,8,0.0,0.0
4011,409,1261,Undirected,1,0.0,0.0
4012,1028,1548,Undirected,3,0.0,0.0
4013,1119,1119,Undirected,31,0.0,0.0
4014,816,1109,Undirected,1,0.0,0.0
4015,1523,524,Undirected,2,0.0,0.0
4016,1894,1207,Undirected,1,0.0,0.0
4017,176,362,Undirected,3,0.0,0.0
4018,1197,1359,Undirected,1,0.0,0.0
4019,1345,394,Undirected,1,0.0,0.0
4020,400,1820,Undirected,3,0.0,0.0
4021,1974,711,Undirected,1,0.0,0.0
4022,561,537,Undirected,2,0.0,0.0
4023,262,262,Undirected,32,0.0,0.0
4024,1937,850,Undirected,1,0.0,0.0
4025,1410,742,Undirected,1,0.0,0.0
4026,1754,567,Undirected,2,0.0,0.0
4027,1211,438,Undirected,1,0.0,0.0
4028,1758,814,Undirected,29,0.0,0.0
4029,390,390,Undirected,251,0.0,0.0
4030,440,228,Undirected,9,0.0,0.0
4031,1192,316,Undirected,31,0.0,0.0
4032,1025,966,Undirected,1,0.0,0.0
4033,567,1551,Undirected,1,0.0,0.0
4034,1340,197,Undirected,8,0.0,0.0
4035,1089,1042,Undirected,1,0.0,0.0
4036,733,733,Undirected,38,0.0,0.0
4037,547,1173,Undirected,9,0.0,0.0
4038,1511,711,Undirected,1,0.0,0.0
4039,689,1718,Undirected,29,0.0,0.0
4040,954,412,Undirected,1,0.0,0.0
4041,1733,1726,Undirected,2,0.0,0.0
4042,739,423,Undirected,14,0.0,0.0
4043,1140,1894,Undirected,4,0.0,0.0
4044,1819,76,Undirected,1,0.0,0.0
4045,658,658,Undirected,15,0.0,0.0
4046,1217,197,Undirected,5,0.0,0.0
4047,496,1758,Undirected,17,0.0,0.0
4048,1737,1079,Undirected,2,0.0,0.0
4049,1974,911,Undirected,1,0.0,0.0
4050,962,1975,Undirected,2,0.0,0.0
4051,861,1767,Undirected,2,0.0,0.0
4052,154,1387,Undirected,2,0.0,0.0
4053,452,998,Undirected,2,0.0,0.0
4054,1664,331,Undirected,10,0.0,0.0
4055,1308,1605,Undirected,5,0.0,0.0
4056,837,1951,Undirected,60,0.0,0.0
4057,1837,814,Undirected,8,0.0,0.0
4058,728,1484,Undirected,45,0.0,0.0
4059,1451,695,Undirected,3,0.0,0.0
4060,198,518,Undirected,3,0.0,0.0
4061,638,638,Undirected,96,0.0,0.0
4062,21,1934,Undirected,3,2.7103184442606523e-07,0.2331937850383765
4063,649,917,Undirected,3,0.0,0.0
4064,162,827,Undirected,1,0.0,0.0
4065,1616,1803,Undirected,1,0.0,0.0
4066,235,620,Undirected,1,0.0,0.0
4067,1349,591,Undirected,4,0.0,0.0
4068,1090,1087,Undirected,1,0.0,0.0
4069,1114,1510,Undirected,1,0.0,0.0
4070,1780,1325,Undirected,6,0.0,0.0
4071,1809,1693,Undirected,1,0.0,0.0
4072,1834,1434,Undirected,2,0.0,0.0
4073,1376,1699,Undirected,3,0.0,0.0
4074,1809,1978,Undirected,1,0.0,0.0
4075,1568,253,Undirected,4,0.0,0.0
4076,44,1614,Undirected,68,0.0,0.0
4077,1887,1311,Undirected,1,0.0,0.0
4078,57,1450,Undirected,4,0.0,0.0
4079,1137,1363,Undirected,4,0.0,0.0
4080,1247,1247,Undirected,210,0.0,0.0
4081,1356,1693,Undirected,6,0.0,0.0
4082,1563,1469,Undirected,2,0.0,0.0
4083,1089,611,Undirected,13,0.0,0.0
4084,808,1390,Undirected,84,0.0,0.0
4085,1808,1590,Undirected,4,0.0,0.0
4086,1251,1763,Undirected,5,0.0,0.0
4087,1848,1763,Undirected,39,0.0,0.0
4088,1924,1949,Undirected,42,0.0,0.0
4089,1969,1251,Undirected,2,0.0,0.0
4090,1392,1780,Undirected,3,0.0,0.0
4091,1926,839,Undirected,2,0.0,0.0
4092,656,1600,Undirected,1,0.0,0.0
4093,931,1532,Undirected,2,0.0,0.0
4094,251,1887,Undirected,3,0.0,0.0
4095,1744,1744,Undirected,4,0.0,0.0
4096,1139,742,Undirected,7,0.0,0.0
4097,1899,532,Undirected,7,0.0,0.0
4098,1466,1838,Undirected,5,0.0,0.0
4099,1137,767,Undirected,1,0.0,0.0
4100,1906,1933,Undirected,1,0.0,0.0
4101,1250,1764,Undirected,1,0.0,0.0
4102,1529,1372,Undirected,1,0.0,0.0
4103,1360,371,Undirected,2,0.0,0.0
4104,1878,782,Undirected,3,0.0,0.0
4105,1000,33,Undirected,26,0.0,0.0
4106,1072,1289,Undirected,4,0.0,0.0
4107,756,1854,Undirected,1,0.0,0.0
4108,1602,1837,Undirected,23,0.0,0.0
4109,1361,417,Undirected,3,0.0,0.0
4110,121,121,Undirected,83,0.0,0.0
4111,368,1649,Undirected,3,0.0,0.0
4112,611,799,Undirected,1,0.0,0.0
4113,1814,1231,Undirected,1,0.0,0.0
4114,1459,301,Undirected,2,0.0,0.0
4115,1984,1195,Undirected,66,0.0,0.0
4116,1619,1947,Undirected,3,0.0,0.0
4117,740,781,Undirected,2,0.0,0.0
4118,1014,1014,Undirected,14,0.0,0.0
4119,1721,1308,Undirected,1,0.0,0.0
4120,985,813,Undirected,3,0.0,0.0
4121,561,277,Undirected,1,0.0,0.0
4122,1568,1839,Undirected,1,0.0,0.0
4123,1194,1827,Undirected,10,0.0,0.0
4124,611,749,Undirected,1,0.0,0.0
4125,889,1772,Undirected,1,0.0,0.0
4126,1906,620,Undirected,1,0.0,0.0
4127,72,140,Undirected,2,3.83030810019021e-07,0.329556862824717
4128,77,77,Undirected,24,0.0,0.0
4129,953,1831,Undirected,1,0.0,0.0
4130,968,968,Undirected,7,0.0,0.0
4131,675,286,Undirected,1,0.0,0.0
4132,813,1783,Undirected,55,0.0,0.0
4133,1681,1021,Undirected,7,0.0,0.0
4134,1980,1455,Undirected,5,0.0,0.0
4135,1453,1838,Undirected,22,0.0,0.0
4136,1580,1580,Undirected,44,0.0,0.0
4137,1004,1229,Undirected,1,0.0,0.0
4138,172,1943,Undirected,7,0.0,0.0
4139,1354,1278,Undirected,1,0.0,0.0
4140,496,176,Undirected,1,0.0,0.0
4141,1441,459,Undirected,3,0.0,0.0
4142,608,214,Undirected,4,0.0,0.0
4143,1466,1707,Undirected,1,0.0,0.0
4144,1845,1565,Undirected,1,0.0,0.0
4145,1251,1828,Undirected,4,0.0,0.0
4146,1947,863,Undirected,5,0.0,0.0
4147,787,1295,Undirected,23,0.0,0.0
4148,1835,1230,Undirected,13,0.0,0.0
4149,899,517,Undirected,4,2.7339288707891e-07,0.23522520859312457
4150,1003,1003,Undirected,275,0.0,0.0
4151,469,1727,Undirected,1,0.0,0.0
4152,1657,499,Undirected,3,0.0,0.0
4153,405,1502,Undirected,1,0.0,0.0
4154,1490,819,Undirected,2,0.0,0.0
4155,1800,1056,Undirected,1,0.0,0.0
4156,1643,382,Undirected,12,0.0,0.0
4157,1060,1287,Undirected,1,0.0,0.0
4158,1054,1054,Undirected,66,0.0,0.0
4159,453,743,Undirected,11,0.0,0.0
4160,964,1110,Undirected,1,0.0,0.0
4161,644,29,Undirected,5,0.0,0.0
4162,1809,195,Undirected,20,0.0,0.0
4163,1905,338,Undirected,1,0.0,0.0
4164,921,583,Undirected,3,0.0,0.0
4165,1964,1382,Undirected,42,0.0,0.0
4166,436,436,Undirected,31,0.0,0.0
4167,1453,758,Undirected,47,0.0,0.0
4168,772,772,Undirected,118,0.0,0.0
4169,907,5,Undirected,4,0.0,0.0
4170,1268,1879,Undirected,2,0.0,0.0
4171,1531,516,Undirected,1,0.0,0.0
4172,1474,1644,Undirected,1,0.0,0.0
4173,290,290,Undirected,159,0.0,0.0
4174,1875,1199,Undirected,12,0.0,0.0
4175,880,1579,Undirected,4,0.0,0.0
4176,1869,1647,Undirected,1,0.0,0.0
4177,709,1015,Undirected,1,0.0,0.0
4178,1081,1081,Undirected,21,0.0,0.0
4179,740,118,Undirected,1,0.0,0.0
4180,963,963,Undirected,15,0.0,0.0
4181,706,1724,Undirected,3,0.0,0.0
4182,952,337,Undirected,1,0.0,0.0
4183,1164,157,Undirected,2,0.0,0.0
4184,1106,1998,Undirected,4,0.0,0.0
4185,516,549,Undirected,1,0.0,0.0
4186,1348,629,Undirected,1,0.0,0.0
4187,0,799,Undirected,10,0.0,0.0
4188,1562,582,Undirected,1,0.0,0.0
4189,550,1727,Undirected,1,0.0,0.0
4190,1299,1500,Undirected,2,0.0,0.0
4191,708,167,Undirected,46,0.0,0.0
4192,1811,1755,Undirected,4,0.0,0.0
4193,1123,566,Undirected,1,0.0,0.0
4194,1549,1911,Undirected,2,0.0,0.0
4195,287,287,Undirected,9,0.0,0.0
4196,1653,1998,Undirected,2,0.0,0.0
4197,617,589,Undirected,2,0.0,0.0
4198,1628,1871,Undirected,2,0.0,0.0
4199,92,1542,Undirected,1,0.0,0.0
4200,1432,470,Undirected,5,0.0,0.0
4201,1916,1518,Undirected,1,0.0,0.0
4202,1251,1195,Undirected,19,0.0,0.0
4203,993,1897,Undirected,7,0.0,0.0
4204,434,172,Undirected,8,0.0,0.0
4205,516,1998,Undirected,19,0.0,0.0
4206,1404,1509,Undirected,3,0.0,0.0
4207,1996,1783,Undirected,9,0.0,0.0
4208,249,725,Undirected,7,0.0,0.0
4209,650,1085,Undirected,26,0.0,0.0
4210,1713,1287,Undirected,3,0.0,0.0
4211,819,1070,Undirected,36,0.0,0.0
4212,1810,621,Undirected,4,0.0,0.0
4213,1200,1136,Undirected,1,0.0,0.0
4214,1043,1662,Undirected,1,0.0,0.0
4215,1632,911,Undirected,1,0.0,0.0
4216,1264,1879,Undirected,10,0.0,0.0
4217,1818,343,Undirected,5,0.0,0.0
4218,1937,1490,Undirected,1,0.0,0.0
4219,1619,1639,Undirected,1,0.0,0.0
4220,1512,1512,Undirected,21,0.0,0.0
4221,1633,1211,Undirected,3,0.0,0.0
4222,1021,1783,Undirected,24,0.0,0.0
4223,545,1119,Undirected,18,0.0,0.0
4224,1713,1207,Undirected,2,0.0,0.0
4225,1640,1604,Undirected,3,0.0,0.0
4226,1644,516,Undirected,10,0.0,0.0
4227,192,2,Undirected,5,0.0,0.0
4228,681,1383,Undirected,7,0.0,0.0
4229,347,347,Undirected,318,0.0,0.0
4230,516,1767,Undirected,11,0.0,0.0
4231,1219,1780,Undirected,53,0.0,0.0
4232,1420,1996,Undirected,2,0.0,0.0
4233,1905,1905,Undirected,42,0.0,0.0
4234,13,1383,Undirected,12,0.0,0.0
4235,1445,1638,Undirected,6,0.0,0.0
4236,1896,866,Undirected,2,0.0,0.0
4237,1410,183,Undirected,2,0.0,0.0
4238,886,886,Undirected,3,0.0,0.0
4239,1837,1286,Undirected,1,0.0,0.0
4240,1427,1837,Undirected,1,0.0,0.0
4241,579,459,Undirected,8,0.0,0.0
4242,592,345,Undirected,16,0.0,0.0
4243,1698,1698,Undirected,42,0.0,0.0
4244,1713,1637,Undirected,6,0.0,0.0
4245,778,1151,Undirected,1,0.0,0.0
4246,901,542,Undirected,2,0.0,0.0
4247,1332,1332,Undirected,378,0.0,0.0
4248,1532,1038,Undirected,3,0.0,0.0
4249,1355,1747,Undirected,2,0.0,0.0
4250,875,1390,Undirected,6,0.0,0.0
4251,1273,906,Undirected,1,0.0,0.0
4252,410,1292,Undirected,2,0.0,0.0
4253,1034,1844,Undirected,3,0.0,0.0
4254,1682,1682,Undirected,17,0.0,0.0
4255,1268,799,Undirected,5,0.0,0.0
4256,1995,1686,Undirected,2,0.0,0.0
4257,1297,602,Undirected,4,0.0,0.0
4258,1316,1316,Undirected,185,0.0,0.0
4259,1482,171,Undirected,15,0.0,0.0
4260,1900,1695,Undirected,9,0.0,0.0
4261,1357,661,Undirected,4,0.0,0.0
4262,1802,292,Undirected,9,0.0,0.0
4263,1714,628,Undirected,1,0.0,0.0
4264,939,70,Undirected,7,0.0,0.0
4265,1706,1235,Undirected,1,0.0,0.0
4266,619,1286,Undirected,1,0.0,0.0
4267,1901,1327,Undirected,12,0.0,0.0
4268,615,615,Undirected,185,0.0,0.0
4269,1961,1636,Undirected,4,0.0,0.0
4270,1089,1879,Undirected,1,0.0,0.0
4271,1588,1031,Undirected,2,0.0,0.0
4272,1949,1366,Undirected,15,0.0,0.0
4273,449,1130,Undirected,2,0.0,0.0
4274,1185,1924,Undirected,1,0.0,0.0
4275,1185,894,Undirected,4,0.0,0.0
4276,1632,1584,Undirected,1,0.0,0.0
4277,646,399,Undirected,1,0.0,0.0
4278,368,750,Undirected,2,0.0,0.0
4279,1992,1109,Undirected,1,0.0,0.0
4280,798,1975,Undirected,1,0.0,0.0
4281,1783,1511,Undirected,6,0.0,0.0
4282,1627,1988,Undirected,2,0.0,0.0
4283,1233,1893,Undirected,2,0.0,0.0
4284,1858,411,Undirected,9,0.0,0.0
4285,771,853,Undirected,3,0.0,0.0
4286,481,1158,Undirected,45,0.0,0.0
4287,906,906,Undirected,57,0.0,0.0
4288,1637,109,Undirected,1,0.0,0.0
4289,490,1031,Undirected,1,0.0,0.0
4290,499,118,Undirected,6,4.015250711335177e-07,0.34546918766577095
4291,1824,1988,Undirected,1,0.0,0.0
4292,1754,1491,Undirected,1,0.0,0.0
4293,576,1994,Undirected,3,0.0,0.0
4294,1978,1477,Undirected,1,0.0,0.0
4295,904,105,Undirected,5,0.0,0.0
4296,1026,1287,Undirected,4,0.0,0.0
4297,985,1883,Undirected,1,0.0,0.0
4298,1840,519,Undirected,1,0.0,0.0
4299,758,1455,Undirected,3,0.0,0.0
4300,1137,119,Undirected,6,0.0,0.0
4301,1584,1584,Undirected,433,0.0,0.0
4302,1896,177,Undirected,38,0.0,0.0
4303,500,1117,Undirected,2,0.0,0.0
4304,188,621,Undirected,1,0.0,0.0
4305,640,68,Undirected,3,0.0,0.0
4306,554,778,Undirected,1,0.0,0.0
4307,1320,736,Undirected,1,0.0,0.0
4308,529,1453,Undirected,9,0.0,0.0
4309,902,1543,Undirected,14,0.0,0.0
4310,1668,127,Undirected,15,0.0,0.0
4311,1584,651,Undirected,1,0.0,0.0
4312,1780,1581,Undirected,3,0.0,0.0
4313,1488,1943,Undirected,1,0.0,0.0
4314,923,599,Undirected,6,0.0,0.0
4315,1674,1763,Undirected,6,0.0,0.0
4316,1247,751,Undirected,19,5.582110820443148e-07,0.4802806671958835
4317,89,89,Undirected,91,0.0,0.0
4318,369,1195,Undirected,2,0.0,0.0
4319,1603,1700,Undirected,1,0.0,0.0
4320,771,1783,Undirected,1,0.0,0.0
4321,1769,1348,Undirected,4,0.0,0.0
4322,1136,626,Undirected,1,0.0,0.0
4323,1747,1747,Undirected,133,0.0,0.0
4324,1815,1935,Undirected,10,0.0,0.0
4325,1776,825,Undirected,5,3.2564678382732565e-07,0.2801840730821702
4326,1352,1510,Undirected,1,0.0,0.0
4327,347,580,Undirected,2,0.0,0.0
4328,172,1069,Undirected,9,0.0,0.0
4329,1240,1090,Undirected,2,0.0,0.0
4330,449,1429,Undirected,2,0.0,0.0
4331,1457,441,Undirected,2,0.0,0.0
4332,1404,1357,Undirected,1,0.0,0.0
4333,1315,967,Undirected,13,0.0,0.0
4334,1918,807,Undirected,7,0.0,0.0
4335,128,1848,Undirected,1,0.0,0.0
4336,448,789,Undirected,1,0.0,0.0
4337,765,462,Undirected,1,0.0,0.0
4338,953,1982,Undirected,1,0.0,0.0
4339,941,941,Undirected,13,0.0,0.0
4340,1733,486,Undirected,1,0.0,0.0
4341,983,1159,Undirected,1,0.0,0.0
4342,1434,1141,Undirected,5,0.0,0.0
4343,1077,1159,Undirected,2,0.0,0.0
4344,867,1143,Undirected,20,0.0,0.0
4345,550,1471,Undirected,6,0.0,0.0
4346,553,1386,Undirected,9,0.0,0.0
4347,1747,716,Undirected,5,0.0,0.0
4348,1641,893,Undirected,1,0.0,0.0
4349,1245,1245,Undirected,17,0.0,0.0
4350,1813,1077,Undirected,1,0.0,0.0
4351,853,567,Undirected,6,0.0,0.0
4352,1424,1087,Undirected,1,0.0,0.0
4353,1803,799,Undirected,1,0.0,0.0
4354,118,1815,Undirected,20,0.0,0.0
4355,1296,1154,Undirected,2,0.0,0.0
4356,851,1259,Undirected,19,0.0,0.0
4357,273,725,Undirected,20,0.0,0.0
4358,1097,1013,Undirected,19,0.0,0.0
4359,336,1344,Undirected,5,0.0,0.0
4360,816,1598,Undirected,10,0.0,0.0
4361,1100,772,Undirected,1,0.0,0.0
4362,1538,879,Undirected,1,0.0,0.0
4363,1853,1406,Undirected,2,0.0,0.0
4364,472,1740,Undirected,5,0.0,0.0
4365,1106,1926,Undirected,3,3.5839180518022485e-07,0.3083576461418777
4366,1584,1675,Undirected,1,0.0,0.0
4367,1031,1031,Undirected,23,0.0,0.0
4368,1657,1527,Undirected,1,0.0,0.0
4369,1700,1879,Undirected,1,0.0,0.0
4370,1089,1994,Undirected,1,0.0,0.0
4371,771,1420,Undirected,1,0.0,0.0
4372,1948,1948,Undirected,128,0.0,0.0
4373,241,241,Undirected,3,0.0,0.0
4374,866,43,Undirected,2,0.0,0.0
4375,1587,1603,Undirected,3,0.0,0.0
4376,1754,1375,Undirected,8,0.0,0.0
4377,1704,1063,Undirected,2,0.0,0.0
4378,1874,391,Undirected,1,0.0,0.0
4379,1233,1116,Undirected,4,2.6299897460447294e-07,0.22628236353222708
4380,1598,1302,Undirected,1,0.0,0.0
4381,1602,1996,Undirected,3,0.0,0.0
4382,376,716,Undirected,2,0.0,0.0
4383,985,1404,Undirected,3,0.0,0.0
4384,979,1189,Undirected,4,0.0,0.0
4385,1874,1845,Undirected,1,0.0,0.0
4386,1487,943,Undirected,8,0.0,0.0
4387,104,1689,Undirected,9,0.0,0.0
4388,1721,1027,Undirected,7,0.0,0.0
4389,1763,980,Undirected,8,0.0,0.0
4390,1712,1756,Undirected,13,0.0,0.0
4391,1529,1780,Undirected,8,0.0,0.0
4392,1450,1450,Undirected,1259,0.0,0.0
4393,1395,459,Undirected,1,0.0,0.0
4394,1778,1839,Undirected,3,0.0,0.0
4395,224,1953,Undirected,1,0.0,0.0
4396,1944,1490,Undirected,10,0.0,0.0
4397,752,1340,Undirected,2,0.0,0.0
