,ID,label,weight,committor_prob,p_bound,p_unbound,bound,unbound,predicted_transition_state,b_t_u,path_0,path_1,path_2,path_3,path_4,bneck_ens_0,bneck_ens_1,bneck_ens_2,bneck_ens_3,bneck_ens_4,bottleneck_ensemble,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,full_run_0,full_run_1,full_run_2,full_run_3,full_run_4,full_run_5,bneck_ens_TS_0,num_frames,free_energy,SASA_reps,TS_seeds,scan_seeds,committor_prob_0.4,unbound_0.4,predicted_transition_state_0.4,committor_prob_0.5,unbound_0.5,predicted_transition_state_0.5,committor_prob_0.7,unbound_0.7,predicted_transition_state_0.7,committor_prob_0.6,unbound_0.6,predicted_transition_state_0.6,path+ensemble_0,trim_committor_prob,inxclass_3181,inxclass_1310,inxclass_149,inxclass_1138,inxclass_148,inxclass_1073,inxclass_3403,inxclass_3016,inxclass_344,inxclass_1072,inxclass_1311,inxclass_3010,inxclass_387,modularity_class_2.0,bottleneck,lip_distance,BS_SASA,TPPU_SASA,TPPU_R2_SASA,TPPU_R2_hydrophobes_SASA,TPPU_not_R2_SASA,TPPU_R1_SASA,TPPU_scaffold_SASA,community_name
878,878,878,1.7907821630735179e-12,0.4177955759954657,0.5822044240045343,0.4177955759954657,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,110,23.86981470419096,254.79525756835938,0,0,0.4177955759954657,False,True,0.3852469093734113,False,False,0.3311857838560476,False,False,0.3560939802357003,False,False,0,0.4177955759954657,0,0,0,0,0,0,0,0,0,0,0,1,0,4,False,13.66653823852539,302.11444091796875,254.79525756835938,83.55047607421875,67.42600250244139,171.24478149414062,119.0538330078125,52.1909408569336,U
879,879,879,4.8314780782345e-11,0.07037130424086066,0.9296286957591392,0.07037130424086066,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,202,20.574729657031906,213.5511779785156,0,0,0.07037130424086066,False,False,0.06523266327688408,False,False,0.055840906305817326,False,False,0.05992557677272557,False,False,0,0.07037130424086066,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,13.67230224609375,319.47796630859375,213.5511779785156,73.411865234375,52.57747650146485,140.13929748535156,48.31145858764648,91.8278579711914,B*
880,880,880,0.00032544876188587724,0.07153928174426065,0.9284607182557394,0.07153928174426065,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,220,4.851751597553137,256.00167846679693,0,0,0.07153928174426065,False,False,0.06633053517226414,False,False,0.056769226559159176,False,False,0.06091642943749176,False,False,0,0.07153928174426065,0,0,0,0,0,0,0,1,0,0,0,0,0,2,False,17.61963653564453,428.43463134765625,256.00167846679693,108.83885192871094,85.48643493652344,147.1627960205078,34.48037338256836,112.68246459960938,B*
881,881,881,1.5832041442437153e-14,0.28320729306227604,0.716792706937724,0.28320729306227604,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,283,28.59818664426195,165.0054473876953,0,0,0.28320729306227604,False,False,0.2628805256566127,False,False,0.22475985620465444,False,False,0.2410744990321759,False,False,0,0.28320729306227604,0,0,0,0,0,0,0,0,0,0,0,0,0,8,False,14.901250839233398,530.5067749023439,165.0054473876953,72.25273132324219,52.51267623901367,92.7527313232422,10.871441841125488,81.88129425048828,P1*
882,882,882,2.642520436360444e-10,0.0587010729596125,0.9412989270403876,0.0587010729596125,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,312,18.8755638327717,178.492919921875,0,0,0.0587010729596125,False,False,0.054400200662603884,False,False,0.046577387481397885,False,False,0.04998923171475488,False,False,0,0.0587010729596125,0,0,0,0,0,0,0,1,0,0,0,1,0,2,False,14.509012222290039,314.3185729980469,178.492919921875,56.123199462890625,45.73611068725586,122.3697509765625,60.14518737792969,62.22456741333008,B*
883,883,883,0.00023843364981498207,0.03131367383302843,0.9686863261669716,0.03131367383302843,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,73,5.162865559466439,125.71768951416016,0,0,0.03131367383302843,False,False,0.029032410061712838,False,False,0.024848454413917014,False,False,0.02666418666620517,False,False,0,0.03131367383302843,0,0,0,0,0,0,1,0,0,0,0,0,0,7,False,16.363567352294922,341.4815368652344,125.71768951416016,50.80535888671875,27.77544021606445,74.9123306274414,27.815378189086914,47.09695816040039,B
884,884,884,1.000205434386754e-14,0.6091425455982213,0.39085745440177866,0.6091425455982213,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,67,29.05743196391425,319.3768615722656,0,0,0.6091425455982213,False,False,0.5593937402386526,False,True,0.4812965821549795,False,True,0.51806994436929,False,True,0,0.6091425455982213,0,0,0,0,0,0,0,0,0,0,0,0,0,5,False,17.085384368896484,430.53814697265625,319.3768615722656,44.21882247924805,31.236257553100586,275.15802001953125,154.53565979003906,120.62239837646484,P2
885,885,885,1.16948090234361e-15,0.3034469146057181,0.6965530853942818,0.3034469146057181,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,31.203662493049308,278.23129272460943,0,0,0.3034469146057181,False,False,0.2798379488271774,False,False,0.24042611586736395,False,False,0.25848270311376104,False,False,0,0.3034469146057181,0,0,0,0,0,0,0,0,0,0,0,0,0,5,False,14.314144134521484,443.5103149414063,278.23129272460943,99.56927490234375,77.401611328125,178.66201782226562,104.82501220703124,73.83705139160156,P2
886,886,886,1.0451127957049902e-13,0.5596986721749849,0.4403013278250151,0.5596986721749849,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,34,26.710927466142696,276.97445678710943,0,0,0.5596986721749849,False,True,0.515585309836885,False,True,0.44248333515156063,False,True,0.4757653132227553,False,True,0,0.5596986721749849,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,13.894814491271973,414.9249877929688,276.97445678710943,37.225826263427734,16.936695098876953,239.7486267089844,119.43702697753906,120.31160736083984,U
887,887,887,0.0035803154351676564,0.011458438966699366,0.9885415610333006,0.011458438966699366,False,False,False,N,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1368,2.4537504473546106,107.68340301513672,0,0,0.011458438966699366,False,False,0.010620126237261229,False,False,0.009092087713619764,False,False,0.009757676861729408,False,False,1,0.011458438966699366,0,0,1,0,1,0,1,1,0,1,0,0,0,7,False,11.645004272460938,208.45697021484366,107.68340301513672,44.660980224609375,23.82331275939941,63.02243423461914,31.22506332397461,31.79737091064453,B
888,888,888,1.7825007044999674e-15,0.2665731512749639,0.7334268487250362,0.2665731512749639,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42,30.782205201658662,195.16009521484366,0,0,0.2665731512749639,False,False,0.2474332802206177,False,False,0.2115565993585184,False,False,0.2269152274385122,False,False,0,0.2665731512749639,0,0,0,0,0,0,0,0,0,0,0,0,0,8,False,15.10898494720459,371.0554504394531,195.16009521484366,58.392364501953125,48.39728164672852,136.76774597167972,39.92003631591797,96.84770965576172,P1*
889,889,889,6.579125008837997e-15,0.10800634041671274,0.8919936595832872,0.10800634041671274,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,126,29.476320711081595,197.66661071777344,0,0,0.10800634041671274,False,False,0.10016709102488812,False,False,0.08571037363754475,False,False,0.09196320706891133,False,False,0,0.10800634041671274,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,16.23903465270996,378.7135009765625,197.66661071777344,79.78981018066406,67.13178253173828,117.87680053710938,24.22890853881836,93.64789581298828,B*
890,890,890,1.479690568811442e-09,0.09227651180406216,0.9077234881959378,0.09227651180406216,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,17.15287892144266,179.60116577148438,0,0,0.09227651180406216,False,False,0.08556637795665317,False,False,0.07322857710559501,False,False,0.07857573528290454,False,False,0,0.09227651180406216,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,14.003348350524902,330.3197937011719,179.60116577148438,17.75507926940918,16.095109939575195,161.8461151123047,59.58235931396485,102.2637710571289,B*
891,891,891,2.1542493029203903e-14,0.4289739162838074,0.5710260837161927,0.4289739162838074,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,108,28.290195065648003,221.93296813964844,0,0,0.4289739162838074,False,True,0.3951152724604529,False,False,0.33967266387426354,False,False,0.3653223077594961,False,False,0,0.4289739162838074,0,0,0,0,0,0,0,0,0,0,0,0,0,5,False,12.945161819458008,412.44903564453125,221.93296813964844,42.14109420776367,21.789501190185547,179.7918701171875,100.33672332763672,79.45513916015625,P2
892,892,892,8.548538836023144e-15,0.26106821876390274,0.7389317812360973,0.26106821876390274,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,34,29.21446209822364,187.21473693847656,0,0,0.26106821876390274,False,False,0.2423082606030947,False,False,0.2071957196815808,False,False,0.2222448818354024,False,False,0,0.26106821876390274,0,0,0,0,0,0,0,0,0,0,0,0,0,6,False,17.67106819152832,382.04046630859375,187.21473693847656,73.05709075927734,58.5837516784668,114.15766143798828,29.33873176574707,84.81893157958984,P1
893,893,893,5.982851977093589e-09,0.14113940788288526,0.8588605921171147,0.14113940788288526,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,126,15.75581453871291,177.9237060546875,0,0,0.14113940788288526,False,False,0.1309373856830128,False,False,0.11200953554292964,False,False,0.1201664511433044,False,False,0,0.14113940788288526,0,0,0,0,0,0,0,0,0,0,0,0,0,6,False,13.746515274047852,332.1272888183594,177.9237060546875,60.283409118652344,45.65754318237305,117.64030456542969,50.42557144165039,67.21472930908203,P1
894,894,894,2.141644771298538e-11,0.4911246153005931,0.5088753846994071,0.4911246153005931,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,56,21.3883079796774,224.5059967041016,0,0,0.4911246153005931,False,True,0.4558858456723511,False,True,0.38958896080381017,False,False,0.4178524774500992,False,True,0,0.4911246153005931,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,14.700159072875975,358.5651550292969,224.5059967041016,96.89860534667969,73.15821838378906,127.60739135742188,76.37136840820312,51.23601913452149,U
895,895,895,4.2228586670076905e-12,0.5702359627210749,0.4297640372789251,0.5702359627210749,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,133,23.0119548832608,327.9073486328125,0,0,0.5702359627210749,False,True,0.5270723669766643,False,True,0.4532302393973918,False,True,0.4870685692696278,False,True,0,0.5702359627210749,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,14.28872013092041,442.1002807617188,327.9073486328125,95.74715423583984,74.04248046875,232.16021728515625,110.98320770263672,121.1770248413086,U
896,896,896,4.446574279685824e-13,0.5340561727848706,0.4659438272151294,0.5340561727848706,False,False,True,T,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,406,25.262918309287034,345.900146484375,0,0,0.5340561727848706,False,True,0.4954995773775704,False,True,0.4244019062462456,False,True,0.4553772501566822,False,True,0,0.5340561727848706,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,17.129854202270508,448.7244567871094,345.900146484375,109.31037902832031,85.17154693603516,236.5897674560547,108.10797119140624,128.48182678222656,U
897,897,897,2.5830097795979016e-07,0.10166285939780399,0.8983371406021958,0.10166285939780399,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,14,11.990586425998067,157.25857543945312,0,0,0.10166285939780399,False,False,0.09429135314435064,False,False,0.08067692677949524,False,False,0.08655997780718712,False,False,0,0.10166285939780399,0,0,0,0,0,0,0,0,1,0,0,0,0,2,False,12.150038719177244,372.8229370117188,157.25857543945312,65.63247680664062,50.920448303222656,91.6260986328125,40.54354476928711,51.08255004882813,B*
898,898,898,8.778689568180087e-08,0.31263331253930665,0.6873666874606934,0.31263331253930665,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,85,13.06979967464584,239.9196014404297,0,0,0.31263331253930665,False,False,0.29021087570710424,False,False,0.24811423349670605,False,False,0.26611822205823665,False,False,0,0.31263331253930665,0,0,0,0,0,0,0,0,0,0,0,0,0,6,False,14.29177474975586,380.4747619628906,239.9196014404297,106.37147521972656,84.04531860351562,133.54811096191406,52.27005386352539,81.27806091308594,P1
899,899,899,1.180137707048371e-10,0.16824830947884392,0.8317516905211559,0.16824830947884392,False,False,False,N,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,141,19.681665872669075,206.5933837890625,0,0,0.16824830947884392,False,False,0.15599296579243968,False,False,0.13352111780026982,False,False,0.1432789145312835,False,False,1,0.16824830947884392,0,0,0,0,0,0,0,0,0,0,0,0,0,2,True,16.227426528930664,391.0621643066406,206.5933837890625,84.36337280273438,65.64555358886719,122.23004150390624,79.15621185302734,43.073814392089844,B*
900,900,900,6.406085926676116e-10,0.3872313973214923,0.6127686026785077,0.3872313973214923,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,413,17.99004854066105,253.69741821289062,0,0,0.3872313973214923,False,False,0.3569402654569511,False,False,0.3066535379334944,False,False,0.3297146957795312,False,False,0,0.3872313973214923,0,0,0,0,0,0,0,1,0,0,0,0,0,5,False,14.975383758544922,412.4616394042969,253.69741821289062,72.09552001953125,61.86638259887695,181.60191345214844,129.08956909179688,52.51234436035156,P2
901,901,901,0.0002459402216353797,0.03844261926943958,0.9615573807305604,0.03844261926943958,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1522,5.131868128329369,171.90240478515625,0,0,0.03844261926943958,False,False,0.03562055831073229,False,False,0.030501423145070664,False,False,0.032737423547418994,False,False,0,0.03844261926943958,0,0,0,0,0,0,0,0,0,0,0,0,0,9,False,10.908650398254396,312.6380920410156,171.90240478515625,54.934112548828125,40.78302001953125,116.9682846069336,49.872459411621094,67.09583282470703,B2
902,902,902,9.092270949475765e-12,0.7727918380296614,0.2272081619703385,0.7727918380296614,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,593,22.24504248480168,409.9880676269531,0,0,0.7727918380296614,False,False,0.7129043300712551,False,False,0.5980786216185632,False,True,0.6437911588237294,False,False,0,0.7727918380296614,0,0,0,0,0,0,0,0,0,0,0,0,0,4,True,13.278440475463867,458.821533203125,409.9880676269531,66.77681732177734,46.49398040771485,343.21124267578125,206.86300659179688,136.34825134277344,U
903,903,903,1.1944613304921861e-12,0.7989237996117979,0.20107620038820206,0.7989237996117979,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,490,24.274771876920394,382.79437255859375,0,0,0.7989237996117979,False,False,0.7272115409549558,False,False,0.628381766329859,False,False,0.6776736614450034,False,False,0,0.7989237996117979,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,11.180442810058594,431.48583984375,382.79437255859375,96.53641510009766,75.14875030517578,286.2580261230469,170.26715087890625,115.9908218383789,U
904,904,904,2.7252969220454013e-13,0.2864315773618469,0.7135684226381531,0.2864315773618469,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,406,25.752474899810466,207.6255798339844,0,0,0.2864315773618469,False,False,0.2658749080979918,False,False,0.2273189613341569,False,False,0.2438188047236506,False,False,0,0.2864315773618469,0,0,0,0,0,0,0,0,0,0,0,0,0,8,False,13.925556182861328,417.884521484375,207.6255798339844,69.73773193359375,51.80639266967773,137.88784790039062,43.98080062866211,93.90705871582031,P1*
905,905,905,1.4135611029630548e-12,0.6267964863811831,0.3732035136188169,0.6267964863811831,False,False,False,N,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,452,24.10635506586605,317.90301513671875,0,0,0.6267964863811831,False,False,0.582132914805495,False,True,0.4964282764749671,False,True,0.5322355931053062,False,True,0,0.6267964863811831,0,0,0,0,0,0,0,0,0,0,0,0,0,4,True,14.776138305664062,416.2151794433594,317.90301513671875,86.35328674316406,82.48912811279297,231.54974365234366,134.47047424316406,97.07926940917969,U
906,906,906,1.5211837972633048e-12,0.7699620785149262,0.23003792148507385,0.7699620785149262,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,236,24.032978345485212,316.7668762207031,0,0,0.7699620785149262,False,False,0.7043673267781428,False,False,0.599532237883466,False,True,0.6446094363469301,False,False,0,0.7699620785149262,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,11.828367233276367,434.3881530761719,316.7668762207031,64.59825134277344,42.51632308959961,252.1686248779297,153.35513305664062,98.8134994506836,U
907,907,907,3.374589666519352e-11,0.4674354257309575,0.5325645742690426,0.4674354257309575,False,False,True,T,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,776,20.933608361577672,276.27584838867193,0,0,0.4674354257309575,False,True,0.4341568552523587,False,True,0.37096071376996,False,False,0.3977785802720534,False,False,1,0.4674354257309575,1,0,0,0,0,0,0,0,0,0,0,0,0,6,False,14.578023910522461,413.0856018066406,276.27584838867193,115.71914672851562,95.58722686767578,160.55667114257812,82.69208526611328,77.8646011352539,P1
908,908,908,4.5823864183065833e-10,0.2236780853088968,0.7763219146911032,0.2236780853088968,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,146,18.32507709076845,223.41256713867188,0,0,0.2236780853088968,False,False,0.2070342055652177,False,False,0.17745871393538434,False,False,0.19054840388597805,False,False,0,0.2236780853088968,0,0,0,0,0,0,0,0,0,0,1,1,0,5,False,13.952826499938965,352.1787109375,223.41256713867188,73.76507568359375,55.284706115722656,149.64749145507812,101.35206604003906,48.29542541503906,P2
909,909,909,1.2922169130343895e-05,0.05274685127571454,0.9472531487242856,0.05274685127571454,False,False,False,N,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,974,8.078012259641772,158.10243225097656,0,0,0.05274685127571454,False,False,0.04887276437056669,False,False,0.041851137761118734,False,False,0.04491996025012655,False,False,0,0.05274685127571454,0,0,1,0,0,0,0,1,0,0,0,1,0,7,False,10.877666473388672,215.3756103515625,158.10243225097656,69.25662994384766,48.81324768066406,88.84580993652344,55.76264953613281,33.08316421508789,B
910,910,910,2.546024669537797e-11,0.5301645594681879,0.4698354405318122,0.5301645594681879,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,112,21.21534890860404,267.75631713867193,0,0,0.5301645594681879,False,True,0.4918634259855347,False,True,0.4208727834909288,False,True,0.4515463572986088,False,True,0,0.5301645594681879,0,0,0,0,0,0,0,0,0,0,1,0,1,4,False,14.875479698181152,395.0135803222656,267.75631713867193,112.15077209472656,85.26289367675781,155.60552978515625,70.919921875,84.68560028076172,U
911,911,911,0.007758647941385278,0.00992019347149418,0.9900798065285058,0.00992019347149418,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1258,1.6803932696107635,132.57148742675778,0,0,0.00992019347149418,False,False,0.009194068453562474,False,False,0.007871441715391928,False,False,0.008447790015871924,False,False,0,0.00992019347149418,0,0,0,0,1,1,1,0,0,1,0,0,0,7,False,14.21742057800293,325.1891784667969,132.57148742675778,44.48719787597656,23.330059051513672,88.08430480957031,51.169212341308594,36.91509246826172,B
912,912,912,2.28540273003344e-13,0.7033013743486013,0.2966986256513987,0.7033013743486013,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,109,25.928510025924567,267.42684936523443,0,0,0.7033013743486013,False,False,0.6510349425892863,False,False,0.5546196150311923,False,True,0.5953165263731653,False,True,0,0.7033013743486013,0,1,0,0,0,0,0,0,0,0,0,0,0,4,False,13.881182670593262,448.9502258300781,267.42684936523443,79.2452392578125,67.44273376464844,188.1816253662109,121.85001373291016,66.33161163330078,U
913,913,913,7.168164581176242e-08,0.2939952859960003,0.7060047140039998,0.2939952859960003,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,57,13.272477183285382,267.43826293945307,0,0,0.2939952859960003,False,False,0.2728807587493241,False,False,0.23332324256791204,False,False,0.25026536554586365,False,False,0,0.2939952859960003,0,0,0,0,0,0,0,0,0,0,0,0,0,6,False,17.169376373291016,402.6438903808594,267.43826293945307,116.22672271728516,95.6314468383789,151.21153259277344,58.54073715209961,92.6707992553711,P1
914,914,914,1.723678467455903e-07,0.3419919483563914,0.6580080516436086,0.3419919483563914,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,452,12.395081075192316,171.5139923095703,0,0,0.3419919483563914,False,False,0.3174970252376436,False,False,0.2714042291094966,False,False,0.2910839029120346,False,False,0,0.3419919483563914,0,0,0,0,0,0,0,0,0,0,0,0,0,6,True,12.449078559875488,413.9100341796875,171.5139923095703,57.78221130371094,36.001434326171875,113.73179626464844,31.50382995605469,82.22797393798828,P1
915,915,915,8.013554721435295e-13,0.7456634906518461,0.2543365093481539,0.7456634906518461,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,90,24.67391783612398,376.229248046875,0,0,0.7456634906518461,False,False,0.6811444168264207,False,False,0.5789174529788602,False,True,0.6227543478779405,False,False,0,0.7456634906518461,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,12.529285430908205,439.6102294921875,376.229248046875,39.43677520751953,24.962316513061523,336.79248046875,224.5618133544922,112.2306671142578,U
916,916,916,8.128020445842127e-13,0.666892704468991,0.33310729553100904,0.666892704468991,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,412,24.659734877892703,366.0745849609375,0,0,0.666892704468991,False,False,0.6148732210218646,False,False,0.5285984919618655,False,True,0.5683811378079798,False,True,0,0.666892704468991,0,0,0,0,0,0,0,0,0,0,1,0,1,4,False,14.102264404296875,480.8403930664063,366.0745849609375,73.912353515625,50.64350509643555,292.1622009277344,170.13735961914062,122.02486419677734,U
917,917,917,7.982129110385241e-08,0.3572060349401165,0.6427939650598835,0.3572060349401165,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,123,13.16492163754992,200.6825256347656,0,0,0.3572060349401165,False,False,0.33162014470957163,False,False,0.28347391547694617,False,False,0.3040294205137081,False,False,0,0.3572060349401165,0,0,0,0,0,0,0,0,0,0,0,0,0,6,True,13.006027221679688,323.8028564453125,200.6825256347656,75.05216217041016,52.16926574707031,125.63037109375,41.21943283081055,84.41093444824219,P1
918,918,918,1.976790191166055e-12,0.775935134233053,0.22406486576694687,0.775935134233053,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,140,23.770992777510106,303.8232421875,0,0,0.775935134233053,False,False,0.6987301528227965,False,False,0.6013526589968777,False,False,0.6482719868680695,False,False,0,0.775935134233053,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,12.72028923034668,394.36407470703125,303.8232421875,61.805999755859375,52.04502868652344,242.0172271728516,179.2382354736328,62.77899932861328,U
919,919,919,1.0450950878252328e-08,0.03703715515707233,0.9629628448429276,0.03703715515707233,False,False,False,N,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,15.198018944826641,186.48130798339844,0,0,0.03703715515707233,False,False,0.03431880579885085,False,False,0.029386417540307574,False,False,0.03154050382797473,False,False,0,0.03703715515707233,0,0,0,0,0,0,0,1,0,0,0,0,0,9,False,11.817771911621096,324.4889831542969,186.48130798339844,37.60902404785156,15.993907928466795,148.87229919433594,87.26530456542969,61.60699081420898,B2
920,920,920,8.996452028109459e-14,0.5099947743891401,0.4900052256108599,0.5099947743891401,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,82,26.86080709668977,279.82266235351557,0,0,0.5099947743891401,False,True,0.4698396212365831,False,True,0.4035413729037035,False,True,0.433928372762198,False,True,0,0.5099947743891401,0,0,0,0,0,0,0,0,0,0,1,0,1,5,False,14.902076721191404,422.6056518554688,279.82266235351557,69.59663391113281,44.67215347290039,210.2260284423828,119.7418975830078,90.48413848876952,P2
921,921,921,2.070919165379211e-12,0.5617201177423261,0.4382798822576739,0.5617201177423261,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,433,23.72447464124804,209.68869018554688,0,0,0.5617201177423261,False,True,0.5184318306830863,False,True,0.4459440768029505,False,True,0.4794042013460231,False,True,0,0.5617201177423261,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,15.332289695739744,402.8434143066406,209.68869018554688,23.983028411865234,23.96344375610352,185.70567321777344,88.70538330078125,97.00029754638672,U
922,922,922,1.4477665678306182e-13,0.4848368696490673,0.5151631303509328,0.4848368696490673,False,False,True,T,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,52,26.385030213302155,313.4477844238281,0,0,0.4848368696490673,False,True,0.44960306000912426,False,True,0.3854099407554624,False,False,0.4136642172804112,False,True,0,0.4848368696490673,0,0,0,0,0,0,0,0,0,0,0,0,0,4,False,16.00923728942871,393.114501953125,313.4477844238281,116.24407958984375,97.7009506225586,197.2036895751953,100.93563842773438,96.26805114746094,U
