ID_pair;KDE;Indice;Percentage;Period_num;SizeKDE_adult;Sex_Juvenile;Region;Type_indep
A2_2021;KDE99;LCI;0,988098987;5;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;LCI;0,928714455;3;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;LCI;0,791693884;1;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;LCI;0,884429971;2;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;LCI;0,970363543;4;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;SI;0,274741602;1;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;SI;0,727694966;2;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;SI;0,835765114;3;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;SI;0,89130635;4;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;SI;0,926919801;5;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;SI;0,928805457;6;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;SI;NA;7;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;SI;NA;8;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;SI;NA;9;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;TI;NA;9;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;TI;0,928468367;6;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;TI;NA;8;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;TI;NA;7;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;TI;0,918883038;5;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;TI;0,885846857;3;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;TI;0,900435865;1;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;TI;0,862984389;2;255957076,3;Female;Massif_Central;Early
A2_2021;KDE99;TI;0,904228911;4;255957076,3;Female;Massif_Central;Early
H10_2022;KDE50;LCI;0,880073227;6;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;LCI;0,725878519;1;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;LCI;0,884249395;7;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;LCI;0,862981686;4;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;LCI;NA;9;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;LCI;0,859899301;3;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;LCI;0,844814746;2;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;LCI;0,878577041;5;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;LCI;NA;8;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;SI;0,297041357;1;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;SI;0,449818864;2;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;SI;0,540902366;3;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;SI;0,572420523;4;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;SI;0,608895595;5;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;SI;0,621535224;6;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;SI;0,668439143;7;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;SI;NA;8;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;SI;NA;9;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;TI;0,931286475;6;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;TI;0,872948036;1;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;TI;0,936606775;7;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;TI;0,946702263;4;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;TI;NA;9;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;TI;0,961868727;3;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;TI;0,985807639;2;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;TI;0,933671656;5;9019360,66;Male;Massif_Central;Late
H10_2022;KDE50;TI;NA;8;9019360,66;Male;Massif_Central;Late
H10_2022;KDE99;LCI;0,913728749;7;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;LCI;NA;9;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;LCI;0,906533266;6;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;LCI;0,85660997;2;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;LCI;0,758287751;1;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;LCI;0,907241182;5;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;LCI;0,915716667;4;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;LCI;NA;8;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;LCI;0,896871854;3;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;SI;0,45736676;1;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;SI;0,676687141;2;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;SI;0,82011746;3;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;SI;0,833105091;4;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;SI;0,839015528;5;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;SI;0,843722682;6;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;SI;0,855025509;7;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;SI;NA;8;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;SI;NA;9;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;TI;0,961393878;7;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;TI;NA;9;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;TI;0,966676326;6;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;TI;0,993070066;2;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;TI;0,89711375;1;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;TI;0,968716119;5;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;TI;0,96843764;4;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;TI;NA;8;136957966,1;Male;Massif_Central;Late
H10_2022;KDE99;TI;0,977478784;3;136957966,1;Male;Massif_Central;Late
HA15_2022;KDE50;LCI;NA;8;3903316,983;Male;Alps;Early
HA15_2022;KDE50;LCI;0,903429734;6;3903316,983;Male;Alps;Early
HA15_2022;KDE50;LCI;0,910031441;5;3903316,983;Male;Alps;Early
HA15_2022;KDE50;LCI;NA;7;3903316,983;Male;Alps;Early
HA15_2022;KDE50;LCI;0,866729886;1;3903316,983;Male;Alps;Early
HA15_2022;KDE50;LCI;0,891672316;4;3903316,983;Male;Alps;Early
HA15_2022;KDE50;LCI;0,893345431;3;3903316,983;Male;Alps;Early
HA15_2022;KDE50;LCI;NA;9;3903316,983;Male;Alps;Early
HA15_2022;KDE50;LCI;0,886345667;2;3903316,983;Male;Alps;Early
HA15_2022;KDE50;SI;0,364171469;1;3903316,983;Male;Alps;Early
HA15_2022;KDE50;SI;0,535762521;2;3903316,983;Male;Alps;Early
HA15_2022;KDE50;SI;0,657028935;3;3903316,983;Male;Alps;Early
HA15_2022;KDE50;SI;0,706794577;4;3903316,983;Male;Alps;Early
HA15_2022;KDE50;SI;0,786959521;5;3903316,983;Male;Alps;Early
HA15_2022;KDE50;SI;0,849942169;6;3903316,983;Male;Alps;Early
HA15_2022;KDE50;SI;NA;7;3903316,983;Male;Alps;Early
HA15_2022;KDE50;SI;NA;8;3903316,983;Male;Alps;Early
HA15_2022;KDE50;SI;NA;9;3903316,983;Male;Alps;Early
HA15_2022;KDE50;TI;NA;8;3903316,983;Male;Alps;Early
HA15_2022;KDE50;TI;0,914794936;6;3903316,983;Male;Alps;Early
HA15_2022;KDE50;TI;0,908757347;5;3903316,983;Male;Alps;Early
HA15_2022;KDE50;TI;NA;7;3903316,983;Male;Alps;Early
HA15_2022;KDE50;TI;0,857379323;1;3903316,983;Male;Alps;Early
HA15_2022;KDE50;TI;0,880157669;4;3903316,983;Male;Alps;Early
HA15_2022;KDE50;TI;0,855776044;3;3903316,983;Male;Alps;Early
HA15_2022;KDE50;TI;NA;9;3903316,983;Male;Alps;Early
HA15_2022;KDE50;TI;0,842308434;2;3903316,983;Male;Alps;Early
HA15_2022;KDE99;LCI;0,888520148;4;65218105,88;Male;Alps;Early
HA15_2022;KDE99;LCI;0,876524842;1;65218105,88;Male;Alps;Early
HA15_2022;KDE99;LCI;0,918033798;6;65218105,88;Male;Alps;Early
HA15_2022;KDE99;LCI;0,899637498;5;65218105,88;Male;Alps;Early
HA15_2022;KDE99;LCI;NA;8;65218105,88;Male;Alps;Early
HA15_2022;KDE99;LCI;NA;7;65218105,88;Male;Alps;Early
HA15_2022;KDE99;LCI;0,877862897;2;65218105,88;Male;Alps;Early
HA15_2022;KDE99;LCI;NA;9;65218105,88;Male;Alps;Early
HA15_2022;KDE99;LCI;0,876761081;3;65218105,88;Male;Alps;Early
HA15_2022;KDE99;SI;0,597836755;1;65218105,88;Male;Alps;Early
HA15_2022;KDE99;SI;0,785569985;2;65218105,88;Male;Alps;Early
HA15_2022;KDE99;SI;0,869648414;3;65218105,88;Male;Alps;Early
HA15_2022;KDE99;SI;0,89091736;4;65218105,88;Male;Alps;Early
HA15_2022;KDE99;SI;0,913570717;5;65218105,88;Male;Alps;Early
HA15_2022;KDE99;SI;0,933379689;6;65218105,88;Male;Alps;Early
HA15_2022;KDE99;SI;NA;7;65218105,88;Male;Alps;Early
HA15_2022;KDE99;SI;NA;8;65218105,88;Male;Alps;Early
HA15_2022;KDE99;SI;NA;9;65218105,88;Male;Alps;Early
HA15_2022;KDE99;TI;0,909090499;4;65218105,88;Male;Alps;Early
HA15_2022;KDE99;TI;0,804308875;1;65218105,88;Male;Alps;Early
HA15_2022;KDE99;TI;0,947764831;6;65218105,88;Male;Alps;Early
HA15_2022;KDE99;TI;0,938377535;5;65218105,88;Male;Alps;Early
HA15_2022;KDE99;TI;NA;8;65218105,88;Male;Alps;Early
HA15_2022;KDE99;TI;NA;7;65218105,88;Male;Alps;Early
HA15_2022;KDE99;TI;0,840472893;2;65218105,88;Male;Alps;Early
HA15_2022;KDE99;TI;NA;9;65218105,88;Male;Alps;Early
HA15_2022;KDE99;TI;0,875754071;3;65218105,88;Male;Alps;Early
H4_2016;KDE50;LCI;0,928455446;8;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;LCI;0,898756381;4;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;LCI;0,927316268;9;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;LCI;0,933145963;6;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;LCI;0,861509696;3;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;LCI;0,84470435;2;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;LCI;0,870704123;1;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;LCI;0,933812209;5;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;LCI;0,920798806;7;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;SI;0,089272453;1;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;SI;0,474924132;2;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;SI;0,596937096;3;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;SI;0,695452963;4;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;SI;0,705094386;5;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;SI;0,707916536;6;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;SI;0,768043823;7;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;SI;0,779018517;8;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;SI;0,776946921;9;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;TI;0,985791488;8;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;TI;0,961347206;4;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;TI;0,984562947;9;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;TI;0,985739056;6;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;TI;0,931481263;3;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;TI;0,832590972;2;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;TI;0,94897658;1;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;TI;0,980442995;5;29231951,47;Female;Massif_Central;Late
H4_2016;KDE50;TI;0,993784388;7;29231951,47;Female;Massif_Central;Late
H4_2016;KDE99;LCI;0,934724363;9;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;LCI;0,911664434;4;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;LCI;0,933301728;6;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;LCI;0,922001061;3;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;LCI;0,929293162;7;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;LCI;0,959888283;2;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;LCI;0,934375036;8;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;LCI;0,931577751;5;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;LCI;0,825637819;1;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;SI;0,16848604;1;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;SI;0,791175575;2;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;SI;0,891163512;3;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;SI;0,912995971;4;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;SI;0,918727486;5;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;SI;0,919382029;6;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;SI;0,924559488;7;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;SI;0,924695987;8;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;SI;0,924157041;9;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;TI;0,992056453;9;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;TI;0,966601484;4;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;TI;0,984713646;6;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;TI;0,954427776;3;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;TI;0,989579096;7;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;TI;0,903086919;2;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;TI;0,993681598;8;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;TI;0,980538624;5;325379428,8;Female;Massif_Central;Late
H4_2016;KDE99;TI;0,887179827;1;325379428,8;Female;Massif_Central;Late
G2_2016;KDE50;LCI;NA;7;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;LCI;NA;9;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;LCI;NA;6;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;LCI;NA;8;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;LCI;0,781221288;2;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;LCI;0,624714111;1;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;LCI;0,900278721;3;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;LCI;0,912743667;4;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;LCI;0,915853712;5;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;SI;0,104806699;1;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;SI;0,397595558;2;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;SI;0,632008018;3;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;SI;0,706181824;4;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;SI;0,709173442;5;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;SI;NA;6;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;SI;NA;7;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;SI;NA;8;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;SI;NA;9;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;TI;NA;7;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;TI;NA;9;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;TI;NA;6;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;TI;NA;8;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;TI;0,863476037;2;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;TI;0,578739195;1;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;TI;0,979456382;3;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;TI;0,957861791;4;11066541,04;Female;Massif_Central;Early
G2_2016;KDE50;TI;0,946660161;5;11066541,04;Female;Massif_Central;Early
G2_2016;KDE99;LCI;0,822786711;2;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;LCI;0,657699496;1;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;LCI;0,91610225;4;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;LCI;0,885130724;3;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;LCI;NA;8;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;LCI;0,915293861;5;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;LCI;NA;7;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;LCI;NA;9;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;LCI;NA;6;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;SI;0,218969124;1;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;SI;0,621116943;2;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;SI;0,829655014;3;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;SI;0,899835415;4;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;SI;0,903401985;5;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;SI;NA;6;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;SI;NA;7;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;SI;NA;8;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;SI;NA;9;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;TI;0,85330114;2;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;TI;0,654481164;1;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;TI;0,975561062;4;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;TI;0,950725775;3;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;TI;NA;8;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;TI;0,981253811;5;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;TI;NA;7;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;TI;NA;9;123843538,7;Female;Massif_Central;Early
G2_2016;KDE99;TI;NA;6;123843538,7;Female;Massif_Central;Early
H1_2016;KDE50;LCI;NA;8;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;LCI;0,923432421;1;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;LCI;NA;7;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;LCI;0,888931972;2;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;LCI;0,879638519;6;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;LCI;0,889937092;4;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;LCI;0,894905369;3;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;LCI;0,889498349;5;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;LCI;NA;9;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;SI;0,108715539;1;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;SI;0,26957125;2;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;SI;0,414905679;3;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;SI;0,444148408;4;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;SI;0,453011074;5;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;SI;0,462548042;6;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;SI;NA;7;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;SI;NA;8;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;SI;NA;9;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;TI;NA;8;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;TI;0,72444235;1;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;TI;NA;7;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;TI;0,859494293;2;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;TI;0,949960624;6;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;TI;0,933721329;4;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;TI;0,893096013;3;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;TI;0,947451947;5;12179931,54;Male;Massif_Central;Early
H1_2016;KDE50;TI;NA;9;12179931,54;Male;Massif_Central;Early
H1_2016;KDE99;LCI;0,842912661;1;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;LCI;0,925557245;5;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;LCI;0,927950734;2;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;LCI;NA;7;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;LCI;0,93209257;3;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;LCI;0,920725903;6;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;LCI;NA;9;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;LCI;0,923993534;4;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;LCI;NA;8;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;SI;0,213696212;1;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;SI;0,621761813;2;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;SI;0,755958286;3;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;SI;0,7784825;4;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;SI;0,783087253;5;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;SI;0,7842109;6;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;SI;NA;7;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;SI;NA;8;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;SI;NA;9;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;TI;0,846064013;1;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;TI;0,95138178;5;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;TI;0,87537903;2;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;TI;NA;7;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;TI;0,928172069;3;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;TI;0,948655571;6;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;TI;NA;9;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;TI;0,945098246;4;197247894,2;Male;Massif_Central;Early
H1_2016;KDE99;TI;NA;8;197247894,2;Male;Massif_Central;Early
H6_2016;KDE50;LCI;NA;8;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;LCI;NA;9;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;LCI;0,940177855;7;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;LCI;0,932682571;6;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;LCI;0,823393706;3;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;LCI;0,698083579;2;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;LCI;NA;1;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;LCI;0,923372404;4;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;LCI;0,932504919;5;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;SI;NA;1;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;SI;0,537180827;2;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;SI;0,531672371;3;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;SI;0,620296375;4;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;SI;0,657387577;5;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;SI;0,657531419;6;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;SI;0,656950477;7;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;SI;NA;8;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;SI;NA;9;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;TI;NA;8;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;TI;NA;9;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;TI;0,984776488;7;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;TI;0,980579378;6;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;TI;0,890604013;3;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;TI;0,843031385;2;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;TI;NA;1;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;TI;0,954924717;4;17310861,02;Male;Massif_Central;Early
H6_2016;KDE50;TI;0,973704595;5;17310861,02;Male;Massif_Central;Early
H6_2016;KDE99;LCI;0,947825344;4;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;LCI;0,957995158;6;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;LCI;0,670412726;1;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;LCI;0,956623864;5;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;LCI;NA;8;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;LCI;0,959721204;7;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;LCI;0,825709714;2;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;LCI;0,914308328;3;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;LCI;NA;9;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;SI;0,13297432;1;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;SI;0,804785485;2;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;SI;0,889211029;3;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;SI;0,913313431;4;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;SI;0,930917267;5;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;SI;0,932405884;6;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;SI;0,935297658;7;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;SI;NA;8;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;SI;NA;9;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;TI;0,962689188;4;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;TI;0,976586284;6;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;TI;0,803432789;1;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;TI;0,97345286;5;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;TI;NA;8;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;TI;0,979574322;7;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;TI;0,88616071;2;267530621,8;Male;Massif_Central;Early
H6_2016;KDE99;TI;0,926485309;3;267530621,8;Male;Massif_Central;Early
