"ID_pair";"KDE";"Indice";"Percentage";"Period_num"
"G4_2019";"KDE50";"SI";0,0797524449598705;"1"
"G4_2019";"KDE50";"SI";0,282265536594411;"2"
"G4_2019";"KDE50";"SI";0,384507986979016;"3"
"G4_2019";"KDE50";"SI";0,425949391620739;"4"
"G4_2019";"KDE50";"SI";0,432344519826387;"5"
"G4_2019";"KDE50";"SI";0,431333294728435;"6"
"G4_2019";"KDE50";"SI";0,435740697487468;"7"
"G4_2019";"KDE50";"SI";0,434560141493876;"8"
"G4_2019";"KDE50";"SI";NA;"9"
"H11_2018";"KDE50";"SI";0,382174899181131;"1"
"H11_2018";"KDE50";"SI";0,655301964261774;"2"
"H11_2018";"KDE50";"SI";0,664020970588114;"3"
"H11_2018";"KDE50";"SI";0,872914333614071;"4"
"H11_2018";"KDE50";"SI";NA;"5"
"H11_2018";"KDE50";"SI";NA;"6"
"H11_2018";"KDE50";"SI";NA;"7"
"H11_2018";"KDE50";"SI";NA;"8"
"H11_2018";"KDE50";"SI";NA;"9"
"H11_2019";"KDE50";"SI";0,267008470832112;"1"
"H11_2019";"KDE50";"SI";0,569609475040848;"2"
"H11_2019";"KDE50";"SI";0,803974361595092;"3"
"H11_2019";"KDE50";"SI";NA;"4"
"H11_2019";"KDE50";"SI";NA;"5"
"H11_2019";"KDE50";"SI";NA;"6"
"H11_2019";"KDE50";"SI";NA;"7"
"H11_2019";"KDE50";"SI";NA;"8"
"H11_2019";"KDE50";"SI";NA;"9"
"H10_2017";"KDE50";"SI";0,084957371535061;"1"
"H10_2017";"KDE50";"SI";0,0760407757345364;"2"
"H10_2017";"KDE50";"SI";0,186936706630433;"3"
"H10_2017";"KDE50";"SI";0,192236803496154;"4"
"H10_2017";"KDE50";"SI";0,207826908504827;"5"
"H10_2017";"KDE50";"SI";0,230071902013367;"6"
"H10_2017";"KDE50";"SI";NA;"7"
"H10_2017";"KDE50";"SI";NA;"8"
"H10_2017";"KDE50";"SI";NA;"9"
"H10_2019";"KDE50";"SI";0;"1"
"H10_2019";"KDE50";"SI";0,04206283446609;"2"
"H10_2019";"KDE50";"SI";0,220045254204977;"3"
"H10_2019";"KDE50";"SI";0,325833554084333;"4"
"H10_2019";"KDE50";"SI";0,380256683374123;"5"
"H10_2019";"KDE50";"SI";0,42958460154748;"6"
"H10_2019";"KDE50";"SI";0,473649946157889;"7"
"H10_2019";"KDE50";"SI";0,49752062486084;"8"
"H10_2019";"KDE50";"SI";NA;"9"
"H10_2020";"KDE50";"SI";0,195272713901419;"1"
"H10_2020";"KDE50";"SI";0,542401332044539;"2"
"H10_2020";"KDE50";"SI";0,395828046213802;"3"
"H10_2020";"KDE50";"SI";0,278858940790835;"4"
"H10_2020";"KDE50";"SI";0,286026596645095;"5"
"H10_2020";"KDE50";"SI";NA;"6"
"H10_2020";"KDE50";"SI";NA;"7"
"H10_2020";"KDE50";"SI";NA;"8"
"H10_2020";"KDE50";"SI";NA;"9"
"H10_2022";"KDE50";"SI";0,308376229546788;"1"
"H10_2022";"KDE50";"SI";0,445092126935871;"2"
"H10_2022";"KDE50";"SI";0,529186984090733;"3"
"H10_2022";"KDE50";"SI";0,555433965275534;"4"
"H10_2022";"KDE50";"SI";0,596113060466242;"5"
"H10_2022";"KDE50";"SI";0,611986022806022;"6"
"H10_2022";"KDE50";"SI";0,658386015132327;"7"
"H10_2022";"KDE50";"SI";0,649469670388021;"8"
"H10_2022";"KDE50";"SI";NA;"9"
"G2_2016";"KDE50";"SI";0,0983724938314511;"1"
"G2_2016";"KDE50";"SI";0,576342857203713;"2"
"G2_2016";"KDE50";"SI";0,625883799349339;"3"
"G2_2016";"KDE50";"SI";0,522339344692183;"4"
"G2_2016";"KDE50";"SI";0,523212894347028;"5"
"G2_2016";"KDE50";"SI";NA;"6"
"G2_2016";"KDE50";"SI";NA;"7"
"G2_2016";"KDE50";"SI";NA;"8"
"G2_2016";"KDE50";"SI";NA;"9"
"G2_2018";"KDE50";"SI";0,0971587860494412;"1"
"G2_2018";"KDE50";"SI";0,462344872279832;"2"
"G2_2018";"KDE50";"SI";0,471826396310862;"3"
"G2_2018";"KDE50";"SI";0,486835401312708;"4"
"G2_2018";"KDE50";"SI";0,496907792025539;"5"
"G2_2018";"KDE50";"SI";0,491384546401186;"6"
"G2_2018";"KDE50";"SI";0,468393995300377;"7"
"G2_2018";"KDE50";"SI";NA;"8"
"G2_2018";"KDE50";"SI";NA;"9"
"G2_2019";"KDE50";"SI";0,0994263571023608;"1"
"G2_2019";"KDE50";"SI";0,421088610575365;"2"
"G2_2019";"KDE50";"SI";0,631000856950177;"3"
"G2_2019";"KDE50";"SI";0,684510808539855;"4"
"G2_2019";"KDE50";"SI";0,652449283627748;"5"
"G2_2019";"KDE50";"SI";0,665570120525456;"6"
"G2_2019";"KDE50";"SI";0,674492604298763;"7"
"G2_2019";"KDE50";"SI";NA;"8"
"G2_2019";"KDE50";"SI";NA;"9"
"G2_2022";"KDE50";"SI";0,0975864084967193;"1"
"G2_2022";"KDE50";"SI";0,323171480983773;"2"
"G2_2022";"KDE50";"SI";0,574265325615237;"3"
"G2_2022";"KDE50";"SI";0,565185948578848;"4"
"G2_2022";"KDE50";"SI";0,444438052704565;"5"
"G2_2022";"KDE50";"SI";NA;"6"
"G2_2022";"KDE50";"SI";NA;"7"
"G2_2022";"KDE50";"SI";NA;"8"
"G2_2022";"KDE50";"SI";NA;"9"
"HA17_2018";"KDE50";"SI";0,191466678067066;"1"
"HA17_2018";"KDE50";"SI";0,525325392370406;"2"
"HA17_2018";"KDE50";"SI";0,637458215458698;"3"
"HA17_2018";"KDE50";"SI";0,486929984162338;"4"
"HA17_2018";"KDE50";"SI";0,502017059770258;"5"
"HA17_2018";"KDE50";"SI";0,41154634580073;"6"
"HA17_2018";"KDE50";"SI";0,401433735724479;"7"
"HA17_2018";"KDE50";"SI";NA;"8"
"HA17_2018";"KDE50";"SI";NA;"9"
"HA17_2020";"KDE50";"SI";0,396585349418651;"1"
"HA17_2020";"KDE50";"SI";0,600285107284455;"2"
"HA17_2020";"KDE50";"SI";0,714726574973346;"3"
"HA17_2020";"KDE50";"SI";0,725494796509832;"4"
"HA17_2020";"KDE50";"SI";NA;"5"
"HA17_2020";"KDE50";"SI";NA;"6"
"HA17_2020";"KDE50";"SI";NA;"7"
"HA17_2020";"KDE50";"SI";NA;"8"
"HA17_2020";"KDE50";"SI";NA;"9"
"HA13_2020";"KDE50";"SI";0,165864873558634;"1"
"HA13_2020";"KDE50";"SI";0,375396137836919;"2"
"HA13_2020";"KDE50";"SI";0,656459319264277;"3"
"HA13_2020";"KDE50";"SI";0,687958883524376;"4"
"HA13_2020";"KDE50";"SI";0,713999943546333;"5"
"HA13_2020";"KDE50";"SI";0,73329940036154;"6"
"HA13_2020";"KDE50";"SI";0,74685280432259;"7"
"HA13_2020";"KDE50";"SI";NA;"8"
"HA13_2020";"KDE50";"SI";NA;"9"
"HA12_2019";"KDE50";"SI";0,305535733051012;"1"
"HA12_2019";"KDE50";"SI";0,514330809919525;"2"
"HA12_2019";"KDE50";"SI";0,613593448773998;"3"
"HA12_2019";"KDE50";"SI";0,63376443870969;"4"
"HA12_2019";"KDE50";"SI";0,6407877998528;"5"
"HA12_2019";"KDE50";"SI";0,642410081273093;"6"
"HA12_2019";"KDE50";"SI";0,631903859765145;"7"
"HA12_2019";"KDE50";"SI";NA;"8"
"HA12_2019";"KDE50";"SI";NA;"9"
"H1_2016";"KDE50";"SI";0,0925322040568195;"1"
"H1_2016";"KDE50";"SI";0,256851147509698;"2"
"H1_2016";"KDE50";"SI";0,372647913659592;"3"
"H1_2016";"KDE50";"SI";0,411769540678538;"4"
"H1_2016";"KDE50";"SI";0,431437931717846;"5"
"H1_2016";"KDE50";"SI";0,430398664700144;"6"
"H1_2016";"KDE50";"SI";NA;"7"
"H1_2016";"KDE50";"SI";NA;"8"
"H1_2016";"KDE50";"SI";NA;"9"
"H6_2016";"KDE50";"SI";0,0731984400055087;"1"
"H6_2016";"KDE50";"SI";0,289395721500101;"2"
"H6_2016";"KDE50";"SI";0,327870387973403;"3"
"H6_2016";"KDE50";"SI";0,563753446062975;"4"
"H6_2016";"KDE50";"SI";0,544797172404649;"5"
"H6_2016";"KDE50";"SI";0,532006939432637;"6"
"H6_2016";"KDE50";"SI";0,524696474269071;"7"
"H6_2016";"KDE50";"SI";NA;"8"
"H6_2016";"KDE50";"SI";NA;"9"
"H6_2021";"KDE50";"SI";0,0949783517677894;"1"
"H6_2021";"KDE50";"SI";0,353042895026786;"2"
"H6_2021";"KDE50";"SI";0,408977593696171;"3"
"H6_2021";"KDE50";"SI";0,527998730167611;"4"
"H6_2021";"KDE50";"SI";0,57179485744053;"5"
"H6_2021";"KDE50";"SI";NA;"6"
"H6_2021";"KDE50";"SI";NA;"7"
"H6_2021";"KDE50";"SI";NA;"8"
"H6_2021";"KDE50";"SI";NA;"9"
"HA11_2019";"KDE50";"SI";0,182698514725014;"1"
"HA11_2019";"KDE50";"SI";0,239467503707302;"2"
"HA11_2019";"KDE50";"SI";0,32624989730067;"3"
"HA11_2019";"KDE50";"SI";0,346767410211515;"4"
"HA11_2019";"KDE50";"SI";0,410999868618684;"5"
"HA11_2019";"KDE50";"SI";0,425171274618745;"6"
"HA11_2019";"KDE50";"SI";0,43797535703551;"7"
"HA11_2019";"KDE50";"SI";NA;"8"
"HA11_2019";"KDE50";"SI";NA;"9"
"A6_2016";"KDE50";"SI";0,206797861810419;"1"
"A6_2016";"KDE50";"SI";0,240930725571762;"2"
"A6_2016";"KDE50";"SI";0,40668607395567;"3"
"A6_2016";"KDE50";"SI";0,463839461391957;"4"
"A6_2016";"KDE50";"SI";0,481111797981502;"5"
"A6_2016";"KDE50";"SI";0,502838020266911;"6"
"A6_2016";"KDE50";"SI";0,503712350672833;"7"
"A6_2016";"KDE50";"SI";NA;"8"
"A6_2016";"KDE50";"SI";NA;"9"
"A6_2020";"KDE50";"SI";0,232231394942088;"1"
"A6_2020";"KDE50";"SI";0,363274664691268;"2"
"A6_2020";"KDE50";"SI";0,655350985596743;"3"
"A6_2020";"KDE50";"SI";0,717957632165774;"4"
"A6_2020";"KDE50";"SI";0,745412767838214;"5"
"A6_2020";"KDE50";"SI";NA;"6"
"A6_2020";"KDE50";"SI";NA;"7"
"A6_2020";"KDE50";"SI";NA;"8"
"A6_2020";"KDE50";"SI";NA;"9"
"A6_2020";"KDE50";"SI";0,0604756297674347;"1"
"A6_2020";"KDE50";"SI";0,127108346818807;"2"
"A6_2020";"KDE50";"SI";0,231828155516768;"3"
"A6_2020";"KDE50";"SI";0,24851860870326;"4"
"A6_2020";"KDE50";"SI";NA;"5"
"A6_2020";"KDE50";"SI";NA;"6"
"A6_2020";"KDE50";"SI";NA;"7"
"A6_2020";"KDE50";"SI";NA;"8"
"A6_2020";"KDE50";"SI";NA;"9"
"A6_2021";"KDE50";"SI";0,265359329430748;"1"
"A6_2021";"KDE50";"SI";0,548734680007441;"2"
"A6_2021";"KDE50";"SI";0,574644443229353;"3"
"A6_2021";"KDE50";"SI";0,603168343458295;"4"
"A6_2021";"KDE50";"SI";0,638689632412857;"5"
"A6_2021";"KDE50";"SI";0,661926062660118;"6"
"A6_2021";"KDE50";"SI";0,688339112523824;"7"
"A6_2021";"KDE50";"SI";NA;"8"
"A6_2021";"KDE50";"SI";NA;"9"
"G3_2018";"KDE50";"SI";0,245951261271662;"1"
"G3_2018";"KDE50";"SI";0,66520026019328;"2"
"G3_2018";"KDE50";"SI";0,730819659289677;"3"
"G3_2018";"KDE50";"SI";0,69083599655191;"4"
"G3_2018";"KDE50";"SI";0,62619397393643;"5"
"G3_2018";"KDE50";"SI";0,6464796533334;"6"
"G3_2018";"KDE50";"SI";0,685899874146252;"7"
"G3_2018";"KDE50";"SI";0,693673620812701;"8"
"G3_2018";"KDE50";"SI";0,696338649088933;"9"
"HA1_2020";"KDE50";"SI";0,146212481894594;"1"
"HA1_2020";"KDE50";"SI";0,198058030668117;"2"
"HA1_2020";"KDE50";"SI";NA;"3"
"HA1_2020";"KDE50";"SI";NA;"4"
"HA1_2020";"KDE50";"SI";NA;"5"
"HA1_2020";"KDE50";"SI";NA;"6"
"HA1_2020";"KDE50";"SI";NA;"7"
"HA1_2020";"KDE50";"SI";NA;"8"
"HA1_2020";"KDE50";"SI";NA;"9"
"HA15_2022";"KDE50";"SI";0,378904401831289;"1"
"HA15_2022";"KDE50";"SI";0,796993813010656;"2"
"HA15_2022";"KDE50";"SI";0,584961358007802;"3"
"HA15_2022";"KDE50";"SI";0,574157104463161;"4"
"HA15_2022";"KDE50";"SI";0,555718289461796;"5"
"HA15_2022";"KDE50";"SI";0,551824649559487;"6"
"HA15_2022";"KDE50";"SI";NA;"7"
"HA15_2022";"KDE50";"SI";NA;"8"
"HA15_2022";"KDE50";"SI";NA;"9"
"A4_2020";"KDE50";"SI";0,321318137706984;"1"
"A4_2020";"KDE50";"SI";0,361232648246359;"2"
"A4_2020";"KDE50";"SI";0,416217191467827;"3"
"A4_2020";"KDE50";"SI";0,405109206604477;"4"
"A4_2020";"KDE50";"SI";0,386132366140951;"5"
"A4_2020";"KDE50";"SI";0,382099056491922;"6"
"A4_2020";"KDE50";"SI";NA;"7"
"A4_2020";"KDE50";"SI";NA;"8"
"A4_2020";"KDE50";"SI";NA;"9"
"H4_2016";"KDE50";"SI";0,0707990976697748;"1"
"H4_2016";"KDE50";"SI";0,487670278744976;"2"
"H4_2016";"KDE50";"SI";0,507688602281476;"3"
"H4_2016";"KDE50";"SI";0,612622336082945;"4"
"H4_2016";"KDE50";"SI";0,603595340734058;"5"
"H4_2016";"KDE50";"SI";0,666696012572921;"6"
"H4_2016";"KDE50";"SI";0,690856172481536;"7"
"H4_2016";"KDE50";"SI";0,702173374338651;"8"
"H4_2016";"KDE50";"SI";0,706816683162836;"9"
"H4_2018";"KDE50";"SI";0,141339558565265;"1"
"H4_2018";"KDE50";"SI";0,478782714929315;"2"
"H4_2018";"KDE50";"SI";0,588173627890956;"3"
"H4_2018";"KDE50";"SI";0,667777216823036;"4"
"H4_2018";"KDE50";"SI";0,685734035833476;"5"
"H4_2018";"KDE50";"SI";0,627722185537402;"6"
"H4_2018";"KDE50";"SI";NA;"7"
"H4_2018";"KDE50";"SI";NA;"8"
"H4_2018";"KDE50";"SI";NA;"9"
"H4_2019";"KDE50";"SI";0,218328226406853;"1"
"H4_2019";"KDE50";"SI";0,345187155900745;"2"
"H4_2019";"KDE50";"SI";0,250266774639262;"3"
"H4_2019";"KDE50";"SI";0,241510760277716;"4"
"H4_2019";"KDE50";"SI";0,24596969189879;"5"
"H4_2019";"KDE50";"SI";NA;"6"
"H4_2019";"KDE50";"SI";NA;"7"
"H4_2019";"KDE50";"SI";NA;"8"
"H4_2019";"KDE50";"SI";NA;"9"
"A2_2017";"KDE50";"SI";0,334328949046106;"1"
"A2_2017";"KDE50";"SI";0,79294544519759;"2"
"A2_2017";"KDE50";"SI";0,270639157608737;"3"
"A2_2017";"KDE50";"SI";NA;"4"
"A2_2017";"KDE50";"SI";0,218485438937409;"5"
"A2_2017";"KDE50";"SI";0,218858604009071;"6"
"A2_2017";"KDE50";"SI";NA;"7"
"A2_2017";"KDE50";"SI";NA;"8"
"A2_2017";"KDE50";"SI";NA;"9"
"A2_2021";"KDE50";"SI";0,198898379757563;"1"
"A2_2021";"KDE50";"SI";0,457583452526325;"2"
"A2_2021";"KDE50";"SI";0,74129107160023;"3"
"A2_2021";"KDE50";"SI";0,795706086913683;"4"
"A2_2021";"KDE50";"SI";0,687232870309655;"5"
"A2_2021";"KDE50";"SI";0,671297163249468;"6"
"A2_2021";"KDE50";"SI";NA;"7"
"A2_2021";"KDE50";"SI";NA;"8"
"A2_2021";"KDE50";"SI";NA;"9"
"H7_2020";"KDE50";"SI";0,11789937146084;"1"
"H7_2020";"KDE50";"SI";0,361812441708899;"2"
"H7_2020";"KDE50";"SI";0,599658989438446;"3"
"H7_2020";"KDE50";"SI";0,636284717699271;"4"
"H7_2020";"KDE50";"SI";NA;"5"
"H7_2020";"KDE50";"SI";NA;"6"
"H7_2020";"KDE50";"SI";NA;"7"
"H7_2020";"KDE50";"SI";NA;"8"
"H7_2020";"KDE50";"SI";NA;"9"
"HA9_2020";"KDE50";"SI";0,199239132638898;"1"
"HA9_2020";"KDE50";"SI";0,60267747943693;"2"
"HA9_2020";"KDE50";"SI";0,588052693880127;"3"
"HA9_2020";"KDE50";"SI";0,578905711112503;"4"
"HA9_2020";"KDE50";"SI";0,631061860400212;"5"
"HA9_2020";"KDE50";"SI";0,674764165476451;"6"
"HA9_2020";"KDE50";"SI";NA;"7"
"HA9_2020";"KDE50";"SI";NA;"8"
"HA9_2020";"KDE50";"SI";NA;"9"
"D15_2020";"KDE50";"SI";0,22160393890188;"1"
"D15_2020";"KDE50";"SI";0,345108298580841;"2"
"D15_2020";"KDE50";"SI";0,530761580372717;"3"
"D15_2020";"KDE50";"SI";0,521139624587775;"4"
"D15_2020";"KDE50";"SI";NA;"5"
"D15_2020";"KDE50";"SI";NA;"6"
"D15_2020";"KDE50";"SI";NA;"7"
"D15_2020";"KDE50";"SI";NA;"8"
"D15_2020";"KDE50";"SI";NA;"9"
"G4_2019";"KDE99";"SI";0,185103444080865;"1"
"G4_2019";"KDE99";"SI";0,456328825919664;"2"
"G4_2019";"KDE99";"SI";0,594480642187291;"3"
"G4_2019";"KDE99";"SI";0,649861254965595;"4"
"G4_2019";"KDE99";"SI";0,6616892516672;"5"
"G4_2019";"KDE99";"SI";0,66329209840626;"6"
"G4_2019";"KDE99";"SI";0,665752629797527;"7"
"G4_2019";"KDE99";"SI";0,668363665901451;"8"
"G4_2019";"KDE99";"SI";NA;"9"
"H11_2018";"KDE99";"SI";0,632559315608991;"1"
"H11_2018";"KDE99";"SI";0,817580443156139;"2"
"H11_2018";"KDE99";"SI";0,83267592399043;"3"
"H11_2018";"KDE99";"SI";0,88593260393678;"4"
"H11_2018";"KDE99";"SI";NA;"5"
"H11_2018";"KDE99";"SI";NA;"6"
"H11_2018";"KDE99";"SI";NA;"7"
"H11_2018";"KDE99";"SI";NA;"8"
"H11_2018";"KDE99";"SI";NA;"9"
"H11_2019";"KDE99";"SI";0,502984724875052;"1"
"H11_2019";"KDE99";"SI";0,818911742431346;"2"
"H11_2019";"KDE99";"SI";0,86862416537538;"3"
"H11_2019";"KDE99";"SI";NA;"4"
"H11_2019";"KDE99";"SI";NA;"5"
"H11_2019";"KDE99";"SI";NA;"6"
"H11_2019";"KDE99";"SI";NA;"7"
"H11_2019";"KDE99";"SI";NA;"8"
"H11_2019";"KDE99";"SI";NA;"9"
"H10_2017";"KDE99";"SI";0,126791657509131;"1"
"H10_2017";"KDE99";"SI";0,179154692644905;"2"
"H10_2017";"KDE99";"SI";0,35186824209873;"3"
"H10_2017";"KDE99";"SI";0,360565857028122;"4"
"H10_2017";"KDE99";"SI";0,387607570045554;"5"
"H10_2017";"KDE99";"SI";0,424513010703541;"6"
"H10_2017";"KDE99";"SI";NA;"7"
"H10_2017";"KDE99";"SI";NA;"8"
"H10_2017";"KDE99";"SI";NA;"9"
"H10_2019";"KDE99";"SI";0,130411962586356;"1"
"H10_2019";"KDE99";"SI";0,701118180298739;"2"
"H10_2019";"KDE99";"SI";0,839738525880899;"3"
"H10_2019";"KDE99";"SI";0,857503099057018;"4"
"H10_2019";"KDE99";"SI";0,873139647618061;"5"
"H10_2019";"KDE99";"SI";0,878212120473477;"6"
"H10_2019";"KDE99";"SI";0,867904908536425;"7"
"H10_2019";"KDE99";"SI";0,831526048000473;"8"
"H10_2019";"KDE99";"SI";NA;"9"
"H10_2020";"KDE99";"SI";0,309205204258595;"1"
"H10_2020";"KDE99";"SI";0,777463346964446;"2"
"H10_2020";"KDE99";"SI";0,682404365076752;"3"
"H10_2020";"KDE99";"SI";0,498176949323544;"4"
"H10_2020";"KDE99";"SI";0,508873776242698;"5"
"H10_2020";"KDE99";"SI";NA;"6"
"H10_2020";"KDE99";"SI";NA;"7"
"H10_2020";"KDE99";"SI";NA;"8"
"H10_2020";"KDE99";"SI";NA;"9"
"H10_2022";"KDE99";"SI";0,469533680263229;"1"
"H10_2022";"KDE99";"SI";0,664028731685667;"2"
"H10_2022";"KDE99";"SI";0,809322479824707;"3"
"H10_2022";"KDE99";"SI";0,822515746128188;"4"
"H10_2022";"KDE99";"SI";0,828891338877868;"5"
"H10_2022";"KDE99";"SI";0,834018403199757;"6"
"H10_2022";"KDE99";"SI";0,880944039512919;"7"
"H10_2022";"KDE99";"SI";0,879668149042522;"8"
"H10_2022";"KDE99";"SI";NA;"9"
"G2_2016";"KDE99";"SI";0,236049235450374;"1"
"G2_2016";"KDE99";"SI";0,688590513680013;"2"
"G2_2016";"KDE99";"SI";0,828339264556471;"3"
"G2_2016";"KDE99";"SI";0,840741234557317;"4"
"G2_2016";"KDE99";"SI";0,847637217980733;"5"
"G2_2016";"KDE99";"SI";NA;"6"
"G2_2016";"KDE99";"SI";NA;"7"
"G2_2016";"KDE99";"SI";NA;"8"
"G2_2016";"KDE99";"SI";NA;"9"
"G2_2018";"KDE99";"SI";0,175112659090863;"1"
"G2_2018";"KDE99";"SI";0,670527578602238;"2"
"G2_2018";"KDE99";"SI";0,741358531549312;"3"
"G2_2018";"KDE99";"SI";0,756009776437305;"4"
"G2_2018";"KDE99";"SI";0,760771711571795;"5"
"G2_2018";"KDE99";"SI";0,773470738000743;"6"
"G2_2018";"KDE99";"SI";0,767592597745422;"7"
"G2_2018";"KDE99";"SI";NA;"8"
"G2_2018";"KDE99";"SI";NA;"9"
"G2_2019";"KDE99";"SI";0,177085811646622;"1"
"G2_2019";"KDE99";"SI";0,700540268910957;"2"
"G2_2019";"KDE99";"SI";0,811554777134366;"3"
"G2_2019";"KDE99";"SI";0,872059714925815;"4"
"G2_2019";"KDE99";"SI";0,860577272758253;"5"
"G2_2019";"KDE99";"SI";0,865407955831811;"6"
"G2_2019";"KDE99";"SI";0,878168639003314;"7"
"G2_2019";"KDE99";"SI";NA;"8"
"G2_2019";"KDE99";"SI";NA;"9"
"G2_2022";"KDE99";"SI";0,210355223380071;"1"
"G2_2022";"KDE99";"SI";0,608300474697527;"2"
"G2_2022";"KDE99";"SI";0,892667538836604;"3"
"G2_2022";"KDE99";"SI";0,885598827584951;"4"
"G2_2022";"KDE99";"SI";0,82232526770695;"5"
"G2_2022";"KDE99";"SI";NA;"6"
"G2_2022";"KDE99";"SI";NA;"7"
"G2_2022";"KDE99";"SI";NA;"8"
"G2_2022";"KDE99";"SI";NA;"9"
"HA17_2018";"KDE99";"SI";0,341999733601029;"1"
"HA17_2018";"KDE99";"SI";0,791244592242583;"2"
"HA17_2018";"KDE99";"SI";0,888583219613856;"3"
"HA17_2018";"KDE99";"SI";0,837221131180585;"4"
"HA17_2018";"KDE99";"SI";0,846981254420152;"5"
"HA17_2018";"KDE99";"SI";0,766888167472894;"6"
"HA17_2018";"KDE99";"SI";0,737414351802239;"7"
"HA17_2018";"KDE99";"SI";NA;"8"
"HA17_2018";"KDE99";"SI";NA;"9"
"HA17_2020";"KDE99";"SI";0,581074237667377;"1"
"HA17_2020";"KDE99";"SI";0,834045911998728;"2"
"HA17_2020";"KDE99";"SI";0,912263524766271;"3"
"HA17_2020";"KDE99";"SI";0,923676503616959;"4"
"HA17_2020";"KDE99";"SI";NA;"5"
"HA17_2020";"KDE99";"SI";NA;"6"
"HA17_2020";"KDE99";"SI";NA;"7"
"HA17_2020";"KDE99";"SI";NA;"8"
"HA17_2020";"KDE99";"SI";NA;"9"
"HA13_2020";"KDE99";"SI";0,373275041524175;"1"
"HA13_2020";"KDE99";"SI";0,678160261622322;"2"
"HA13_2020";"KDE99";"SI";0,834540367456325;"3"
"HA13_2020";"KDE99";"SI";0,847556081630143;"4"
"HA13_2020";"KDE99";"SI";0,86501379719413;"5"
"HA13_2020";"KDE99";"SI";0,87966882858792;"6"
"HA13_2020";"KDE99";"SI";0,884394067035562;"7"
"HA13_2020";"KDE99";"SI";NA;"8"
"HA13_2020";"KDE99";"SI";NA;"9"
"HA12_2019";"KDE99";"SI";0,50591730533769;"1"
"HA12_2019";"KDE99";"SI";0,81178306786624;"2"
"HA12_2019";"KDE99";"SI";0,883919654252199;"3"
"HA12_2019";"KDE99";"SI";0,893935297838856;"4"
"HA12_2019";"KDE99";"SI";0,894980690256604;"5"
"HA12_2019";"KDE99";"SI";0,919042331147064;"6"
"HA12_2019";"KDE99";"SI";0,894653561682456;"7"
"HA12_2019";"KDE99";"SI";NA;"8"
"HA12_2019";"KDE99";"SI";NA;"9"
"H1_2016";"KDE99";"SI";0,21425251568686;"1"
"H1_2016";"KDE99";"SI";0,578053948313764;"2"
"H1_2016";"KDE99";"SI";0,693231192622467;"3"
"H1_2016";"KDE99";"SI";0,718064383598448;"4"
"H1_2016";"KDE99";"SI";0,725136795966025;"5"
"H1_2016";"KDE99";"SI";0,727724963138655;"6"
"H1_2016";"KDE99";"SI";NA;"7"
"H1_2016";"KDE99";"SI";NA;"8"
"H1_2016";"KDE99";"SI";NA;"9"
"H6_2016";"KDE99";"SI";0,170767559050122;"1"
"H6_2016";"KDE99";"SI";0,650378326251593;"2"
"H6_2016";"KDE99";"SI";0,826072785609746;"3"
"H6_2016";"KDE99";"SI";0,891539849275117;"4"
"H6_2016";"KDE99";"SI";0,898278327397375;"5"
"H6_2016";"KDE99";"SI";0,899003514154816;"6"
"H6_2016";"KDE99";"SI";0,896091799345869;"7"
"H6_2016";"KDE99";"SI";NA;"8"
"H6_2016";"KDE99";"SI";NA;"9"
"H6_2021";"KDE99";"SI";0,221526265151856;"1"
"H6_2021";"KDE99";"SI";0,553754595760155;"2"
"H6_2021";"KDE99";"SI";0,786895774499195;"3"
"H6_2021";"KDE99";"SI";0,843668903513594;"4"
"H6_2021";"KDE99";"SI";0,846401074312987;"5"
"H6_2021";"KDE99";"SI";NA;"6"
"H6_2021";"KDE99";"SI";NA;"7"
"H6_2021";"KDE99";"SI";NA;"8"
"H6_2021";"KDE99";"SI";NA;"9"
"HA11_2019";"KDE99";"SI";0,381789680469153;"1"
"HA11_2019";"KDE99";"SI";0,536166713229282;"2"
"HA11_2019";"KDE99";"SI";0,667068358634944;"3"
"HA11_2019";"KDE99";"SI";0,730466862014149;"4"
"HA11_2019";"KDE99";"SI";0,805826760240804;"5"
"HA11_2019";"KDE99";"SI";0,837633613889607;"6"
"HA11_2019";"KDE99";"SI";0,848121225978246;"7"
"HA11_2019";"KDE99";"SI";NA;"8"
"HA11_2019";"KDE99";"SI";NA;"9"
"A6_2016";"KDE99";"SI";0,349870810569601;"1"
"A6_2016";"KDE99";"SI";0,441254928664566;"2"
"A6_2016";"KDE99";"SI";0,6235246514774;"3"
"A6_2016";"KDE99";"SI";0,70977008717372;"4"
"A6_2016";"KDE99";"SI";0,724296061310962;"5"
"A6_2016";"KDE99";"SI";0,731391693418554;"6"
"A6_2016";"KDE99";"SI";0,732536411374402;"7"
"A6_2016";"KDE99";"SI";NA;"8"
"A6_2016";"KDE99";"SI";NA;"9"
"A6_2020";"KDE99";"SI";0,390077892455538;"1"
"A6_2020";"KDE99";"SI";0,547824369470907;"2"
"A6_2020";"KDE99";"SI";0,858848792702022;"3"
"A6_2020";"KDE99";"SI";0,885898300709067;"4"
"A6_2020";"KDE99";"SI";0,894192215438687;"5"
"A6_2020";"KDE99";"SI";NA;"6"
"A6_2020";"KDE99";"SI";NA;"7"
"A6_2020";"KDE99";"SI";NA;"8"
"A6_2020";"KDE99";"SI";NA;"9"
"A6_2020";"KDE99";"SI";0,203401594377272;"1"
"A6_2020";"KDE99";"SI";0,329747498238682;"2"
