ID_pair;KDE;Period_num;Factor;Level;Difference
G2_2022;KDE50;3;OSO;Open;14,3471899
HA17_2018;KDE50;3;OSO;Open;-12,14690412
HA17_2020;KDE50;3;OSO;Open;-4,673015335
HA13_2020;KDE50;3;OSO;Open;-11,63492292
HA12_2019;KDE50;3;OSO;Open;-8,008485973
H1_2016;KDE50;3;OSO;Open;9,693394936
H6_2016;KDE50;3;OSO;Open;17,54320485
H6_2021;KDE50;3;OSO;Open;-5,366861571
HA11_2019;KDE50;3;OSO;Open;-15,23194557
A6_2016;KDE50;3;OSO;Open;18,1739973
A6_2020_1;KDE50;3;OSO;Open;6,629384371
A6_2020_2;KDE50;3;OSO;Open;1,021934566
A6_2021;KDE50;3;OSO;Open;3,995742576
G3_2018;KDE50;3;OSO;Open;11,7043835
HA15_2022;KDE50;3;OSO;Open;-10,66545689
A4_2020;KDE50;3;OSO;Open;-15,67258598
H4_2016;KDE50;3;OSO;Open;13,80770563
H4_2018;KDE50;3;OSO;Open;11,68337644
H4_2019;KDE50;3;OSO;Open;25,29436429
A2_2017;KDE50;3;OSO;Open;7,4090329
A2_2021;KDE50;3;OSO;Open;9,90028394
H7_2020;KDE50;3;OSO;Open;14,43415007
HA9_2020;KDE50;3;OSO;Open;7,554117528
D15_2020;KDE50;3;OSO;Open;8,654172279
G4_2019;KDE50;3;OSO;Urban;-0,568973986
H11_2018;KDE50;3;OSO;Urban;5,068890631
H11_2019;KDE50;3;OSO;Urban;4,212610844
H10_2017;KDE50;3;OSO;Urban;-11,77232439
H10_2019;KDE50;3;OSO;Urban;3,89119663
H10_2020;KDE50;3;OSO;Urban;-8,145845341
H10_2022;KDE50;3;OSO;Urban;-11,46770383
G2_2016;KDE50;3;OSO;Urban;0,80415358
G2_2018;KDE50;3;OSO;Urban;0,739395226
G2_2019;KDE50;3;OSO;Urban;0,413375078
G2_2022;KDE50;3;OSO;Urban;-7,938127011
HA17_2018;KDE50;3;OSO;Urban;0,256144219
HA17_2020;KDE50;3;OSO;Urban;0,243511576
HA13_2020;KDE50;3;OSO;Urban;0,071356366
HA12_2019;KDE50;3;OSO;Urban;0,061030451
H1_2016;KDE50;3;OSO;Urban;0,785320209
H6_2016;KDE50;3;OSO;Urban;-1,799762426
H6_2021;KDE50;3;OSO;Urban;-27,88409927
HA11_2019;KDE50;3;OSO;Urban;0,678406516
A6_2016;KDE50;3;OSO;Urban;0,058644147
A6_2020_1;KDE50;3;OSO;Urban;0,035224944
A6_2020_2;KDE50;3;OSO;Urban;0,048637142
A6_2021;KDE50;3;OSO;Urban;0,047419543
G3_2018;KDE50;3;OSO;Urban;0,247207169
HA15_2022;KDE50;3;OSO;Urban;0,481094191
A4_2020;KDE50;3;OSO;Urban;0,188185762
H4_2016;KDE50;3;OSO;Urban;-0,216036751
H4_2018;KDE50;3;OSO;Urban;0,088876974
H4_2019;KDE50;3;OSO;Urban;0,160022335
A2_2017;KDE50;3;OSO;Urban;-0,034710886
A2_2021;KDE50;3;OSO;Urban;0,448930875
H7_2020;KDE50;3;OSO;Urban;-4,0320928
HA9_2020;KDE50;3;OSO;Urban;4,266666727
D15_2020;KDE50;3;OSO;Urban;0,024390244
G4_2019;KDE50;3;OSO;Wetland;NA
H11_2018;KDE50;3;OSO;Wetland;0,432578095
H11_2019;KDE50;3;OSO;Wetland;0,412174095
H10_2017;KDE50;3;OSO;Wetland;0,020062193
H10_2019;KDE50;3;OSO;Wetland;0,020062193
H10_2020;KDE50;3;OSO;Wetland;0,020062193
H10_2022;KDE50;3;OSO;Wetland;0,020062193
G2_2016;KDE50;3;OSO;Wetland;0
G2_2018;KDE50;3;OSO;Wetland;0
G2_2019;KDE50;3;OSO;Wetland;0
G2_2022;KDE50;3;OSO;Wetland;-0,063144601
HA17_2018;KDE50;3;OSO;Wetland;0
HA17_2020;KDE50;3;OSO;Wetland;0
HA13_2020;KDE50;3;OSO;Wetland;0
HA12_2019;KDE50;3;OSO;Wetland;0,063757891
H1_2016;KDE50;3;OSO;Wetland;NA
H6_2016;KDE50;3;OSO;Wetland;-0,170073414
H6_2021;KDE50;3;OSO;Wetland;0
HA11_2019;KDE50;3;OSO;Wetland;0
A6_2016;KDE50;3;OSO;Wetland;0
A6_2020_1;KDE50;3;OSO;Wetland;0
A6_2020_2;KDE50;3;OSO;Wetland;0
A6_2021;KDE50;3;OSO;Wetland;0
G3_2018;KDE50;3;OSO;Wetland;0,006187736
HA15_2022;KDE50;3;OSO;Wetland;0
A4_2020;KDE50;3;OSO;Wetland;0
H4_2016;KDE50;3;OSO;Wetland;0,023614145
H4_2018;KDE50;3;OSO;Wetland;0,023614145
H4_2019;KDE50;3;OSO;Wetland;0,023614145
A2_2017;KDE50;3;OSO;Wetland;-0,030926774
A2_2021;KDE50;3;OSO;Wetland;-0,108482446
H7_2020;KDE50;3;OSO;Wetland;0,00599898
HA9_2020;KDE50;3;OSO;Wetland;-17,56292093
D15_2020;KDE50;3;OSO;Wetland;0,004878049
G4_2019;KDE50;3;OSO;Rocky;NA
H11_2018;KDE50;3;OSO;Rocky;0,522619255
H11_2019;KDE50;3;OSO;Rocky;0,525637202
H10_2017;KDE50;3;OSO;Rocky;-3,326216933
H10_2019;KDE50;3;OSO;Rocky;4,682735594
H10_2020;KDE50;3;OSO;Rocky;1,188493652
H10_2022;KDE50;3;OSO;Rocky;1,842298015
G2_2016;KDE50;3;OSO;Rocky;0
G2_2018;KDE50;3;OSO;Rocky;0
G2_2019;KDE50;3;OSO;Rocky;0
G2_2022;KDE50;3;OSO;Rocky;-0,0210482
HA17_2018;KDE50;3;OSO;Rocky;6,990999915
HA17_2020;KDE50;3;OSO;Rocky;-10,04108161
HA13_2020;KDE50;3;OSO;Rocky;-19,38008634
HA12_2019;KDE50;3;OSO;Rocky;-9,898312627
H1_2016;KDE50;3;OSO;Rocky;NA
H6_2016;KDE50;3;OSO;Rocky;0,031758634
H6_2021;KDE50;3;OSO;Rocky;0,011175682
HA11_2019;KDE50;3;OSO;Rocky;13,95572126
A6_2016;KDE50;3;OSO;Rocky;NA
A6_2020_1;KDE50;3;OSO;Rocky;NA
A6_2020_2;KDE50;3;OSO;Rocky;NA
A6_2021;KDE50;3;OSO;Rocky;NA
G3_2018;KDE50;3;OSO;Rocky;0,049501887
HA15_2022;KDE50;3;OSO;Rocky;7,660685263
A4_2020;KDE50;3;OSO;Rocky;0
H4_2016;KDE50;3;OSO;Rocky;-1,908671548
H4_2018;KDE50;3;OSO;Rocky;-6,502494704
H4_2019;KDE50;3;OSO;Rocky;-3,702499034
A2_2017;KDE50;3;OSO;Rocky;NA
A2_2021;KDE50;3;OSO;Rocky;NA
H7_2020;KDE50;3;OSO;Rocky;-26,70537397
HA9_2020;KDE50;3;OSO;Rocky;3,737589755
D15_2020;KDE50;3;OSO;Rocky;NA
G4_2019;KDE99;3;OSO;Crop;0,062359092
H11_2018;KDE99;3;OSO;Crop;1,136397503
H11_2019;KDE99;3;OSO;Crop;1,223108803
H10_2017;KDE99;3;OSO;Crop;2,196499742
H10_2019;KDE99;3;OSO;Crop;-0,119015812
H10_2020;KDE99;3;OSO;Crop;1,796461616
H10_2022;KDE99;3;OSO;Crop;1,391205728
G2_2016;KDE99;3;OSO;Crop;0,059283412
G2_2018;KDE99;3;OSO;Crop;0,020821873
G2_2019;KDE99;3;OSO;Crop;-0,010320542
G2_2022;KDE99;3;OSO;Crop;-0,018547695
HA17_2018;KDE99;3;OSO;Crop;0,049652433
HA17_2020;KDE99;3;OSO;Crop;0,049652433
HA13_2020;KDE99;3;OSO;Crop;0,060766371
HA12_2019;KDE99;3;OSO;Crop;0,005751975
H1_2016;KDE99;3;OSO;Crop;0,272404
H6_2016;KDE99;3;OSO;Crop;0,132797683
H6_2021;KDE99;3;OSO;Crop;0,315170954
HA11_2019;KDE99;3;OSO;Crop;0,095922239
A6_2016;KDE99;3;OSO;Crop;1,107364321
A6_2020_1;KDE99;3;OSO;Crop;0,174701671
A6_2020_2;KDE99;3;OSO;Crop;1,108353769
A6_2021;KDE99;3;OSO;Crop;1,029169919
G3_2018;KDE99;3;OSO;Crop;0,102711634
HA15_2022;KDE99;3;OSO;Crop;0,562099796
A4_2020;KDE99;3;OSO;Crop;1,002266282
H4_2016;KDE99;3;OSO;Crop;1,238470795
H4_2018;KDE99;3;OSO;Crop;1,149148183
H4_2019;KDE99;3;OSO;Crop;1,142340468
A2_2017;KDE99;3;OSO;Crop;1,907749398
A2_2021;KDE99;3;OSO;Crop;1,4827528
H7_2020;KDE99;3;OSO;Crop;-0,004144026
HA9_2020;KDE99;3;OSO;Crop;0,037402243
D15_2020;KDE99;3;OSO;Crop;0,203298916
G4_2019;KDE99;3;OSO;Forest;6,270975349
H11_2018;KDE99;3;OSO;Forest;-17,9297436
H11_2019;KDE99;3;OSO;Forest;-17,93369468
H10_2017;KDE99;3;OSO;Forest;-3,693062125
H10_2019;KDE99;3;OSO;Forest;-10,50338711
H10_2020;KDE99;3;OSO;Forest;-2,237282177
H10_2022;KDE99;3;OSO;Forest;0,413236135
G2_2016;KDE99;3;OSO;Forest;-11,48692762
G2_2018;KDE99;3;OSO;Forest;-20,59435468
G2_2019;KDE99;3;OSO;Forest;-23,10694764
G2_2022;KDE99;3;OSO;Forest;-6,089295658
HA17_2018;KDE99;3;OSO;Forest;5,982273416
HA17_2020;KDE99;3;OSO;Forest;11,59782624
HA13_2020;KDE99;3;OSO;Forest;24,41362971
HA12_2019;KDE99;3;OSO;Forest;8,883794309
H1_2016;KDE99;3;OSO;Forest;-6,432021924
H6_2016;KDE99;3;OSO;Forest;-6,598796589
H6_2021;KDE99;3;OSO;Forest;26,63304704
HA11_2019;KDE99;3;OSO;Forest;9,963007151
A6_2016;KDE99;3;OSO;Forest;-21,85022077
A6_2020_1;KDE99;3;OSO;Forest;-6,590023006
A6_2020_2;KDE99;3;OSO;Forest;-12,09651914
A6_2021;KDE99;3;OSO;Forest;-9,368797682
G3_2018;KDE99;3;OSO;Forest;-8,229593707
HA15_2022;KDE99;3;OSO;Forest;9,419626684
A4_2020;KDE99;3;OSO;Forest;8,468780338
H4_2016;KDE99;3;OSO;Forest;-6,764131515
H4_2018;KDE99;3;OSO;Forest;-4,599362613
H4_2019;KDE99;3;OSO;Forest;-14,42635808
A2_2017;KDE99;3;OSO;Forest;-9,154142454
A2_2021;KDE99;3;OSO;Forest;-7,062530096
H7_2020;KDE99;3;OSO;Forest;19,62643144
HA9_2020;KDE99;3;OSO;Forest;12,63189436
D15_2020;KDE99;3;OSO;Forest;-5,388939713
G4_2019;KDE99;3;OSO;Open;-5,800714863
H11_2018;KDE99;3;OSO;Open;12,34563237
H11_2019;KDE99;3;OSO;Open;14,13018221
H10_2017;KDE99;3;OSO;Open;13,1363726
H10_2019;KDE99;3;OSO;Open;5,410321184
H10_2020;KDE99;3;OSO;Open;5,847310715
H10_2022;KDE99;3;OSO;Open;7,289858314
G2_2016;KDE99;3;OSO;Open;10,48610092
G2_2018;KDE99;3;OSO;Open;19,35350727
G2_2019;KDE99;3;OSO;Open;22,34974062
G2_2022;KDE99;3;OSO;Open;10,95429855
HA17_2018;KDE99;3;OSO;Open;-5,164137675
HA17_2020;KDE99;3;OSO;Open;-6,42076966
HA13_2020;KDE99;3;OSO;Open;-11,30915957
HA12_2019;KDE99;3;OSO;Open;-4,760278059
H1_2016;KDE99;3;OSO;Open;6,518338967
H6_2016;KDE99;3;OSO;Open;8,436369485
H6_2021;KDE99;3;OSO;Open;-8,875779251
HA11_2019;KDE99;3;OSO;Open;-12,97656944
A6_2016;KDE99;3;OSO;Open;20,36644674
A6_2020_1;KDE99;3;OSO;Open;6,291916939
A6_2020_2;KDE99;3;OSO;Open;10,645275
A6_2021;KDE99;3;OSO;Open;8,091701154
G3_2018;KDE99;3;OSO;Open;7,606160021
HA15_2022;KDE99;3;OSO;Open;-12,32389192
A4_2020;KDE99;3;OSO;Open;-9,925198634
H4_2016;KDE99;3;OSO;Open;5,982771991
H4_2018;KDE99;3;OSO;Open;6,675676649
H4_2019;KDE99;3;OSO;Open;15,45736515
A2_2017;KDE99;3;OSO;Open;7,019751685
A2_2021;KDE99;3;OSO;Open;5,072959262
H7_2020;KDE99;3;OSO;Open;4,014053663
HA9_2020;KDE99;3;OSO;Open;-0,080002424
D15_2020;KDE99;3;OSO;Open;4,997838584
G4_2019;KDE99;3;OSO;Urban;-0,532619578
H11_2018;KDE99;3;OSO;Urban;3,497569205
H11_2019;KDE99;3;OSO;Urban;2,043326322
H10_2017;KDE99;3;OSO;Urban;-9,096445293
H10_2019;KDE99;3;OSO;Urban;2,342186754
H10_2020;KDE99;3;OSO;Urban;-6,464870034
H10_2022;KDE99;3;OSO;Urban;-10,31281461
G2_2016;KDE99;3;OSO;Urban;0,910048984
G2_2018;KDE99;3;OSO;Urban;1,188531225
G2_2019;KDE99;3;OSO;Urban;0,742993642
G2_2022;KDE99;3;OSO;Urban;-4,800118405
HA17_2018;KDE99;3;OSO;Urban;0,055565732
HA17_2020;KDE99;3;OSO;Urban;0,02986918
HA13_2020;KDE99;3;OSO;Urban;0,336002288
HA12_2019;KDE99;3;OSO;Urban;-0,010913666
H1_2016;KDE99;3;OSO;Urban;-0,358721044
H6_2016;KDE99;3;OSO;Urban;-1,878871949
H6_2021;KDE99;3;OSO;Urban;-18,08097661
HA11_2019;KDE99;3;OSO;Urban;3,442954126
A6_2016;KDE99;3;OSO;Urban;0,352044612
A6_2020_1;KDE99;3;OSO;Urban;0,099039294
A6_2020_2;KDE99;3;OSO;Urban;0,318525275
A6_2021;KDE99;3;OSO;Urban;0,223561508
G3_2018;KDE99;3;OSO;Urban;0,245126282
HA15_2022;KDE99;3;OSO;Urban;1,403065199
A4_2020;KDE99;3;OSO;Urban;0,412340948
H4_2016;KDE99;3;OSO;Urban;0,506068294
H4_2018;KDE99;3;OSO;Urban;0,617943231
H4_2019;KDE99;3;OSO;Urban;0,631657597
A2_2017;KDE99;3;OSO;Urban;0,245103985
A2_2021;KDE99;3;OSO;Urban;0,572842473
H7_2020;KDE99;3;OSO;Urban;-3,966698564
HA9_2020;KDE99;3;OSO;Urban;0,019364794
D15_2020;KDE99;3;OSO;Urban;0,181564883
G4_2019;KDE99;3;OSO;Wetland;NA
H11_2018;KDE99;3;OSO;Wetland;0,186199591
H11_2019;KDE99;3;OSO;Wetland;0,308807222
H10_2017;KDE99;3;OSO;Wetland;0,023520715
H10_2019;KDE99;3;OSO;Wetland;-0,233045351
H10_2020;KDE99;3;OSO;Wetland;0,023520715
H10_2022;KDE99;3;OSO;Wetland;0,01397873
G2_2016;KDE99;3;OSO;Wetland;0,029641706
G2_2018;KDE99;3;OSO;Wetland;0,029641706
G2_2019;KDE99;3;OSO;Wetland;0,022681311
G2_2022;KDE99;3;OSO;Wetland;-0,03521755
HA17_2018;KDE99;3;OSO;Wetland;0,006206554
HA17_2020;KDE99;3;OSO;Wetland;0,006206554
HA13_2020;KDE99;3;OSO;Wetland;0,01429797
HA12_2019;KDE99;3;OSO;Wetland;1,657012565
H1_2016;KDE99;3;OSO;Wetland;NA
H6_2016;KDE99;3;OSO;Wetland;-0,081470202
H6_2021;KDE99;3;OSO;Wetland;-0,005696253
HA11_2019;KDE99;3;OSO;Wetland;0,063948159
A6_2016;KDE99;3;OSO;Wetland;0,024365102
A6_2020_1;KDE99;3;OSO;Wetland;0,024365102
A6_2020_2;KDE99;3;OSO;Wetland;0,024365102
A6_2021;KDE99;3;OSO;Wetland;0,024365102
G3_2018;KDE99;3;OSO;Wetland;-0,012483674
HA15_2022;KDE99;3;OSO;Wetland;0,107139601
A4_2020;KDE99;3;OSO;Wetland;0,020677014
H4_2016;KDE99;3;OSO;Wetland;0,072582802
H4_2018;KDE99;3;OSO;Wetland;0,072582802
H4_2019;KDE99;3;OSO;Wetland;0,072582802
A2_2017;KDE99;3;OSO;Wetland;-0,018462615
A2_2021;KDE99;3;OSO;Wetland;-0,066024439
H7_2020;KDE99;3;OSO;Wetland;0,07286122
HA9_2020;KDE99;3;OSO;Wetland;-11,68179696
D15_2020;KDE99;3;OSO;Wetland;0,00623733
G4_2019;KDE99;3;OSO;Rocky;NA
H11_2018;KDE99;3;OSO;Rocky;0,763944926
H11_2019;KDE99;3;OSO;Rocky;0,228270125
H10_2017;KDE99;3;OSO;Rocky;-2,566885641
H10_2019;KDE99;3;OSO;Rocky;3,102940333
H10_2020;KDE99;3;OSO;Rocky;1,034859164
H10_2022;KDE99;3;OSO;Rocky;1,204535702
G2_2016;KDE99;3;OSO;Rocky;0,001852607
G2_2018;KDE99;3;OSO;Rocky;0,001852607
G2_2019;KDE99;3;OSO;Rocky;0,001852607
G2_2022;KDE99;3;OSO;Rocky;-0,011119244
HA17_2018;KDE99;3;OSO;Rocky;-0,92956046
HA17_2020;KDE99;3;OSO;Rocky;-5,262784751
HA13_2020;KDE99;3;OSO;Rocky;-13,51553677
HA12_2019;KDE99;3;OSO;Rocky;-5,775367123
H1_2016;KDE99;3;OSO;Rocky;NA
H6_2016;KDE99;3;OSO;Rocky;-0,010028427
H6_2021;KDE99;3;OSO;Rocky;0,014234116
HA11_2019;KDE99;3;OSO;Rocky;-0,589262239
A6_2016;KDE99;3;OSO;Rocky;NA
A6_2020_1;KDE99;3;OSO;Rocky;NA
A6_2020_2;KDE99;3;OSO;Rocky;NA
A6_2021;KDE99;3;OSO;Rocky;NA
G3_2018;KDE99;3;OSO;Rocky;0,288079444
HA15_2022;KDE99;3;OSO;Rocky;0,831960644
A4_2020;KDE99;3;OSO;Rocky;0,008453621
H4_2016;KDE99;3;OSO;Rocky;-1,035762367
H4_2018;KDE99;3;OSO;Rocky;-3,915988252
H4_2019;KDE99;3;OSO;Rocky;-2,877587934
A2_2017;KDE99;3;OSO;Rocky;NA
A2_2021;KDE99;3;OSO;Rocky;NA
H7_2020;KDE99;3;OSO;Rocky;-19,74250373
HA9_2020;KDE99;3;OSO;Rocky;-0,926862004
D15_2020;KDE99;3;OSO;Rocky;NA
G4_2019;KDE50;6;VRM;Flat;16,90323392
H10_2017;KDE50;6;VRM;Flat;-11,27967061
H10_2019;KDE50;6;VRM;Flat;-9,025640284
H10_2022;KDE50;6;VRM;Flat;-6,871352499
G2_2018;KDE50;6;VRM;Flat;-7,112813999
G2_2019;KDE50;6;VRM;Flat;5,28524949
HA17_2018;KDE50;6;VRM;Flat;-20,93998382
HA13_2020;KDE50;6;VRM;Flat;-11,06367032
HA12_2019;KDE50;6;VRM;Flat;-7,253665849
H1_2016;KDE50;6;VRM;Flat;3,366520073
H6_2016;KDE50;6;VRM;Flat;1,942062245
HA11_2019;KDE50;6;VRM;Flat;-10,64712122
A6_2016;KDE50;6;VRM;Flat;-10,40488354
A6_2021;KDE50;6;VRM;Flat;-11,47603866
G3_2018;KDE50;6;VRM;Flat;32,07725355
HA15_2022;KDE50;6;VRM;Flat;5,399604378
A4_2020;KDE50;6;VRM;Flat;15,47094789
H4_2016;KDE50;6;VRM;Flat;0,858805838
H4_2018;KDE50;6;VRM;Flat;-1,68251071
A2_2017;KDE50;6;VRM;Flat;4,249856157
A2_2021;KDE50;6;VRM;Flat;9,473526404
HA9_2020;KDE50;6;VRM;Flat;10,48046442
G4_2019;KDE50;6;VRM;Hilly;-8,238343374
H10_2017;KDE50;6;VRM;Hilly;11,27967061
H10_2019;KDE50;6;VRM;Hilly;9,025640284
H10_2022;KDE50;6;VRM;Hilly;6,871352499
G2_2018;KDE50;6;VRM;Hilly;3,574950395
G2_2019;KDE50;6;VRM;Hilly;-6,506490237
HA17_2018;KDE50;6;VRM;Hilly;16,30314957
HA13_2020;KDE50;6;VRM;Hilly;2,328354414
HA12_2019;KDE50;6;VRM;Hilly;-1,371328376
H1_2016;KDE50;6;VRM;Hilly;-5,003937561
H6_2016;KDE50;6;VRM;Hilly;-1,769129955
HA11_2019;KDE50;6;VRM;Hilly;2,06573373
A6_2016;KDE50;6;VRM;Hilly;10,30529709
A6_2021;KDE50;6;VRM;Hilly;11,63959114
G3_2018;KDE50;6;VRM;Hilly;-32,63749892
HA15_2022;KDE50;6;VRM;Hilly;-8,520506441
A4_2020;KDE50;6;VRM;Hilly;-15,91323481
H4_2016;KDE50;6;VRM;Hilly;-1,426094383
H4_2018;KDE50;6;VRM;Hilly;1,323532777
A2_2017;KDE50;6;VRM;Hilly;-4,132983314
A2_2021;KDE50;6;VRM;Hilly;-9,288177113
HA9_2020;KDE50;6;VRM;Hilly;-11,9001819
G4_2019;KDE50;6;VRM;Rugged;-8,664890548
H10_2017;KDE50;6;VRM;Rugged;0
H10_2019;KDE50;6;VRM;Rugged;0
H10_2022;KDE50;6;VRM;Rugged;0
G2_2018;KDE50;6;VRM;Rugged;3,537863604
G2_2019;KDE50;6;VRM;Rugged;1,221240747
HA17_2018;KDE50;6;VRM;Rugged;4,636834244
HA13_2020;KDE50;6;VRM;Rugged;8,735315908
HA12_2019;KDE50;6;VRM;Rugged;8,624994225
H1_2016;KDE50;6;VRM;Rugged;1,637417489
H6_2016;KDE50;6;VRM;Rugged;-0,17293229
HA11_2019;KDE50;6;VRM;Rugged;8,581387485
A6_2016;KDE50;6;VRM;Rugged;0,09958645
A6_2021;KDE50;6;VRM;Rugged;-0,163552476
G3_2018;KDE50;6;VRM;Rugged;0,560245371
HA15_2022;KDE50;6;VRM;Rugged;3,120902063
A4_2020;KDE50;6;VRM;Rugged;0,442286926
H4_2016;KDE50;6;VRM;Rugged;0,567288545
H4_2018;KDE50;6;VRM;Rugged;0,358977933
A2_2017;KDE50;6;VRM;Rugged;-0,116872842
A2_2021;KDE50;6;VRM;Rugged;-0,185349291
HA9_2020;KDE50;6;VRM;Rugged;1,41971748
G4_2019;KDE99;6;VRM;Flat;14,14394668
H10_2017;KDE99;6;VRM;Flat;-5,733531491
H10_2019;KDE99;6;VRM;Flat;-4,01097955
H10_2022;KDE99;6;VRM;Flat;-3,332367417
G2_2018;KDE99;6;VRM;Flat;-1,438410717
G2_2019;KDE99;6;VRM;Flat;4,909991468
HA17_2018;KDE99;6;VRM;Flat;-11,77949141
HA13_2020;KDE99;6;VRM;Flat;-2,09725682
HA12_2019;KDE99;6;VRM;Flat;-10,98743322
H1_2016;KDE99;6;VRM;Flat;4,612460545
H6_2016;KDE99;6;VRM;Flat;2,276303376
HA11_2019;KDE99;6;VRM;Flat;-3,551418826
A6_2016;KDE99;6;VRM;Flat;-4,403276958
A6_2021;KDE99;6;VRM;Flat;-5,480838422
G3_2018;KDE99;6;VRM;Flat;24,08735547
HA15_2022;KDE99;6;VRM;Flat;2,109961315
A4_2020;KDE99;6;VRM;Flat;11,48227222
H4_2016;KDE99;6;VRM;Flat;1,04807543
H4_2018;KDE99;6;VRM;Flat;-1,068767401
A2_2017;KDE99;6;VRM;Flat;7,139069013
A2_2021;KDE99;6;VRM;Flat;6,825693527
HA9_2020;KDE99;6;VRM;Flat;7,093833068
G4_2019;KDE99;6;VRM;Hilly;-8,420440546
H10_2017;KDE99;6;VRM;Hilly;5,730171388
H10_2019;KDE99;6;VRM;Hilly;4,015631947
H10_2022;KDE99;6;VRM;Hilly;3,329007315
G2_2018;KDE99;6;VRM;Hilly;-0,959406543
G2_2019;KDE99;6;VRM;Hilly;-5,589289533
HA17_2018;KDE99;6;VRM;Hilly;7,243300826
HA13_2020;KDE99;6;VRM;Hilly;-3,426733565
HA12_2019;KDE99;6;VRM;Hilly;1,190467587
H1_2016;KDE99;6;VRM;Hilly;-5,134442931
H6_2016;KDE99;6;VRM;Hilly;-2,341371643
HA11_2019;KDE99;6;VRM;Hilly;0,222003257
A6_2016;KDE99;6;VRM;Hilly;4,220491916
A6_2021;KDE99;6;VRM;Hilly;5,542481372
G3_2018;KDE99;6;VRM;Hilly;-22,93207517
HA15_2022;KDE99;6;VRM;Hilly;-5,223516921
A4_2020;KDE99;6;VRM;Hilly;-11,71750502
H4_2016;KDE99;6;VRM;Hilly;-1,528635366
H4_2018;KDE99;6;VRM;Hilly;0,888078559
A2_2017;KDE99;6;VRM;Hilly;-7,582396662
A2_2021;KDE99;6;VRM;Hilly;-7,153163311
HA9_2020;KDE99;6;VRM;Hilly;-6,958511981
G4_2019;KDE99;6;VRM;Rugged;-5,723506132
H10_2017;KDE99;6;VRM;Rugged;0,003360102
H10_2019;KDE99;6;VRM;Rugged;-0,004652397
H10_2022;KDE99;6;VRM;Rugged;0,003360102
G2_2018;KDE99;6;VRM;Rugged;2,39781726
G2_2019;KDE99;6;VRM;Rugged;0,679298065
HA17_2018;KDE99;6;VRM;Rugged;4,536190582
HA13_2020;KDE99;6;VRM;Rugged;5,523990385
HA12_2019;KDE99;6;VRM;Rugged;9,796965638
H1_2016;KDE99;6;VRM;Rugged;0,521982386
H6_2016;KDE99;6;VRM;Rugged;0,065068267
HA11_2019;KDE99;6;VRM;Rugged;3,329415569
A6_2016;KDE99;6;VRM;Rugged;0,182785042
A6_2021;KDE99;6;VRM;Rugged;-0,06164295
G3_2018;KDE99;6;VRM;Rugged;-1,155280301
HA15_2022;KDE99;6;VRM;Rugged;3,113555607
A4_2020;KDE99;6;VRM;Rugged;0,235232802
H4_2016;KDE99;6;VRM;Rugged;0,480559936
H4_2018;KDE99;6;VRM;Rugged;0,180688842
A2_2017;KDE99;6;VRM;Rugged;0,443327648
A2_2021;KDE99;6;VRM;Rugged;0,327469783
HA9_2020;KDE99;6;VRM;Rugged;-0,135321088
G4_2019;KDE50;6;OSO;Crop;-0,012714539
H10_2017;KDE50;6;OSO;Crop;1,785535159
H10_2019;KDE50;6;OSO;Crop;0,071665387
H10_2022;KDE50;6;OSO;Crop;0,11575904
G2_2018;KDE50;6;OSO;Crop;0,006286738
G2_2019;KDE50;6;OSO;Crop;0,006286738
HA17_2018;KDE50;6;OSO;Crop;0
HA13_2020;KDE50;6;OSO;Crop;0
HA12_2019;KDE50;6;OSO;Crop;0
H1_2016;KDE50;6;OSO;Crop;0,030747944
H6_2016;KDE50;6;OSO;Crop;-0,041547255
HA11_2019;KDE50;6;OSO;Crop;0
A6_2016;KDE50;6;OSO;Crop;0,36630872
A6_2021;KDE50;6;OSO;Crop;-0,259997713
G3_2018;KDE50;6;OSO;Crop;0
HA15_2022;KDE50;6;OSO;Crop;0
A4_2020;KDE50;6;OSO;Crop;0,510334269
H4_2016;KDE50;6;OSO;Crop;0,017710609
H4_2018;KDE50;6;OSO;Crop;-0,031205093
A2_2017;KDE50;6;OSO;Crop;1,333788838
A2_2021;KDE50;6;OSO;Crop;1,207117204
HA9_2020;KDE50;6;OSO;Crop;0,158082045
G4_2019;KDE50;6;OSO;Forest;4,144088568
H10_2017;KDE50;6;OSO;Forest;-7,8405773
H10_2019;KDE50;6;OSO;Forest;-8,937903371
H10_2022;KDE50;6;OSO;Forest;-3,856476532
G2_2018;KDE50;6;OSO;Forest;-24,63738473
G2_2019;KDE50;6;OSO;Forest;-21,26577694
HA17_2018;KDE50;6;OSO;Forest;2,977605464
HA13_2020;KDE50;6;OSO;Forest;18,16169324
HA12_2019;KDE50;6;OSO;Forest;4,280325009
H1_2016;KDE50;6;OSO;Forest;-11,75439674
H6_2016;KDE50;6;OSO;Forest;-0,707390952
HA11_2019;KDE50;6;OSO;Forest;0,876440372
A6_2016;KDE50;6;OSO;Forest;-18,55576841
A6_2021;KDE50;6;OSO;Forest;-4,111795254
G3_2018;KDE50;6;OSO;Forest;-13,43181591
HA15_2022;KDE50;6;OSO;Forest;2,044515793
A4_2020;KDE50;6;OSO;Forest;16,94003606
H4_2016;KDE50;6;OSO;Forest;-5,764057452
H4_2018;KDE50;6;OSO;Forest;-5,531296746
A2_2017;KDE50;6;OSO;Forest;-6,973173188
A2_2021;KDE50;6;OSO;Forest;-4,183372072
