Date,Utility,CSU_ID,SARS-2 Copies/L (uncorrected),SARS-2 Copies/L (recovery normalized),SARS-2 Copies/F+ copies,SARS-2 Copies/day (load),New Cases Tract,Positivity % (Census Tract),New Cases County,Positivity % (County),SARS-2 Copies/PMMoV copies,Variant (E484K Mutation)%,BCoV Recovery %,F+ copies/L,Flow Rate L/day
3/5/2021,CO Springs - JD Phillips,SD,,,,,14.27306,3.953542347,18.883,3.801652893,,,,,
3/6/2021,CO Springs - JD Phillips,SD,,,,,15.18673,7.772343017,19.8682,3.807426054,,,,,
3/7/2021,CO Springs - JD Phillips,SD,,,,,11.6689,7.363232263,15.1064,5.027322404,,,,,
3/8/2021,CO Springs - JD Phillips,SD,69124.58473,414382.0564,0.001197222,2.36E+12,20.41772,3.619887906,24.3016,10.98737936,,,,,
3/9/2021,CO Springs - JD Phillips,SD,,,,,17.00403,3.307919617,24.9584,5.586181551,,,,,
3/10/2021,CO Springs - JD Phillips,SD,,,,,21.22176,4.543329136,24.9584,5.965463108,,,,,
3/11/2021,CO Springs - JD Phillips,SD,112158.7707,455414.6641,0.002033927,3.69E+12,19.38382,4.839385172,20.1966,4.013050571,,,,,
3/12/2021,CO Springs - JD Phillips,SD,,,,,28.24479,7.017508945,24.3016,4.138702461,,,,,
3/13/2021,CO Springs - JD Phillips,SD,,,,,18.76714,21.86786047,12.9718,1.975493873,,,,,
3/14/2021,CO Springs - JD Phillips,SD,,,,,12.26748,18.10425055,9.031,6.740196078,,,,,
3/15/2021,CO Springs - JD Phillips,SD,,,,,34.11372,6.062553612,29.3918,21.46282974,,,,,
3/16/2021,CO Springs - JD Phillips,SD,,,,,42.08686,5.480414267,31.198,9.281875916,,,,,
3/17/2021,CO Springs - JD Phillips,SD,,,,,38.21477,6.538800619,30.377,4.885133351,,,,,
3/18/2021,CO Springs - JD Phillips,SD,137966.7365,912657.5275,0.003464683,4.61E+12,19.36059,4.27869973,21.346,2.412321395,,,,,
3/19/2021,CO Springs - JD Phillips,SD,,,,,31.60978,8.412692241,24.1374,4.255935148,,,,,
3/20/2021,CO Springs - JD Phillips,SD,,,,,17.34348,8.8234531,17.7336,4.035874439,,,,,
3/21/2021,CO Springs - JD Phillips,SD,,,,,20.83986,10.37449697,20.6892,36.10315186,,,,,
3/22/2021,CO Springs - JD Phillips,SD,120434.7448,552470.9492,0.002438155,4.12E+12,27.09712,5.03870162,29.556,6.607929515,,,,,
3/23/2021,CO Springs - JD Phillips,SD,,,,,27.53069,4.833004652,31.8548,6.945936269,,,,,
3/24/2021,CO Springs - JD Phillips,SD,,,,,37.07461,7.688154713,32.3474,6.06900801,,,,,
3/25/2021,CO Springs - JD Phillips,SD,152166.7583,647133.0879,0.005567376,4.87E+12,26.11229,7.40398797,26.272,3.533568905,,,,,
3/26/2021,CO Springs - JD Phillips,SD,,,,,28.91374,7.870559089,26.7646,5.751587862,,,,,
3/27/2021,CO Springs - JD Phillips,SD,,,,,31.15803,17.13631536,24.3016,4.658482845,,,,,
3/28/2021,CO Springs - JD Phillips,SD,,,,,19.14936,8.67813651,24.63,9.702457956,,,,,
3/29/2021,CO Springs - JD Phillips,SD,122966.8054,731036.538,0.002524395,4.32E+12,42.94043,6.48290331,46.3044,16.99819168,,,,,
3/30/2021,CO Springs - JD Phillips,SD,,,,,41.59441,7.488792084,41.05,6.354855109,,,,,
3/31/2021,CO Springs - JD Phillips,SD,,,,,36.32124,8.678122624,44.9908,7.161526398,,,,,
4/1/2021,CO Springs - JD Phillips,SD,109321.6074,571976.9339,0.001929147,3.73E+12,36.5912,6.581740003,39.0796,6.430694407,,,,,
4/2/2021,CO Springs - JD Phillips,SD,,,,,32.44177,8.581899671,39.408,5.532503458,,,,,
4/3/2021,CO Springs - JD Phillips,SD,,,,,40.0715,14.3039269,29.3918,5.855413804,,,,,
4/4/2021,CO Springs - JD Phillips,SD,,,,,24.88674,21.88059945,26.1078,9.375,,,,,
4/5/2021,CO Springs - JD Phillips,SD,283599.3748,1406430.245,0.003387095,9.74E+12,49.82924,6.758238144,48.9316,20.7232267,,,,,
4/6/2021,CO Springs - JD Phillips,SD,,,,,27.23225,5.025974927,38.587,5.926860025,,,,,
4/7/2021,CO Springs - JD Phillips,SD,,,,,37.71622,7.15213019,37.6018,6.672494172,,,,,
4/8/2021,CO Springs - JD Phillips,SD,98574.75164,583048.2566,0.001947653,3.29E+12,38.8997,6.286089035,41.05,6.264094212,,,,,
4/9/2021,CO Springs - JD Phillips,SD,,,,,28.93503,6.986792886,38.7512,6.24503837,,,,,
4/10/2021,CO Springs - JD Phillips,SD,,,,,20.34504,8.882178408,30.5412,7.545638945,,,,,
4/11/2021,CO Springs - JD Phillips,SD,,,,,21.84558,11.27167599,27.4214,6.761133603,,,,,
4/12/2021,CO Springs - JD Phillips,SD,58802.26255,596543.7993,0.001050337,2.03E+12,58.80328,8.034504468,48.9316,11.59082069,,,,,
4/13/2021,CO Springs - JD Phillips,SD,,,,,43.39099,8.17427026,39.7364,6.358381503,,,,,
4/14/2021,CO Springs - JD Phillips,SD,,,,,37.57781,7.538746359,40.3932,10.11513158,,,,,
4/15/2021,CO Springs - JD Phillips,SD,202628.3116,911643.0374,0.00253671,6.70E+12,27.06976,5.260033019,33.8252,4.489973845,,,,,
4/16/2021,CO Springs - JD Phillips,SD,,,,,36.73624,10.42732035,34.6462,6.023408507,,,,,
4/17/2021,CO Springs - JD Phillips,SD,,,,,27.96163,12.3327621,27.2572,5.522288756,,,,,
4/18/2021,CO Springs - JD Phillips,SD,,,,,21.44199,7.505335242,29.556,13.03403331,,,,,
4/19/2021,CO Springs - JD Phillips,SD,171735.1372,475241.5952,0.002112571,6.06E+12,44.05569,5.999558119,48.7674,8.948478457,,,,,
4/20/2021,CO Springs - JD Phillips,SD,,,,,39.65244,6.045155862,42.8562,8.161350844,,,,,
4/21/2021,CO Springs - JD Phillips,SD,,,,,44.75447,8.954006592,49.7526,6.099033816,,,,,
4/22/2021,CO Springs - JD Phillips,SD,232585.477,1180120.219,0.00460828,7.83E+12,48.91223,9.820650294,54.186,8.208955224,,,,,
4/23/2021,CO Springs - JD Phillips,SD,,,,,40.94956,9.157981121,46.797,7.818930041,,,,,
4/24/2021,CO Springs - JD Phillips,SD,,,,,24.03077,9.306215408,32.5116,5.078225186,,,,,
4/25/2021,CO Springs - JD Phillips,SD,,,,,32.57209,17.14487463,33.4968,10.8974359,,,,,
4/26/2021,CO Springs - JD Phillips,SD,144479.0853,531504.1509,0.002213531,4.97E+12,58.6388,12.52301637,56.8132,16.22889306,,,,,
4/27/2021,CO Springs - JD Phillips,SD,,,,,54.18604,7.348012795,51.2304,15.02166586,,,,,
4/28/2021,CO Springs - JD Phillips,SD,,,,,52.9055,9.755593034,51.723,7.950530035,,,,,
4/29/2021,CO Springs - JD Phillips,SD,174637.478,985795.0738,0.003858203,5.76E+12,27.78315,5.241244803,48.2748,7.4204947,,,,,
4/30/2021,CO Springs - JD Phillips,SD,,,,,35.07998,7.736143887,41.3784,6.805293006,,,,,
5/1/2021,CO Springs - JD Phillips,SD,,,,,30.18799,13.88422243,38.4228,8.993082244,,,,,
5/2/2021,CO Springs - JD Phillips,SD,,,,,32.77444,13.57659922,31.8548,8.497590889,,,,,
5/3/2021,CO Springs - JD Phillips,SD,278987.6374,904206.9419,0.004094291,1.01E+13,52.62767,7.11137391,44.6624,8.673469388,,,,,
5/4/2021,CO Springs - JD Phillips,SD,,,,,52.77233,7.890602413,42.692,7.019438445,,,,,
5/5/2021,CO Springs - JD Phillips,SD,,,,,34.43892,6.512774411,47.1254,7.304657674,,,,,
5/6/2021,CO Springs - JD Phillips,SD,210511.6715,2725048.15,0.004097013,7.17E+12,54.45887,8.422188675,45.155,7.027855865,,,,,
5/7/2021,CO Springs - JD Phillips,SD,,,,,38.75487,9.714953704,42.3636,9.020979021,,,,,
5/8/2021,CO Springs - JD Phillips,SD,,,,,40.34352,16.58455548,32.1832,6.37398374,,,,,
5/9/2021,CO Springs - JD Phillips,SD,,,,,24.25182,10.00114974,27.093,4.894690003,,,,,
5/10/2021,CO Springs - JD Phillips,SD,165049.3348,1166288.263,0.002479324,5.79E+12,38.91229,4.848008431,49.0958,16.09257266,,,,,
5/11/2021,CO Springs - JD Phillips,SD,,,,,37.48867,6.147199849,40.0648,5.564424173,,,,,
5/12/2021,CO Springs - JD Phillips,SD,,,,,33.73603,6.634174135,40.0648,4.705882353,,,,,
5/13/2021,CO Springs - JD Phillips,SD,125025.4967,557108.2838,0.00206495,4.32E+12,25.90064,5.008396592,35.6314,5.565529623,,,,,
5/14/2021,CO Springs - JD Phillips,SD,,,,,31.01789,7.82231268,38.2586,6.546782804,,,,,
5/15/2021,CO Springs - JD Phillips,SD,,,,,17.68445,8.115138234,26.4362,6.505050505,,,,,
5/16/2021,CO Springs - JD Phillips,SD,,,,,12.42455,6.931506094,24.1374,5.949008499,,,,,
5/17/2021,CO Springs - JD Phillips,SD,169045.689,950046.8914,0.000908719,5.98E+12,35.02575,5.18334777,41.05,12.54390366,,,,,
5/18/2021,CO Springs - JD Phillips,SD,,,,,34.33698,6.926800518,35.1388,5.379587733,,,,,
5/19/2021,CO Springs - JD Phillips,SD,,,,,18.33123,4.476130894,28.0782,5.308910276,,,,,
5/20/2021,CO Springs - JD Phillips,SD,173057.7196,752220.8551,0.001165108,5.97E+12,19.81276,4.83998493,26.272,5.967922417,,,,,
5/21/2021,CO Springs - JD Phillips,SD,,,,,18.93353,5.151907354,27.7498,3.182074939,,,,,
5/22/2021,CO Springs - JD Phillips,SD,,,,,27.19176,13.03364942,23.9732,5.476369092,,,,,
5/23/2021,CO Springs - JD Phillips,SD,,,,,17.21851,9.79252162,16.9126,6.413449564,,,,,
5/24/2021,CO Springs - JD Phillips,SD,160378.6349,646619.5018,0.001489735,5.64E+12,25.90485,3.953813996,31.3622,12.81879195,0.000292613,2.14797136,,,
5/25/2021,CO Springs - JD Phillips,SD,,,,,23.08556,3.726783497,25.451,5.385684503,,,,,
5/26/2021,CO Springs - JD Phillips,SD,,,,,27.75283,6.236071385,23.809,3.828888302,,,,,
5/27/2021,CO Springs - JD Phillips,SD,133876.3066,569111.005,0.002162698,4.53E+12,16.6709,4.295111124,18.3904,3.403220905,,,,,
5/28/2021,CO Springs - JD Phillips,SD,,,,,16.28621,3.805130664,19.0472,3.292648311,,,,,
5/29/2021,CO Springs - JD Phillips,SD,,,,,8.69468,3.7727788,12.8076,2.581072138,,,,,
5/30/2021,CO Springs - JD Phillips,SD,,,,,8.64634,4.968045964,13.3002,5.765124555,,,,,
5/31/2021,CO Springs - JD Phillips,SD,,,,,12.99141,10.91823299,16.2558,9.97983871,,,,,
6/1/2021,CO Springs - JD Phillips,SD,,,,,25.75716,3.897467685,27.7498,11.06745252,,,,,
6/2/2021,CO Springs - JD Phillips,SD,,,,,14.4819,3.422979603,19.0472,4.141378079,,,,,
6/3/2021,CO Springs - JD Phillips,SD,86189.41889,362076.0143,0.00269491,2.98E+12,19.02332,4.903357691,16.2558,2.776998597,0.000376852,9.090909091,,,
6/4/2021,CO Springs - JD Phillips,SD,,,,,15.26544,4.879974782,18.3904,3.617571059,,,,,
6/5/2021,CO Springs - JD Phillips,SD,,,,,10.03093,6.238047054,12.8076,3.539019964,,,,,
6/6/2021,CO Springs - JD Phillips,SD,,,,,7.19573,4.972911955,11.0014,4.514824798,,,,,
6/7/2021,CO Springs - JD Phillips,SD,40889.05167,389886.2642,0.001017173,1.43E+12,9.08011,2.003261438,15.2706,5.499704317,0.000124256,,,,
6/8/2021,CO Springs - JD Phillips,SD,,,,,17.48361,3.762971743,13.6286,4.172951232,,,,,
6/9/2021,CO Springs - JD Phillips,SD,,,,,10.95943,3.26329956,12.315,2.38625517,,,,,
6/10/2021,CO Springs - JD Phillips,SD,73510.45296,279834.7538,0.000955665,2.44E+12,10.25146,3.230417031,13.136,2.794271743,0.000184586,16.92307692,,,
6/11/2021,CO Springs - JD Phillips,SD,,,,,12.17318,4.459921332,10.8372,2.868318123,,,,,
6/12/2021,CO Springs - JD Phillips,SD,,,,,9.66915,6.171986052,9.1952,2.523659306,,,,,
6/13/2021,CO Springs - JD Phillips,SD,,,,,7.93268,5.14428909,10.5088,8.454425363,,,,,
6/14/2021,CO Springs - JD Phillips,SD,32324.88285,173599.5577,0.000385787,,8.88679,2.183876526,12.8076,5.615550756,,,,,
6/15/2021,CO Springs - JD Phillips,SD,,,,,5.09949,1.726443705,10.0162,2.47464503,,,,,
6/16/2021,CO Springs - JD Phillips,SD,,,,,5.74569,2.13671266,11.6582,2.725527831,,,,,
6/17/2021,CO Springs - JD Phillips,SD,44843.20557,200152.439,0.000491803,1.49E+12,3.24346,1.143086684,8.7026,2.600588813,0.000115385,,,,
6/18/2021,CO Springs - JD Phillips,SD,,,,,5.44388,2.07215049,9.031,2.466367713,,,,,
6/19/2021,CO Springs - JD Phillips,SD,,,,,3.55695,2.336212426,8.0458,2.537545313,,,,,
6/20/2021,CO Springs - JD Phillips,SD,,,,,5.31551,6.548034805,8.8668,6.529625151,,,,,
6/21/2021,CO Springs - JD Phillips,SD,38734.7561,216754.3129,0.000532609,1.31E+12,10.47501,3.399987413,11.1656,5.685618729,0.000130319,,,,
6/22/2021,CO Springs - JD Phillips,SD,,,,,8.02035,2.717534847,9.031,2.997275204,,,,,
6/23/2021,CO Springs - JD Phillips,SD,,,,,6.35375,1.899216675,10.0162,2.812355924,,,,,
6/24/2021,CO Springs - JD Phillips,SD,36768.29268,217381.6356,0.000598291,1.25E+12,9.29301,2.898153482,9.6878,2.984319676,,,,,
6/25/2021,CO Springs - JD Phillips,SD,,,,,5.48284,1.874434329,8.0458,2.525773196,,,,,
6/26/2021,CO Springs - JD Phillips,SD,,,,,4.45249,3.746313312,7.2248,2.219979818,,,,,
6/27/2021,CO Springs - JD Phillips,SD,,,,,6.14226,5.929656896,7.8816,4.42804428,,,,,
6/28/2021,CO Springs - JD Phillips,SD,44862.80488,252151.1395,0.000872576,1.58E+12,5.61661,1.45994613,7.5532,4.220183486,,,,,
6/29/2021,CO Springs - JD Phillips,SD,,,,,10.74231,2.866457183,12.1508,3.854166667,,,,,
6/30/2021,CO Springs - JD Phillips,SD,,,,,8.87657,2.672049395,13.4644,3.270841643,,,,,
7/1/2021,CO Springs - JD Phillips,SD,34377.07368,215770.9469,0.000545728,1.18E+12,4.79322,1.332508419,7.7174,2.790973872,,,,,
7/2/2021,CO Springs - JD Phillips,SD,,,,,10.01784,2.787153604,11.1656,3.064443443,,,,,
7/3/2021,CO Springs - JD Phillips,SD,,,,,7.22442,5.260806199,8.21,2.736726875,,,,,
7/4/2021,CO Springs - JD Phillips,SD,,,,,5.44122,11.75722199,9.031,5.629477994,,,,,
7/5/2021,CO Springs - JD Phillips,SD,,,,,7.65172,3.723790892,13.7928,8.993576017,,,,,
7/6/2021,CO Springs - JD Phillips,SD,,,,,11.03045,2.080106322,15.1064,6.100795756,,,,,
7/7/2021,CO Springs - JD Phillips,SD,,,,,16.912,5.877802257,16.7484,4.463894967,,,,,
7/8/2021,CO Springs - JD Phillips,SD,47043.43037,263133.3177,0.000440864,1.62E+12,9.66444,3.621557162,12.315,2.471169687,,,,,
7/9/2021,CO Springs - JD Phillips,SD,,,,,16.15035,5.041674074,12.1508,3.297682709,,,,,
7/10/2021,CO Springs - JD Phillips,SD,,,,,13.92493,9.832456222,12.8076,3.317737133,,,,,
7/11/2021,CO Springs - JD Phillips,SD,,,,,12.81144,11.67550342,10.8372,6.680161943,,,,,
7/12/2021,CO Springs - JD Phillips,SD,120056.6594,851103.3702,0.001293775,4.11E+12,13.48803,4.088783021,14.778,6.545454545,,,,,
7/13/2021,CO Springs - JD Phillips,SD,,,,,13.46949,4.963078566,13.957,3.700478886,,,,,
7/14/2021,CO Springs - JD Phillips,SD,,,,,10.04873,3.800857408,14.2854,4.425228891,,,,,
7/15/2021,CO Springs - JD Phillips,SD,79426.82927,584153.8231,0.001112469,2.67E+12,12.95979,3.67085816,14.1212,3.990719258,,,,,
7/16/2021,CO Springs - JD Phillips,SD,,,,,14.81917,5.660581392,15.4348,3.400868307,,,,,
7/17/2021,CO Springs - JD Phillips,SD,,,,,17.01985,8.046590643,15.599,5.462909718,,,,,
7/18/2021,CO Springs - JD Phillips,SD,,,,,9.9386,8.227020264,16.0916,7.458143075,,,,,
7/19/2021,CO Springs - JD Phillips,SD,79672.06563,568759.1643,0.000831629,2.76E+12,13.63671,3.273626057,21.5102,10.60728745,,,,,
7/20/2021,CO Springs - JD Phillips,SD,,,,,11.70547,3.341532057,18.883,5.00435161,,,,,
7/21/2021,CO Springs - JD Phillips,SD,,,,,19.2231,6.600762399,22.8238,5.395962733,,,,,
7/22/2021,CO Springs - JD Phillips,SD,56302.26481,429958.6364,0.000704545,1.94E+12,11.84621,3.082087871,17.7336,5.451792024,,,,,
7/23/2021,CO Springs - JD Phillips,SD,,,,,18.62348,5.996204809,22.3312,4.843304843,,,,,
7/24/2021,CO Springs - JD Phillips,SD,,,,,17.69626,11.92999563,16.7484,7.774390244,,,,,
7/25/2021,CO Springs - JD Phillips,SD,,,,,9.84499,6.685936944,17.7336,13.09090909,,,,,
7/26/2021,CO Springs - JD Phillips,SD,96088.28236,697704.5808,0.00130047,3.40E+12,19.34383,4.504685098,23.9732,10.37668799,,,,,
7/27/2021,CO Springs - JD Phillips,SD,,,,,21.48725,5.638713386,23.809,5.141843972,,,,,
7/28/2021,CO Springs - JD Phillips,SD,,,,,20.81004,6.627816462,21.6744,3.640375069,,,,,
7/29/2021,CO Springs - JD Phillips,SD,110465.1681,856364.5863,0.001013567,3.73E+12,15.66185,4.574556077,21.346,4.847129008,,,,,
7/30/2021,CO Springs - JD Phillips,SD,,,,,15.79702,4.560880079,21.1818,5.153815421,,,,,
7/31/2021,CO Springs - JD Phillips,SD,,,,,18.77595,10.56393241,20.6892,5.912717034,,,,,
8/1/2021,CO Springs - JD Phillips,SD,,,,,20.2599,11.54045631,20.6892,7.179487179,,,,,
8/2/2021,CO Springs - JD Phillips,SD,169162.0443,1102782.618,0.001762673,6.01E+12,18.45318,3.484197309,32.5116,14.72118959,,,,,
8/3/2021,CO Springs - JD Phillips,SD,,,,,22.61442,5.870032816,30.2128,6.485724357,,,,,
8/4/2021,CO Springs - JD Phillips,SD,,,,,16.47461,4.620690266,22.3312,4.613297151,,,,,
8/5/2021,CO Springs - JD Phillips,SD,124697.3832,804981.5846,0.001654406,4.25E+12,22.87359,6.003155689,29.3918,6.943366951,,,,,
8/6/2021,CO Springs - JD Phillips,SD,,,,,25.10339,7.459938556,27.5856,6.927835052,,,,,
8/7/2021,CO Springs - JD Phillips,SD,,,,,22.22526,11.43450209,22.0028,5.942350333,,,,,
8/8/2021,CO Springs - JD Phillips,SD,,,,,18.62186,12.79486574,18.2262,9.226932668,,,,,
8/9/2021,CO Springs - JD Phillips,SD,162006.8211,1068710.931,0.001773657,5.76E+12,27.77021,5.4236219,32.84,15.17450683,,,,,
8/10/2021,CO Springs - JD Phillips,SD,,,,,26.37194,5.664912327,31.5264,4.662457504,,,,,
8/11/2021,CO Springs - JD Phillips,SD,,,,,27.17943,6.074298271,25.7794,4.12289916,,,,,
8/12/2021,CO Springs - JD Phillips,SD,125043.554,742780.7714,0.001964286,4.25E+12,29.52069,7.192881553,33.4968,6.311881188,,,,,
8/13/2021,CO Springs - JD Phillips,SD,,,,,34.72783,7.122525283,36.6166,9.013742926,,,,,
8/14/2021,CO Springs - JD Phillips,SD,,,,,22.24685,9.69348182,28.735,9.229957806,,,,,
8/15/2021,CO Springs - JD Phillips,SD,,,,,9.17482,5.317840985,22.3312,6.24426079,,,,,
8/16/2021,CO Springs - JD Phillips,SD,82848.28558,766860.83,0.001169697,2.97E+12,36.77052,6.7058801,39.2438,11.89054726,,,,,
8/17/2021,CO Springs - JD Phillips,SD,,,,,25.62955,5.05816209,38.587,6.394557823,,,,,
8/18/2021,CO Springs - JD Phillips,SD,,,,,33.36614,7.444779651,40.0648,6.385762889,,,,,
8/19/2021,CO Springs - JD Phillips,SD,176072.5705,956893.3393,0.002076069,5.91E+12,41.76997,7.873203447,40.3932,5.906362545,,,,,
8/20/2021,CO Springs - JD Phillips,SD,,,,,23.37788,4.233122731,38.0944,6.384149697,,,,,
8/21/2021,CO Springs - JD Phillips,SD,,,,,19.75122,8.554986192,25.9436,5.277221109,,,,,
8/22/2021,CO Springs - JD Phillips,SD,,,,,26.92246,10.33441562,32.019,7.599376461,,,,,
8/23/2021,CO Springs - JD Phillips,SD,114705.6383,658657.6467,0.001770136,4.04E+12,57.09106,8.230842813,55.4996,12.02419068,,,,,
8/24/2021,CO Springs - JD Phillips,SD,,,,,44.43597,5.743173944,50.4094,7.67691923,,,,,
8/25/2021,CO Springs - JD Phillips,SD,,,,,48.32217,7.109852903,48.1106,6.903864279,,,,,
8/26/2021,CO Springs - JD Phillips,SD,219951.2195,658150.751,0.001786096,7.36E+12,43.12843,6.524761775,45.6476,4.658176944,,,,,
8/27/2021,CO Springs - JD Phillips,SD,,,,,46.88154,8.207269175,43.6772,8.092485549,,,,,
8/28/2021,CO Springs - JD Phillips,SD,,,,,34.06491,9.310404796,32.6758,19.76166832,,,,,
8/29/2021,CO Springs - JD Phillips,SD,,,,,32.37466,11.4428559,32.3474,7.559478127,,,,,
8/30/2021,CO Springs - JD Phillips,SD,75888.50174,504920.5899,0.000816327,2.69E+12,66.10457,8.787634364,68.7998,6.046176046,,,,,
8/31/2021,CO Springs - JD Phillips,SD,,,,,55.48418,7.078073033,63.7096,12.74220033,,,,,
9/1/2021,CO Springs - JD Phillips,SD,,,,,49.45914,6.404230895,58.6194,7.96519411,,,,,
9/2/2021,CO Springs - JD Phillips,SD,254981.699,981627.718,0.002337162,8.43E+12,40.75405,5.386832851,55.3354,6.735958425,,,,,
9/3/2021,CO Springs - JD Phillips,SD,,,,,28.61661,4.977859123,45.976,6.977323698,,,,,
9/4/2021,CO Springs - JD Phillips,SD,,,,,31.70103,10.22617731,41.05,7.329228965,,,,,
9/5/2021,CO Springs - JD Phillips,SD,,,,,24.97598,9.668436169,35.1388,5.551232166,,,,,
9/6/2021,CO Springs - JD Phillips,SD,,,,,21.75839,9.191458864,35.4672,7.602956705,,,,,
9/7/2021,CO Springs - JD Phillips,SD,133035.3628,850623.5365,0.002330047,4.70E+12,57.20742,5.432928846,78.4876,18.2303585,,,,,
9/8/2021,CO Springs - JD Phillips,SD,,,,,59.71318,7.872726973,61.0824,10.17783858,,,,,
9/9/2021,CO Springs - JD Phillips,SD,124922.3776,885600.0839,0.001821178,4.15E+12,49.34218,7.356630029,55.007,7.650148436,,,,,
9/10/2021,CO Springs - JD Phillips,SD,,,,,35.08411,5.610510332,52.2156,5.98081625,,,,,
9/11/2021,CO Springs - JD Phillips,SD,,,,,24.57954,8.778791529,39.7364,6.487935657,,,,,
9/12/2021,CO Springs - JD Phillips,SD,,,,,30.15044,12.38083365,37.766,9.2,,,,,
9/13/2021,CO Springs - JD Phillips,SD,190368.4875,620372.2315,0.002380332,6.73E+12,44.93821,5.736489245,68.4714,11.7332583,,,,,
9/14/2021,CO Springs - JD Phillips,SD,,,,,48.73328,6.138847092,61.0824,11.16111611,,,,,
9/15/2021,CO Springs - JD Phillips,SD,,,,,50.07195,7.192091885,59.4404,8.769379845,,,,,
9/16/2021,CO Springs - JD Phillips,SD,187388.3711,856664.0248,0.00146894,6.31E+12,47.61427,7.044653833,58.291,7.867907801,,,,,
9/17/2021,CO Springs - JD Phillips,SD,,,,,40.33834,7.728928983,55.007,8.474576271,,,,,
9/18/2021,CO Springs - JD Phillips,SD,,,,,23.98055,9.776180739,35.6314,7.1973466,,,,,
9/19/2021,CO Springs - JD Phillips,SD,,,,,21.37903,8.488832331,36.7808,7.58037225,,,,,
9/20/2021,CO Springs - JD Phillips,SD,244818.6995,1213993.216,0.00520424,8.60E+12,49.50173,6.068287349,67.6504,12.18214075,,,,,
9/21/2021,CO Springs - JD Phillips,SD,,,,,23.18079,3.200370877,54.186,9.877282251,,,,,
9/22/2021,CO Springs - JD Phillips,SD,,,,,27.26176,8.963866901,52.8724,6.830717013,,,,,
9/23/2021,CO Springs - JD Phillips,SD,237126.7506,1035342.072,0.003726682,8.06E+12,7.87639,10.58972973,55.4996,6.279026565,,,,,
9/24/2021,CO Springs - JD Phillips,SD,,,,,,,51.3946,7.215306593,,,,,
9/25/2021,CO Springs - JD Phillips,SD,,,,,,,36.945,7.552870091,,,,,
9/26/2021,CO Springs - JD Phillips,SD,,,,,,,41.3784,9.452363091,,,,,
9/27/2021,CO Springs - JD Phillips,SD,303956.9762,1769857.904,0.003186482,,,,79.3086,17.96206768,,,,,
9/28/2021,CO Springs - JD Phillips,SD,,,,,,,65.1874,15.1065449,,,,,
9/29/2021,CO Springs - JD Phillips,SD,,,,,,,60.4256,7.78012685,,,,,
9/30/2021,CO Springs - JD Phillips,SD,323900.067,1383337.113,0.00362729,1.07E+13,,,58.291,8.101323597,,,,,
10/1/2021,CO Springs - JD Phillips,SD,,,,,,,58.7836,9.808219178,,,,,
10/2/2021,CO Springs - JD Phillips,SD,,,,,,,42.3636,6.980519481,,,,,
10/3/2021,CO Springs - JD Phillips,SD,,,,,,,42.3636,10.5478332,,,,,
10/4/2021,CO Springs - JD Phillips,SD,285981.5777,1086214.006,0.003716931,9.79E+12,,,71.9196,16.30070711,,,,,
10/5/2021,CO Springs - JD Phillips,SD,,,,,,,63.8738,14.69588213,,,,,
10/6/2021,CO Springs - JD Phillips,SD,,,,,,,66.1726,8.65735768,,,,,
10/7/2021,CO Springs - JD Phillips,SD,276791.2387,1314109.754,0.006594661,8.96E+12,,,55.3354,7.081319605,,,,,
10/8/2021,CO Springs - JD Phillips,SD,,,,,,,54.5144,6.839719819,,,,,
10/9/2021,CO Springs - JD Phillips,SD,,,,,,,39.9006,7.902439024,,,,,
10/10/2021,CO Springs - JD Phillips,SD,,,,,,,35.7956,9.09470171,,,,,
10/11/2021,CO Springs - JD Phillips,SD,217434.4541,1221482.926,0.004311702,7.51E+12,,,70.1134,15.19572954,,,,,
10/12/2021,CO Springs - JD Phillips,SD,,,,,,,60.2614,12.08429371,,,,,
10/13/2021,CO Springs - JD Phillips,SD,,,,,,,59.933,7.79414905,,,,,
10/14/2021,CO Springs - JD Phillips,SD,384030.792,1700916.484,0.007454163,1.26E+13,,,57.1416,7.412140575,,,,,
10/15/2021,CO Springs - JD Phillips,SD,,,,,,,53.8576,8.732694356,,,,,
10/16/2021,CO Springs - JD Phillips,SD,,,,,,,43.0204,7.9345851,,,,,
10/17/2021,CO Springs - JD Phillips,SD,,,,,,,43.6772,9.489832323,,,,,
10/18/2021,CO Springs - JD Phillips,SD,254600.1606,1382088.331,0.006044366,8.91E+12,,,74.711,19.53628167,,,,,
10/19/2021,CO Springs - JD Phillips,SD,,,,,,,59.4404,11.76470588,,,,,
10/20/2021,CO Springs - JD Phillips,SD,,,,,,,64.038,8.077879039,,,,,
10/21/2021,CO Springs - JD Phillips,SD,291874.1717,1152568.633,0.007065902,9.63E+12,,,57.1416,7.927107062,,,,,
10/22/2021,CO Springs - JD Phillips,SD,,,,,,,61.7392,9.367214748,,,,,
10/23/2021,CO Springs - JD Phillips,SD,,,,,,,53.2008,12.30535511,,,,,
10/24/2021,CO Springs - JD Phillips,SD,,,,,,,47.7822,10.65543757,,,,,
10/25/2021,CO Springs - JD Phillips,SD,332223.9316,1112269.322,0.00649965,1.16E+13,,,94.5792,18.26831589,,,,,
10/26/2021,CO Springs - JD Phillips,SD,,,,,,,78.816,13.75358166,,,,,
10/27/2021,CO Springs - JD Phillips,SD,,,,,,,86.205,10.85159157,,,,,
