invasive growth;non_inv;non_inv;inv;inv;non_inv;non_inv;non_inv;non_inv;non_inv;non_inv;non_inv;non_inv;inv;inv;inv;inv;inv;non_inv;inv;inv
saple code;10_14;1_13;1_14;14_12;15_13;16_14;24_14;26_10;35_11;37_10;37_12;38_12;44_14;46_12;50_12;51_10;5_13;55_14;80_11;9_13
hsa-miR-375 z prekursora hsa-mir-375;57957,0593104891;53330,8510356877;31687,7348279755;77471,3611783555;58364,9618411775;57477,0756396936;38918,6241901747;46394,7798671508;18401,1396318867;72543,5197266125;32040,7893743427;63792,7774475194;17841,7100792884;66495,5216240386;27594,7747134532;33233,0289664742;56893,7254560408;26484,3440772232;46949,8031575451;62884,1122966459
hsa-miR-1287-5p z prekursora hsa-mir-1287;11,7612442287611;44,5759027790554;32,0549092429401;22,5319340791882;61,7177060908034;67,8809648527993;67,4521201100695;13,0420108322201;26,696827505028;29,3735623339441;62,7168598777456;25,4642423615333;19,8920077335381;98,5627362297243;47,2217439480605;40,850980291136;49,6607382512262;82,3031092570717;64,120032814176;49,7134401971436
hsa-miR-589-5p z prekursora hsa-mir-589;10,585119805885;15,6618036791276;5,82816531689821;9,38830586632842;6,66270690752992;7,62852747869554;11,2420200183449;8,69467388814671;8,43057710685096;9,17923822935752;17,5607207657688;1,21258296959683;17,0502923430326;7,3554280768451;28,793746309793;9,07799562025245;7,94571812019619;18,5845730580484;15,7976892440723;13,5582109628573
hsa-miR-181a-2-3p z prekursora hsa-mir-181a-2;29,4031105719028;33,7331156165824;21,8556199383683;52,5745128514392;31,9108593992222;25,4715239542885;22,4840400366898;15,7590964222659;5,62038473790064;29,3735623339441;41,3931275193121;16,9761615743556;41,2048731623288;53,4494440250744;58,7392424719778;21,181989780589;60,387457713491;37,1691461160969;52,0394469216501;30,505974666429
hsa-let-7f-1-3p z prekursora hsa-let-7f-1;82,3287096013279;46,9854110373827;80,1372731073503;74,1676163439945;43,4829292912479;73,5700361928434;9,99290668297325;56,5153802729536;50,5834626411057;31,2094099798156;13,797709173104;36,3774890879048;9,94600386676903;62,7663195890782;40,3112448337102;84,7279591223562;56,8118845594027;19,9120425621948;51,1101710837635;93,7776258264299
hsa-miR-181c-3p z prekursora hsa-mir-181c;94,0899538300891;142,160987241312;91,7936037411468;223,441679618616;166,918341472855;112,359158965872;187,367000305748;107,053172247806;71,6599054082331;128,509335211005;126,688056953046;212,202019679444;19,8920077335381;106,408526178359;111,719735681997;143,734930653997;168,846510054169;139,384297935363;165,411099143816;137,841811455716
hsa-let-7g-5p z prekursora hsa-let-7g;29264,3278900035;7826,08282304712;18683,6409646464;21461,6672104268;13403,2622852426;19090,8425552013;4694,16791432669;12295,8991291935;20820,7152615529;16131,5932642729;7662,74593986296;34090,5576072452;6300,08302075055;19468,3470337936;9589,46927101347;20814,3309579688;7611,20338733593;7405,9523636323;13542,3367855215;22394,7749578996
hsa-miR-101-3p z prekursora hsa-mir-101-2;498,676755299472;214,446234991131;134,047802288659;198,09325377953;173,931717164992;423,835814833288;188,61611364112;232,039109389915;271,183563603706;231,316803379809;153,029138101699;132,171543686054;252,912669754984;188,789320639024;181,976476677892;207,280899995764;152,955073813777;146,021645456095;173,774581684796;228,229884541432
hsa-miR-30b-5p z prekursora hsa-mir-30b;4611,58386209724;5000,93439015835;6992,34133894862;6146,52385068522;10139,2372381221;7212,32019134095;5043,91964823075;10661,8438553399;3862,60941112221;5052,25272143838;3937,36446312487;3583,18267515862;6069,90407411961;10414,7957949409;5515,73004310395;4177,39098458617;6735,98253639632;4908,98222633308;2794,33244452503;4721,64696781507
hsa-miR-330-5p z prekursora hsa-mir-330;31,7553594176551;25,2998367124368;32,0549092429401;22,5319340791882;16,8321016611282;38,1426373934777;41,2207400672647;35,322112670596;8,43057710685096;0;20,0693951608786;42,4404039358889;4,26257308575815;29,4217123073804;27,6419964574013;1,51299927004207;19,0697234884709;29,204329091219;19,5147925956188;20,337316444286
hsa-miR-378a-3p z prekursora hsa-mir-378a;215,230769386329;239,746071703568;254,982232614297;269,444378363626;362,240854498863;255,620319074256;288,545180470853;282,033484246759;243,081639914203;350,646900361457;282,225869449855;201,288772953073;576,868224272603;427,595552200595;413,478197008628;187,611909485217;268,962558368641;719,488471247304;297,368268123715;326,526914022147
hsa-miR-181c-5p z prekursora hsa-mir-181c;2983,8276608367;3063,68975046318;2414,31748252508;3419,22099651681;3882,95545195151;3746,12418034315;5182,571228457;2651,33211876674;1097,3801200751;2243,40582325498;2473,55295357829;3968,78405949041;402,102727756519;3323,18240511862;2220,57371541124;2328,50587659475;3218,01583867946;3086,36659714019;2603,83089775828;3024,61089563076
hsa-miR-328-3p z prekursora hsa-mir-328;55,2778478751773;96,3803303330927;27,6837852552665;79,8005998637916;50,1456361987778;26,5059005615692;49,9645334148663;53,2548775648986;59,0140397479567;82,6131440642177;60,2081854826358;104,282135385327;55,413450114856;29,4217123073804;65,6497415863281;49,9289759113885;58,401028183442;116,817316364876;58,5443777868563;68,9209057278581
hsa-miR-374b-3p z prekursora hsa-mir-374b;29,4031105719028;13,2522954208002;17,4844959506946;12,204797626227;9,81872596899146;23,5320678156371;8,7437933476016;22,2801018383759;8,43057710685096;3,67169529174301;6,27168598777456;13,3384126655651;42,6257308575815;25,0084554612733;17,2762477858758;10,5909948902945;12,3158630863041;14,6021645456095;15,7976892440723;18,0776146171431
hsa-miR-491-5p z prekursora hsa-mir-491;102,322824790222;118,065904658039;126,762595642536;101,393703356347;81,7058268133932;80,9399695197188;131,156900214024;176,067146234971;111,002598573538;80,7772964183462;135,46841733593;130,958960716457;79,5680309341522;104,93744056299;84,0777392245956;196,68990510547;168,449224148159;318,592680995116;292,721888934282;106,205985875716
hsa-miR-27a-3p z prekursora hsa-mir-27a;600,999580089694;530,09181683201;2775,66373217277;927,564619593248;1292,5651400608;587,784507087287;298,538087153826;980,867898006551;2461,72851520048;760,040925390803;1034,8281879828;1162,86706784336;1146,63216006894;639,922242685524;777,431150364411;891,156570054782;1106,04396233131;1219,94447431047;570,575364462378;746,831453870725
hsa-miR-26b-5p z prekursora hsa-mir-26b;4702,1454426587;2431,19383265226;4617,3639723126;3107,52924175471;2487,64435800091;3929,33813690775;2013,57069661911;2304,08858035888;3483,23344131392;2724,39790647331;1672,0314843407;2530,66065754857;2527,70583985459;2707,77825602258;1619,36029246276;2266,47290652303;1411,95410995886;3545,67104557481;2077,86077351446;3076,58403765504
hsa-miR-30b-3p z prekursora hsa-mir-30b;18,8179907660178;6,02377064581829;11,6563306337964;24,4095952524539;12,974745030453;13,0590046669195;14,9893600244599;8,15125677013754;16,8611542137019;18,358476458715;6,27168598777456;14,5509956351619;12,7877192572745;8,82651369221412;8,06224896674204;15,1299927004207;7,54843221418638;7,9648170248779;13,0098617304125;13,5582109628573
hsa-miR-625-5p z prekursora hsa-mir-625;57,6300967209296;31,3236073582551;42,254198547512;43,1862069851108;23,1441397840513;13,83478712238;52,4627600856096;23,3669360743943;23,8866351360777;31,2094099798156;26,3410811486532;46,0781528446794;22,7337231240435;26,969902948432;17,2762477858758;15,1299927004207;12,3158630863041;61,0635971907306;41,8174127048974;24,8567200985718
hsa-miR-3607-5p z prekursora hsa-mir-3607;22,3463640346462;3,61426238749097;34,9689919013892;18,7766117326568;6,66270690752992;14,9984608055709;13,7402466890882;9,23809100615588;14,0509618447516;14,686781166972;15,0520463706589;12,1258296959683;2,84171539050544;20,5951986151663;6,91049911435032;12,1039941603366;13,1104348983237;11,9472255373169;13,0098617304125;5,64925456785722
hsa-miR-92b-5p z prekursora hsa-mir-92b;24,6986128803984;7,22852477498195;23,3126612675928;36,6143928786809;28,053502768547;14,9984608055709;17,4875866952032;22,8235189563851;46,3681740876803;23,8660193963296;13,797709173104;72,7549781758095;11,3668615620217;21,0855604869559;12,6692483763089;49,9289759113885;27,015441608667;45,1339631409748;60,4029294626296;47,4537383700007
hsa-miR-361-3p z prekursora hsa-mir-361;499,852879722348;452,987552565535;339,490629709321;493,824888568875;281,236365254684;505,680863884377;644,542481051775;497,22666297839;637,913667751723;521,380731427507;593,301494443473;459,568945477197;1030,12182905822;403,567820482901;601,213422948478;652,102685388134;760,405224102775;523,022984633649;618,897708032481;625,93740611858
hsa-miR-301a-5p z prekursora hsa-mir-301a;30,5792349947789;33,7331156165824;24,7697025968174;35,675562292048;28,7548403377607;41,37506429123;53,7118734209812;54,8851289189261;22,4815389516026;31,2094099798156;45,1561391119768;36,3774890879048;32,6797269908125;34,8156928970668;40,3112448337102;48,4159766413464;29,7964429507357;100,88768231512;34,3832060018045;29,3761237528576
hsa-miR-1296-5p z prekursora hsa-mir-1296;58,8062211438057;118,065904658039;18,9415372799192;24,4095952524539;36,820222383718;61,0282198295643;29,9787200489198;67,9271397511462;16,8611542137019;27,5377146880726;58,9538482850809;53,3536506622603;34,1005846860652;50,5072727943363;24,1867469002261;43,8769788312202;85,8137556981188;65,0460057031695;62,2614811384028;74,5701602957154
hsa-miR-183-5p z prekursora hsa-mir-183;5590,11938193017;6468,32491947968;5589,21053890538;9352,63030403637;15800,0834280303;8558,56134571684;7084,97083822804;3852,82736668501;2648,60630773568;2619,75459065864;12037,8740849345;11709,9137373965;96,6183232771848;10622,2188667079;10870,2151068731;7052,08959766611;6731,61239143021;6889,56672651939;3118,64971194746;4604,14247280364
hsa-miR-2682-5p z prekursora hsa-mir-2682;8,23287096013279;7,22852477498195;10,1992893045719;15,0212893861255;3,15601906146154;6,85274502323498;17,4875866952032;14,1288450682384;8,43057710685096;14,686781166972;10,0346975804393;16,9761615743556;18,4711500382853;10,2975993075831;6,91049911435032;15,1299927004207;8,343004026206;3,98240851243895;15,7976892440723;20,337316444286
hsa-miR-19a-3p z prekursora hsa-mir-19a;1196,11853806501;1595,09446701268;1178,74643534266;1396,04108232304;2891,26412908338;1890,84043810921;1838,69482966708;3697,9534880524;1677,68484426334;1033,58222462566;911,903142622421;1116,78891499868;3698,49258074282;3248,64740060659;1186,30234796347;1166,52243720244;2140,97374748686;1261,096028939;1060,30373102862;1054,15090236216
hsa-miR-589-3p z prekursora hsa-mir-589;2,35224884575223;7,22852477498195;0;1,87766117326568;6,31203812292308;4,00820935321291;7,49468001222994;8,69467388814671;7,0254809223758;3,67169529174301;7,52602318532947;6,06291484798413;14,2085769525272;6,37470433326575;2,30349970478344;0;7,15114630817657;7,9648170248779;5,57565502731965;5,64925456785722
hsa-miR-125b-5p z prekursora hsa-mir-125b-1;448,103405115799;234,927055186913;115,10626500874;343,61199470762;300,873817192667;296,219600910025;171,128526945917;777,086478753112;259,942794127905;334,124271548614;254,630451103647;184,312611378717;213,128654287908;622,269215301095;119,781984648739;388,840812400813;719,087489877755;285,405943391458;329,892922449746;658,703082612152
hsa-miR-502-5p z prekursora hsa-mir-502;8,23287096013279;14,4570495499639;4,37112398767365;8,44947527969558;12,6240762458462;9,69728069325704;14,9893600244599;5,97758829810086;8,43057710685096;11,015085875229;8,78036038288438;6,06291484798413;26,9962962098016;11,2783230511625;5,7587492619586;6,0519970801683;7,15114630817657;14,6021645456095;14,8684134061857;16,9477637035717
hsa-miR-335-5p z prekursora hsa-mir-335;2893,26608027524;784,294938085542;1882,49739735812;1166,02758859799;2015,2935051355;1062,82196398097;968,062834913034;3430,04884887388;1476,75608988339;1316,30276208987;565,706076097265;1907,39301117581;1129,58186772591;3269,73296109354;760,154902578536;977,39752844718;2605,79825751834;828,340970587302;819,621289015989;1498,18231139574
hsa-miR-18a-5p z prekursora hsa-mir-18a;212,878520540577;245,769842349386;104,906975704168;263,811394843829;212,85595225635;181,662391653682;279,801387123251;185,305237241127;607,001551693269;225,809260442195;203,202626003896;174,611947621943;207,445223506897;119,64829671668;241,867469002261;382,788815320645;154,941503343826;143,366706447802;235,106786985312;198,853760788574
hsa-miR-502-3p z prekursora hsa-mir-502;24,6986128803984;38,5521321332371;23,3126612675928;31,9202399455166;31,5601906146154;36,9789637102868;39,971626731893;33,6918613165685;18,2662503981771;53,2395817302736;45,1561391119768;31,5271572095175;92,3557501914267;39,2289497431739;62,1944920291529;37,8249817510519;34,1665879168436;37,1691461160969;46,4637918943304;35,0253783207148
hsa-miR-99a-3p z prekursora hsa-mir-99a;127,02143767062;296,36951577426;128,219636971761;240,340630178008;117,123374058684;156,190867699393;103,676406835848;132,050359676228;237,461255176302;624,188199596311;163,063835682139;83,668224902181;260,016958231247;184,376063792917;9,21399881913377;293,521858388162;294,388856353269;185,845730580484;332,680749963406;404,486627058577
hsa-miR-1260b z prekursora hsa-mir-1260b;209,350147271948;291,550499257605;154,446380897802;194,337931432998;184,10111191859;118,436121533646;282,299613793994;257,036296818337;171,421734505969;253,346975130268;287,243218240075;464,419277355584;265,700389012258;154,954351485537;897,21313501315;354,041829189845;342,460450980456;504,4384115756;191,430822604641;241,788095504289
hsa-miR-628-3p z prekursora hsa-mir-628;163,48129477978;61,4424605873466;75,7661491196767;117,353823329105;108,356654443513;131,495126200565;174,875866952032;99,9887497136872;77,2802901461338;126,673487565134;127,942394150601;354,074227122273;82,4097463246576;142,204942819005;125,540733910698;104,396949632903;85,0191838860992;143,366706447802;109,65454887062;141,231364196431
hsa-miR-22-3p z prekursora hsa-mir-22;2067,62673541621;944,527237264308;5112,75802424895;1504,00659978581;1139,32288118762;1722,36634819836;1957,36059652739;1784,58181554211;3493,06911460525;1909,28155170636;1714,67894905756;6050,78901828816;3785,16490015324;2369,91892635949;2408,30894135109;1137,77545107164;2222,41735821887;1361,98371125412;1694,06985246729;1674,43905391288
hsa-let-7i-5p z prekursora hsa-let-7i;6115,84699895579;2797,43908791801;5581,92533225926;5428,31845191109;6333,7795875687;10481,4674586518;638,296914374916;3099,10782400629;3982,0425868026;4716,29260224389;1206,67238404783;3859,6515922267;851,093759456378;6261,92110275413;2797,60039145949;8716,38879471239;1962,19508978245;800,464111000229;2481,16648715725;7200,53987219082
hsa-miR-491-3p z prekursora hsa-mir-491;9,40899538300891;10,8427871624729;5,82816531689821;13,1436282128598;4,55869419988889;5,68907134004413;7,49468001222994;11,4117594781926;2,81019236895032;7,34339058348602;10,0346975804393;21,8264934527429;7,10428847626359;6,86506620505542;3,45524955717516;6,0519970801683;9,93214765024524;18,5845730580484;5,57565502731965;12,4283600492859
hsa-miR-33a-5p z prekursora hsa-mir-33a;2776,8297624105;1799,90266897051;1021,38597178641;1310,60749893945;722,377696290086;1798,52232590941;1921,13630980161;1254,75012548317;885,210596219351;1564,14219428252;925,700851795525;813,64317259947;1203,46646787905;1317,60234949885;1438,53556563726;2679,52170724451;954,280746235562;1253,13121191412;1414,35782526342;1503,83156596359
hsa-miR-27b-5p z prekursora hsa-mir-27b;11,7612442287611;2,40950825832732;7,28520664612276;5,63298351979705;6,66270690752992;7,36993332687535;8,7437933476016;9,23809100615588;14,0509618447516;5,50754293761451;10,0346975804393;14,5509956351619;5,68343078101087;7,84578994863477;9,21399881913377;9,07799562025245;9,53486174423543;30,5317985953653;9,29275837886609;9,03880730857156
hsa-miR-7977 z prekursora hsa-mir-7977;2,35224884575223;6,02377064581829;5,82816531689821;4,69415293316421;9,11738839977778;7,88712163051573;6,24556667685828;7,60783965212837;12,6458656602764;3,67169529174301;10,0346975804393;19,4013275135492;11,3668615620217;4,41325684610706;19,5797474906593;15,1299927004207;11,5212912742845;10,6197560331705;7,43420670309287;3,38955274071433
hsa-miR-210-3p z prekursora hsa-mir-210;341,076082634073;134,93246246633;110,735141021066;229,074663138414;106,953979305086;208,297589291161;184,868773635005;132,593776794237;171,421734505969;299,243166277055;91,5666154215086;349,223895243886;372,264716156212;147,108561536902;88,6847386341625;453,899781012622;92,5676161002856;96,9052738026812;203,511408497167;210,152269924289
hsa-miR-664b-3p z prekursora hsa-mir-664b;9,40899538300891;16,8665578082912;8,74224797534731;10,3271364529613;9,81872596899146;4,91328888458357;7,49468001222994;9,78150812416505;14,0509618447516;16,5226288128435;12,5433719755491;16,9761615743556;44,0465885528343;7,3554280768451;14,9727480810924;15,1299927004207;20,6588671125101;10,6197560331705;5,57565502731965;9,03880730857156
hsa-miR-1179 z prekursora hsa-mir-1179;212,878520540577;107,223117495566;222,927323371356;254,4230889775;304,731173823342;186,704977614176;293,541633812339;223,344435501769;258,537697943429;183,58476458715;210,728649189225;198,863607013879;177,60721190659;272,150838843269;322,489958669682;307,138851818541;183,148802670522;297,353168928775;299,226819799488;305,05974666429
hsa-miR-23a-3p z prekursora hsa-mir-23a;1524,25725204744;1375,8292155049;6196,79677319202;2794,89865640597;3599,26440520458;1710,60031429054;1166,67185523713;2846,41886413203;9675,49232629595;2583,03763774121;4329,97200595956;5223,80743302312;2871,55340210574;1993,81137069681;1386,70682227963;3389,11836489425;3755,94095541674;4388,61418070772;1708,93826587347;1984,01820423146
hsa-miR-24-2-5p z prekursora hsa-mir-24-2;14,1134930745134;2,40950825832732;72,8520664612276;17,837781146024;23,4948085686581;12,6711134391892;17,4875866952032;17,3893477762934;54,7987511945312;14,686781166972;23,8324067535433;29,1019912703238;26,9962962098016;17,6530273844282;26,4902466050096;21,181989780589;25,029012078618;37,1691461160969;16,726965081959;7,90895639500011
hsa-miR-98-3p z prekursora hsa-mir-98;128,197562093496;144,570495499639;74,3091077904521;109,843178636043;84,8618458748547;133,563879415127;22,4840400366898;232,039109389915;44,9630779032051;117,494249335776;71,49722026063;93,3688886589556;107,985184839207;176,530273844282;164,700228892016;95,3189540126507;158,914362403924;61,0635971907306;83,6348254097948;132,192556887859
hsa-miR-181d-5p z prekursora hsa-mir-181d;63,5107188353101;49,39491929571;142,790050264006;55,3910046113377;71,5364320597949;75,1216011037645;68,7012334454411;40,7562838506877;39,3426931653045;58,7471246678881;55,1908366924161;132,171543686054;7,10428847626359;44,6229303328603;58,7392424719778;21,181989780589;62,7711731495499;82,3031092570717;37,1710335154643;37,2850801478577
hsa-miR-501-3p z prekursora hsa-mir-501;23,5224884575223;24,0950825832732;30,5978679137156;27,2260870123524;44,5349356450684;31,677783597973;26,2313800428048;38,0391982606419;18,2662503981771;27,5377146880726;45,1561391119768;31,5271572095175;116,510331010723;50,0169109225467;64,4979917339364;30,2599854008415;33,372016104824;23,8944510746337;38,100309353351;32,7656764935719
hsa-miR-551b-3p z prekursora hsa-mir-551b;2808,58512182816;5078,03865442482;3306,02677601051;3219,25008156402;4197,50535174385;1631,9876921372;3074,06791834965;6352,00269240918;2515,12217021054;268,03375629724;6013,29252507825;132,171543686054;3881,78322343043;5408,6914458401;3709,78627455373;27,2339868607573;3138,55865747749;3657,1784839231;4721,65053230186;1091,43598251002
hsa-miR-885-3p z prekursora hsa-mir-885;11,7612442287611;9,63803303330926;10,1992893045719;19,7154423192897;16,8321016611282;13,3175988187397;13,7402466890882;22,2801018383759;12,6458656602764;29,3735623339441;10,0346975804393;41,2278209662921;8,52514617151631;47,5651015635983;12,6692483763089;13,6169934303787;33,7693020108338;0;33,4539301639179;32,7656764935719
hsa-miR-99a-5p z prekursora hsa-mir-99a;2296,97099787705;6864,68902797452;3454,64499159141;2693,50495304962;8964,14614090459;3560,32428226035;2016,06892328985;8200,70772787637;8991,21048445655;7692,2016362016;3923,56675395176;2083,21754176735;5829,7791236219;13894,8939990322;226,894720921169;6419,65590278852;14780,6248471889;6186,00788932184;4861,04190798485;9340,47750249513
hsa-miR-182-5p z prekursora hsa-mir-182;6609,81925656376;7106,84460793642;5096,73056962748;11486,5922274528;19276,9644274071;8465,46745106158;5927,04277633851;3944,12144251055;3563,323923829;3600,09723355402;11741,8505063115;6253,29037421083;100,880896362943;11364,6267405975;9422,46554241667;8141,4490720964;7064,14069476042;6300,17026667842;3783,08193603638;5503,50380000651
hsa-miR-29b-1-5p z prekursora hsa-mir-29b-1;14,1134930745134;4,81901651665463;4,37112398767365;15,9601199727583;10,870732322812;14,2226783501103;7,49468001222994;16,3025135402751;21,0764427671274;11,015085875229;12,5433719755491;20,613910483146;24,1545808192962;9,80723743579346;16,1244979334841;13,6169934303787;11,9185771802943;3,98240851243895;24,1611717850518;12,4283600492859
hsa-let-7i-3p z prekursora hsa-let-7i;76,4480874869474;66,2614771040012;141,333008934782;57,2686657846034;56,8083431063077;161,233453659887;13,7402466890882;54,3417118009169;51,9885588255809;69,7622105431171;21,3237323584335;60,6291484798413;22,7337231240435;75,5157282556097;36,8559952765351;113,474945253156;38,1394469769417;11,9472255373169;31,5953784881447;64,4015020735723
hsa-miR-25-3p z prekursora hsa-mir-25;176,418663431417;48,1901651665463;209,813951408335;140,824587994926;127,994106381496;133,563879415127;63,7047801039545;68,4705568691553;245,891832283153;194,599850462379;53,9364994948612;203,713938892267;325,376412212872;32,8542454099081;39,1594949813185;139,195932843871;42,1123060370398;98,2327433068275;58,5443777868563;143,491066023573
hsa-miR-183-3p z prekursora hsa-mir-183;147,015552859514;316,850335970042;186,501290140743;306,997601828939;454,817413635069;207,392509759791;259,815573757305;85,8599046454488;85,7108672529847;117,494249335776;363,757787290925;443,805366872438;2,84171539050544;299,120741791701;367,408202912959;198,202904375512;236,385114075837;240,271980250483;168,198926657476;107,335836789287
hsa-miR-579-3p z prekursora hsa-mir-579;1,17612442287611;8,43327890414561;10,1992893045719;10,3271364529613;5,6107005537094;3,10312982184225;7,49468001222994;3,80391982606419;0;1,8358476458715;2,50867439510982;8,48808078717778;4,26257308575815;4,90361871789673;5,7587492619586;4,53899781012622;3,57557315408828;10,6197560331705;2,78782751365983;5,64925456785722
hsa-miR-330-3p z prekursora hsa-mir-330;189,356032083054;291,550499257605;150,075256910129;94,8218892499171;118,876717981718;234,415598625;339,758827221091;219,540515675704;57,6089435634815;44,0603435009161;168,081184472358;173,399364652346;85,2514617151631;125,532639178156;301,758461326631;31,7729846708836;324,582585210014;119,472255373169;241,611717850518;135,582109628573
hsa-miR-153-5p z prekursora hsa-mir-153-2;30,5792349947789;16,8665578082912;27,6837852552665;28,1649175989853;48,0416234911368;32,5828631293437;31,2278333842914;80,9691505833662;2,81019236895032;12,8509335211005;17,5607207657688;33,9523231487111;44,0465885528343;87,7747750503515;17,2762477858758;7,56499635021037;48,4688805331967;25,22192057878;26,9489992987117;28,2462728392861
hsa-miR-766-3p z prekursora hsa-mir-766;5,88062211438057;12,0475412916366;5,82816531689821;0,938830586632842;15,4294265227009;8,27501285824601;3,74734000611497;14,1288450682384;18,2662503981771;7,34339058348602;8,78036038288438;9,7006637567746;8,52514617151631;6,86506620505542;26,4902466050096;15,1299927004207;31,7828724807848;2,65493900829263;10,2220342167527;12,4283600492859
hsa-miR-204-5p z prekursora hsa-mir-204;936,195040609386;2869,72433566783;764,94669784289;1439,22728930815;1690,92487937417;1281,85121057267;266,061140434163;1097,15916126051;824,791460286919;3500,96146067696;1111,34275703365;323,759652882352;255,754385145489;592,357141121925;3322,79832415011;1098,43747005055;1023,40849388127;1338,08926017949;1311,208207258;1376,15841273002
hsa-miR-532-3p z prekursora hsa-mir-532;43,5166036464162;122,884921174693;59,7386944982066;61,0239881311348;76,7964638288975;92,4474092757171;121,163993531051;65,7534712791095;26,696827505028;62,4188199596311;94,0752898166184;109,132467263714;261,4378159265;73,0639188966613;137,058232434615;98,3449525527348;80,6490389199913;94,2503347943885;89,2104804371144;64,4015020735723
hsa-miR-1260a z prekursora hsa-mir-1260a;42,3404792235401;125,29442943302;59,7386944982066;38,4920540519465;50,1456361987778;37,8840432416575;79,943253463786;67,383722633137;126,458656602764;49,5678864385306;90,3122782239537;170,974198713152;237,283235107204;41,1903972303326;203,859723873335;108,935947443029;105,280765092599;120,799724877315;39,9588610291242;68,9209057278581
hsa-let-7f-5p z prekursora hsa-let-7f-1;170,538041317036;33,7331156165824;113,649223679515;171,80599735381;103,447291459017;117,143150774545;22,4840400366898;52,1680433288803;160,180965030168;86,2848393559607;26,3410811486532;280,106665976867;44,0465885528343;151,521818383009;39,1594949813185;89,2669569324824;30,1937288567455;22,5669815704874;106,86672135696;108,465687702859
hsa-miR-96-3p z prekursora hsa-mir-96;32,9314838405312;36,1426238749097;14,5704132922455;36,6143928786809;43,8335980758547;36,9789637102868;18,7367000305748;11,9551765962017;9,83567329132612;12,8509335211005;27,5954183462081;55,778816601454;0;32,3638835381184;20,731497343051;31,7729846708836;24,6317261726082;35,8416766119506;18,5855167577322;16,9477637035717
hsa-miR-708-3p z prekursora hsa-mir-708;36,4598571091595;27,7093449707641;29,140826584491;30,042578772251;1,75334392303419;33,4879426607143;11,2420200183449;14,1288450682384;35,127404611879;27,5377146880726;15,0520463706589;41,2278209662921;4,26257308575815;17,6530273844282;6,91049911435032;48,4159766413464;28,2072993266965;6,63734752073159;29,7368268123715;36,1552292342862
hsa-miR-34a-5p z prekursora hsa-mir-34a;2329,90248171758;637,314934327575;2268,61334960263;982,016793617953;693,622855952325;981,494103233523;749,468001222994;717,310595772104;2220,05197147075;3411,00492602925;2006,93951608786;1852,82677754395;748,792005398182;638,941518941944;715,236658335259;1935,12606638381;2900,58439977762;1314,19480910485;811,257806475009;1502,70171505002
hsa-miR-760 z prekursora hsa-mir-760;1,17612442287611;1,20475412916366;1,45704132922455;6,5718141064299;5,96136933831624;2,32734736638169;1,24911333537166;8,15125677013754;9,83567329132612;9,17923822935752;7,52602318532947;16,9761615743556;2,84171539050544;3,43253310252771;12,6692483763089;1,51299927004207;5,95928859014714;9,29228652902422;11,1513100546393;7,90895639500011
hsa-miR-545-5p z prekursora hsa-mir-545;30,5792349947789;33,7331156165824;30,5978679137156;21,5931034925554;42,7815917220342;25,3422268783784;32,4769467196631;27,7142730184676;23,8866351360777;40,3886482091731;21,3237323584335;8,48808078717778;103,722611753448;46,584377820019;46,0699940956688;16,6429919704628;24,6317261726082;46,4614326451211;30,6661026502581;24,8567200985718
hsa-miR-15a-3p z prekursora hsa-mir-15a;45,8688524921684;8,43327890414561;0;16,8989505593912;8,4160508305641;22,4976912083563;11,2420200183449;21,7366847203668;16,8611542137019;23,8660193963296;6,27168598777456;4,8503318783873;28,4171539050544;16,6723036408489;23,0349970478344;9,07799562025245;15,8914362403924;11,9472255373169;13,0098617304125;23,7268691850003
hsa-miR-660-3p z prekursora hsa-mir-660;41,164354800664;50,5996734248736;23,3126612675928;30,9814093588838;33,6642033222564;75,3801952555847;62,4556667685828;30,4313586085135;25,2917313205529;29,3735623339441;63,9711970753005;36,3774890879048;166,240350344568;56,8819771276021;69,1049911435032;78,6759620421879;37,3448751649221;46,4614326451211;56,6858261110831;47,4537383700007
hsa-miR-140-5p z prekursora hsa-mir-140;97,6183270987174;132,522954208002;93,2506450703713;182,133133806771;513,37910066441;186,446383462355;293,541633812339;289,097906780878;106,787310020112;89,9565346477037;363,757787290925;140,659624473232;481,670758690671;396,212392406056;126,692483763089;77,1629627721458;230,823111391699;191,15560859707;193,289374280415;178,516444344288
hsa-miR-497-3p z prekursora hsa-mir-497;34,1076082634073;45,780656908219;43,7112398767365;25,3484258390867;52,9509864756325;21,8512058288059;6,24556667685828;75,5349794032745;91,3312519908854;38,5528005633016;17,5607207657688;3,63774890879048;48,3091616385924;16,6723036408489;32,2489958669682;15,1299927004207;27,4127275146768;15,9296340497558;27,8782751365983;25,9865710121432
hsa-miR-32-5p z prekursora hsa-mir-32;535,136612408632;546,958374640301;1250,14146047467;383,981709932833;436,582636835513;715,012829782819;427,196760697107;417,887763749051;306,310968215585;343,303509777971;412,676937995566;175,82453059154;306,905262174587;407,000353585429;586,240674867386;446,334784662412;251,0846925982;589,396459840965;355,912645910571;231,619437282146
hsa-miR-551b-5p z prekursora hsa-mir-551b;17,6418663431417;36,1426238749097;16,0274546214701;25,3484258390867;25,2481524916923;9,18009238961667;21,2349267013182;41,843118086706;8,43057710685096;0;33,8671043339826;1,21258296959683;26,9962962098016;39,2289497431739;27,6419964574013;0;19,4670093944807;25,22192057878;52,9687227595367;12,4283600492859
