"BBB","GPW","GWB","WWR","YBR","YGR","YWR","YYR","YYW"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Minimal-Movement","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Walking"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Walking"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Minimal-Movement"
"Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Minimal-Movement"
"Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Minimal-Movement"
"Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Minimal-Movement"
"Minimal-Movement","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Resting","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Walking"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Walking"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Walking"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Walking"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Walking"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Resting","Walking"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Resting"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Walking","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Walking"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Resting","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Resting","Minimal-Movement","Minimal-Movement"
"Resting","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
"Walking","Walking","Minimal-Movement","Minimal-Movement","Minimal-Movement","Resting","Walking","Minimal-Movement","Minimal-Movement"
