"BBB","GPW","GWB","WWR","YBR","YGR","YWR","YYR","YYW"
"Resting","Self Maintenance","Food Processing","Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Trash Maintenance","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Trash Maintenance","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Antennating Nestmate","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Antennating Nestmate","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Antennating Nestmate","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Brood Care","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Brood Care","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Brood Care","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Brood Care","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Brood Care","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Brood Care","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Brood Care","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Brood Care","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Exploring","Food Processing","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Self Maintenance"
"Resting","Self Maintenance","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Self Maintenance"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Self Maintenance"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Self Maintenance"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Self Maintenance"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Self Maintenance"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Resting"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Resting"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Exploring","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Self Maintenance","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Self Maintenance","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Self Maintenance","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Self Maintenance","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Self Maintenance","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Self Maintenance","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Self Maintenance","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Self Maintenance","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Self Maintenance","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Food Processing","Food Processing","Self Maintenance","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Food Processing","Food Processing","Self Maintenance","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Food Processing","Food Processing","Self Maintenance","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Food Processing","Food Processing","Self Maintenance","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Exploring","Brood Care","Resting","Food Processing","Brood Care","Brood Care"
"Resting","Food Processing","Food Processing","Exploring","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Resting","Trash Maintenance","Food Processing","Exploring","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Resting","Trash Maintenance","Food Processing","Exploring","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Resting","Food Processing","Antennating Nestmate","Exploring","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Resting","Food Processing","Antennating Nestmate","Exploring","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Resting","Food Processing","Food Processing","Exploring","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Antennating Nestmate","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Antennating Nestmate","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Antennating Nestmate","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Antennating Nestmate","Brood Care","Resting","Exploring","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Antennating Nestmate","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Antennating Nestmate","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Antennating Nestmate","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Antennating Nestmate","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Antennating Nestmate","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Exploring","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Antennating Nestmate","Food Processing","Exploring","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Self Maintenance","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Resting","Exploring","Food Processing","Trash Maintenance","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Food Processing","Trash Maintenance","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Food Processing","Trash Maintenance","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Food Processing","Trash Maintenance","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Food Processing","Trash Maintenance","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Food Processing","Trash Maintenance","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Food Processing","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Food Processing","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Antennating Nestmate","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Antennating Nestmate","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Antennating Nestmate","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Brood Care","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Self Maintenance","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Self Maintenance","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Self Maintenance","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Self Maintenance","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Self Maintenance","Trash Maintenance","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Self Maintenance","Trash Maintenance","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Self Maintenance","Trash Maintenance","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Exploring"
"Self Maintenance","Food Processing","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Exploring"
"Self Maintenance","Trash Maintenance","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Self Maintenance","Food Processing","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Brood Care"
"Self Maintenance","Antennating Nestmate","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Antennating Nestmate"
"Self Maintenance","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Antennating Nestmate"
"Self Maintenance","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Antennating Nestmate"
"Self Maintenance","Exploring","Exploring","Food Processing","Brood Care","Resting","Resting","Brood Care","Antennating Nestmate"
"Self Maintenance","Exploring","Exploring","Food Processing","Brood Care","Resting","Exploring","Brood Care","Antennating Nestmate"
"Self Maintenance","Exploring","Exploring","Food Processing","Brood Care","Resting","Exploring","Brood Care","Antennating Nestmate"
"Self Maintenance","Exploring","Exploring","Food Processing","Brood Care","Resting","Exploring","Brood Care","Antennating Nestmate"
"Self Maintenance","Exploring","Exploring","Food Processing","Brood Care","Resting","Exploring","Brood Care","Antennating Nestmate"
"Self Maintenance","Exploring","Brood Care","Food Processing","Brood Care","Resting","Exploring","Brood Care","Antennating Nestmate"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Exploring","Brood Care","Antennating Nestmate"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Exploring","Brood Care","Antennating Nestmate"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Exploring","Brood Care","Antennating Nestmate"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Exploring","Brood Care","Antennating Nestmate"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Exploring","Brood Care","Antennating Nestmate"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Exploring","Brood Care","Antennating Nestmate"
"Brood Care","Exploring","Brood Care","Food Processing","Brood Care","Resting","Exploring","Brood Care","Antennating Nestmate"
