Gene_Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FKBP10,1116.524436400313,-0.11399975264205553,0.7230680170996586,-0.15766117425484638,0.8747237962287373,0.9582249763102726
LSM12,1211.1574877332973,-0.6098148499539751,0.46812906929866793,-1.302663923151739,0.19268952385458998,0.4698649422844006
ADGRL1,1128.9608606878555,-0.7274249022854697,0.7118092034403691,-1.0219380400950502,0.3068102267408265,0.6055534890694023
LPGAT1,1082.305177627373,0.3939620536303371,0.5450620382284657,0.7227838777963213,0.46981267384943193,0.746942332888628
TIMM50,1132.7082172965886,-0.12286804994770027,0.34761962643822103,-0.35345544555878633,0.7237470251353006,0.8949813223166578
AIFM1,1232.2606145830912,-0.7053821833992938,0.4627197539076786,-1.524426345411722,0.12740224307119338,0.37272563205479364
EPHX2,1076.2939806962743,1.3904236939112395,0.6569476023793344,2.1164910091389326,0.03430306907399288,0.16897712205744103
FBXL20,1112.1894460515746,0.20403020271150013,0.3625631606702332,0.5627438880837493,0.5736092942727324,0.8129071365074887
HDAC4,1212.2660492255586,-0.5478471180312539,0.6380645845991948,-0.8586076257082789,0.390557029497005,0.6813069746130737
MRPS23,1155.1462719642257,-0.3329900952131005,0.33761908295761106,-0.9862893184118632,0.3239911598807902,0.6225558566718102
MTMR12,1043.5457982308972,1.3113769062170293,0.43677132957901665,3.002433578872963,0.002678304128125779,0.02960905794008626
UAP1L1,1092.132153039024,0.45895122754703044,0.6360078895642743,0.7216124753758252,0.47053276692613255,0.7473215673922146
LOC101902937,1275.2027021657984,-0.81868793579027,0.6898316497827406,-1.1867938156332956,0.23530895882896558,0.5253054360542359
TLK1,1080.5087831225567,-0.002513740020746604,0.5695850694644061,-0.00441328285362243,0.9964787211793388,0.9992725867527388
DYNC1LI1,1174.7882191794881,-0.9121301944768038,0.2717711326213974,-3.3562438573911617,7.900886981817127e-4,0.01179378718783357
ACOT9,1074.2879487920857,0.19326033263322365,0.34280440371729126,0.5637626895616087,0.5729156469312736,0.812449208513048
GPR137,1138.4574450967702,-0.15300329687875192,0.44762371363213843,-0.3418123129296307,0.7324921427421526,0.8993329188772703
SSC5D,1084.2651900512103,0.8421890191160907,1.1796025625354039,0.7139599775927189,0.4752519279430587,0.7501328752912504
TRAM2,1138.602525607448,0.1636176789546822,0.5551052880870336,0.2947507121009969,0.7681843205016463,0.9150358899805163
SLC25A12,1335.7548732936036,-1.968427755068924,0.6115313190600459,-3.21885027588529,0.0012870566916226578,0.017249964079271787
LOC781663,1028.9794140716174,2.1757500387780526,0.720913461912621,3.018046067562221,0.002544102272297469,0.028418229974879444
RAPGEF2,1137.8600445628626,0.19373311950937552,0.38774130406388546,0.4996452982410547,0.6173248559766362,0.8390095023962892
SLC7A1,1042.49557850617,1.3751832712741425,0.6305509635763561,2.1809232729966572,0.029189092021237414,0.15277997921359876
WIPF2,1161.1390690458145,-0.042393734065217924,0.48013597381543066,-0.0882952671267963,0.929642000551272,0.9790761970009095
MBD6,1138.778566475457,-0.23723838404411182,0.6422253472617433,-0.36940053060133066,0.7118292025454693,0.890079276366322
